Date,Time,inttime,Comfort m/s,Acceptibly warm m/s,Mixed m/s,Temp,Rh,tw,TSI,PMV,PPD,Standrd Eff Temp,TA adj,Cool effect
01/06/2019,10:00,10,2.26,0.29,2.26,31.944000000000003,68.366,27.00636876064266,28.623341636968423,1.0683865430607853,29.085956744813373,27.75554554417037,29.19563753161288,2.7483624683871204
01/06/2019,11:00,11,-1.0,1.04,3,32.536,65.354,27.011861035668915,28.682558928039224,1.19863662034717,35.18084837245013,28.114847766378634,29.7200558471799,2.8159441528201015
01/06/2019,12:00,12,3.0,0.6,3.0,32.846,63.632,26.978692588503804,28.903293046312367,1.2669158619424745,38.579196469526316,28.30023238548594,29.994517718406705,2.851482281593292
01/06/2019,13:00,13,3.0,0.6,3.0,33.209,59.602,26.55378311510657,29.042855928506025,1.346763347985784,42.69715994411271,28.514115836280624,30.315704377683748,2.893295622316256
01/06/2019,14:00,14,-1.0,1.04,3,33.235,65.658,27.691371232867766,29.412603068776473,1.3530903719890692,43.02910561953213,28.532018061779002,30.339078402697677,2.8959215973023222
01/06/2019,15:00,15,3.0,0.6,3.0,33.131,64.02199999999999,27.302459738299262,29.215338328449374,1.3299330752731167,41.81789257402596,28.46984649768213,30.246893987398437,2.8841060126015634
01/06/2019,16:00,16,-1.0,1.04,3,32.82,70.113,28.103490240080305,29.230360722997933,1.2617713310658174,38.31888560605981,28.287306910213857,29.97183936634037,2.8481606336596332
01/06/2019,17:00,17,-1.0,1.04,3,32.562,71.65,28.131862115411877,29.046889260600057,1.2049433224544044,35.48938144161515,28.1329833167183,29.743402050214904,2.818597949785094
01/06/2019,18:00,18,3.04,0.6,3.04,32.278,75.095,28.449058377262304,28.913350524963736,1.142593527950153,32.49132227551341,27.96226592469844,29.491957703104216,2.7860422968957836
01/06/2019,19:00,19,3.04,0.6,3.04,32.175,75.764,28.463647507766723,28.84110897715909,1.119934467876889,31.43190359609683,27.899732787549453,29.400691237334108,2.7743087626658887
