"temperature
(°C degrees)","pressure
(hpa)","humidity
(%)","wind_speed
(km/h)","wind_direction
(degrees from North)",solarradiation (W/m2),uv index,"rainfall
(mm)","total_rainfall
(mm)"
34.216666666666676,1019.2666666666671,50.56666666666667,2.5093898333333327,282.4,428.02150000000006,3.5833333333333335,0.0,696.1970666666664,11,21-06-2019
35.118333333333325,1018.838333333333,47.166666666666664,2.5548386666666656,267.7,494.33549999999997,4.233333333333333,0.0,696.1970666666664,12,21-06-2019
35.54833333333333,1017.9883333333332,45.4,2.633071166666666,267.6166666666667,500.84533333333326,4.316666666666666,0.0,696.1970666666664,13,21-06-2019
35.66379310344828,1017.6431034482767,45.13793103448276,1.6717784482758615,261.9310344827586,353.1556896551725,3.0172413793103448,0.0,696.590620689655,14,21-06-2019
35.669491525423716,1016.8932203389822,44.74576271186441,1.6896630508474575,244.32203389830508,293.07610169491534,2.0338983050847457,0.0,696.390508474576,15,21-06-2019
35.894999999999996,1016.0166666666676,44.21666666666667,1.450647666666666,257.31666666666666,280.7251666666667,2.3,0.0,696.1970666666664,16,21-06-2019
35.361016949152535,1015.9779661016951,49.644067796610166,1.1630633898305087,221.25423728813558,171.67050847457622,1.1355932203389831,0.0,696.390508474576,17,21-06-2019
32.383050847457625,1015.9305084745763,67.33898305084746,1.52297,137.57627118644066,75.06661016949148,0.2033898305084746,0.0,696.390508474576,18,21-06-2019
31.363793103448277,1016.4603448275865,74.77586206896552,1.2316746551724138,147.3448275862069,7.393620689655173,0.0,0.0,696.590620689655,19,21-06-2019
30.778333333333332,1016.6700000000011,80.68333333333334,1.8134958333333335,152.95,0.0,0.0,0.0,696.1970666666664,20,21-06-2019
30.45862068965515,1017.9258620689645,84.29310344827586,2.1303822413793094,160.8793103448276,0.0,0.0,0.0,696.590620689655,21,21-06-2019
30.68750000000001,1018.8142857142857,79.98214285714286,2.0212637499999997,156.96428571428572,0.0,0.0,0.0,697.0122857142854,22,21-06-2019
30.33396226415096,1019.9056603773583,86.73584905660377,1.411131698113208,161.0943396226415,0.0,0.0,0.0,697.7044528301884,23,21-06-2019
30.206779661016945,1017.6135593220338,86.71186440677967,0.8228576271186443,165.54237288135593,0.0,0.0,0.0,696.390508474576,0,22-06-2019
30.62909090909091,1018.2199999999995,79.27272727272727,1.4988061818181815,200.6,0.0,0.0,0.0,697.234618181818,1,22-06-2019
30.776086956521755,1021.4717391304346,72.5,1.538403695652174,230.1304347826087,0.0,0.0,0.0,699.6706086956519,2,22-06-2019
30.476086956521723,1021.1717391304352,71.0,1.3906863043478261,238.1086956521739,0.0,0.0,0.0,699.6706086956519,3,22-06-2019
30.174074074074046,1018.3203703703704,70.31481481481481,1.5712657407407409,221.77777777777777,0.0,0.0,0.0,697.465185185185,4,22-06-2019
29.998305084745795,1017.5067796610156,70.16949152542372,1.7608862711864406,234.05084745762713,0.0,0.0,0.0,696.390508474576,5,22-06-2019
29.789655172413784,1018.1344827586204,69.46551724137932,1.9245887931034473,239.86206896551724,0.8051724137931034,0.0,0.0,696.590620689655,6,22-06-2019
29.82068965517241,1018.1465517241378,68.87931034482759,1.5569351724137925,239.8448275862069,66.89706896551724,0.25862068965517243,0.0,696.590620689655,7,22-06-2019
30.598181818181832,1019.0490909090909,67.54545454545455,1.3947676363636359,268.3636363636364,167.96381818181814,1.018181818181818,0.0,697.234618181818,8,22-06-2019
32.610714285714295,1019.166071428572,60.285714285714285,1.880765892857143,260.67857142857144,457.22928571428577,3.9464285714285716,0.0,697.0122857142854,9,22-06-2019
33.793103448275865,1018.6862068965519,54.293103448275865,2.895746896551724,259.8448275862069,558.1775862068965,4.913793103448276,0.0,696.590620689655,10,22-06-2019
35.03728813559321,1018.2847457627125,49.0,3.180051694915253,255.8135593220339,614.6261016949152,5.508474576271187,0.0,696.390508474576,11,22-06-2019
36.21016949152542,1017.4237288135603,47.220338983050844,2.8648501694915254,254.3728813559322,706.0364406779664,6.3559322033898304,0.0,696.390508474576,12,22-06-2019
37.48793103448275,1017.0293103448269,41.327586206896555,3.673442413793103,248.4655172413793,833.7737931034482,7.689655172413793,0.0,696.590620689655,13,22-06-2019
38.128813559322026,1015.6542372881362,39.728813559322035,3.2876452542372885,262.7457627118644,796.7427118644068,7.11864406779661,0.0,696.390508474576,14,22-06-2019
38.71166666666667,1014.6199999999997,37.916666666666664,3.33567,261.15,737.4318333333333,6.533333333333333,0.0,696.1970666666664,15,22-06-2019
39.47192982456141,1014.6859649122808,36.07017543859649,3.1339924561403505,250.31578947368422,500.7198245614035,4.245614035087719,0.0,696.7977543859647,16,22-06-2019
37.05423728813558,1013.9372881355935,49.96610169491525,1.803317288135593,161.08474576271186,262.36745762711865,2.152542372881356,0.0,696.390508474576,17,22-06-2019
37.19655172413792,1014.2913793103452,43.724137931034484,2.695348448275862,213.72413793103448,101.39655172413794,0.46551724137931033,0.0,696.590620689655,18,22-06-2019
36.61833333333335,1014.1883333333327,42.766666666666666,2.576446333333334,226.15,5.687500000000002,0.0,0.0,696.1970666666664,19,22-06-2019
35.55689655172414,1015.9448275862063,45.91379310344828,2.2621803448275855,247.36206896551724,0.0,0.0,0.0,696.590620689655,20,22-06-2019
30.93275862068966,1017.8517241379307,72.43103448275862,2.109571206896552,226.1206896551724,0.0,0.0,0.0,696.590620689655,21,22-06-2019
29.671186440677968,1018.3440677966106,78.23728813559322,1.2865683050847458,214.28813559322035,0.0,0.0,0.0,696.390508474576,22,22-06-2019
29.31186440677964,1018.3050847457636,78.88135593220339,0.789519322033899,215.77966101694915,0.0,0.0,0.0,696.390508474576,23,22-06-2019
28.93898305084748,1018.403389830509,79.0677966101695,0.5265984745762714,246.22033898305085,0.0,0.0,0.0,696.390508474576,0,23-06-2019
28.96166666666664,1017.7166666666659,77.78333333333333,0.6042495000000002,232.56666666666666,0.0,0.0,0.0,696.1970666666664,1,23-06-2019
29.17500000000001,1017.0600000000005,76.56666666666666,0.15869983333333335,229.91666666666666,0.0,0.0,0.0,696.1970666666664,2,23-06-2019
29.049999999999994,1016.2716666666668,77.21666666666667,0.18626683333333335,181.9,0.0,0.0,0.0,696.1970666666664,3,23-06-2019
29.193333333333324,1016.3683333333323,77.21666666666667,0.26300833333333334,184.93333333333334,0.0,0.0,0.0,696.1970666666664,4,23-06-2019
29.193220338983053,1016.7067796610165,78.33898305084746,0.3076238983050848,184.4915254237288,0.0,0.0,0.0,696.390508474576,5,23-06-2019
29.42333333333334,1016.6516666666668,75.98333333333333,0.9469806666666668,192.05,0.27516666666666667,0.0,0.0,696.1970666666664,6,23-06-2019
29.55166666666665,1017.0816666666658,74.51666666666667,1.1727373333333335,212.61666666666667,32.59666666666668,0.0,0.0,696.1970666666664,7,23-06-2019
30.280000000000012,1017.7133333333337,70.76666666666667,1.5370761666666664,216.46666666666667,121.81049999999999,0.7333333333333333,0.0,696.1970666666664,8,23-06-2019
31.5779661016949,1018.4203389830514,66.37288135593221,2.6314791525423735,221.54237288135593,476.31135593220336,4.067796610169491,0.0,696.390508474576,9,23-06-2019
33.24237288135593,1018.2271186440685,60.16949152542373,2.2579350847457627,234.83050847457628,790.4510169491522,7.203389830508475,0.0,696.390508474576,10,23-06-2019
34.566101694915254,1017.572881355933,54.59322033898305,2.6360259322033905,246.11864406779662,831.7123728813558,7.6440677966101696,0.0,696.390508474576,11,23-06-2019
35.60169491525425,1016.9610169491518,50.52542372881356,2.6398138983050847,232.0,716.842711864407,6.47457627118644,0.0,696.390508474576,12,23-06-2019
36.61551724137932,1016.5620689655176,47.48275862068966,2.838709482758621,232.70689655172413,840.0898275862069,7.672413793103448,0.0,696.590620689655,13,23-06-2019
36.11914893617022,1019.6148936170215,51.95744680851064,2.929544255319149,166.61702127659575,525.6887234042555,4.574468085106383,0.0,699.3538723404254,14,23-06-2019
34.30196078431373,1017.3215686274509,59.21568627450981,2.8908645098039227,131.1764705882353,476.93235294117636,4.1568627450980395,0.0,698.2111372549017,15,23-06-2019
34.72826086956522,1018.8695652173911,59.93478260869565,3.3712723913043474,145.45652173913044,533.6923913043479,4.673913043478261,0.0,699.6706086956519,16,23-06-2019
34.73448275862068,1014.2413793103453,58.98275862068966,3.1608875862068966,154.56896551724137,328.44793103448296,2.7586206896551726,0.0,696.590620689655,17,23-06-2019
32.324137931034485,1014.5913793103442,76.67241379310344,3.2194658620689642,148.06896551724137,115.0777586206897,0.6379310344827587,0.0,696.590620689655,18,23-06-2019
30.792727272727284,1016.1200000000005,84.14545454545454,3.7055627272727265,152.05454545454546,5.234545454545454,0.0,0.0,697.234618181818,19,23-06-2019
30.20000000000001,1017.1561403508767,86.56140350877193,2.9128242105263147,201.73684210526315,0.0,0.0,0.01782456140350877,697.0562105263161,20,23-06-2019
26.915254237288142,1018.0338983050851,99.15254237288136,1.105478813559322,131.96610169491527,0.0,0.0,0.030135593220338982,698.8099661016955,21,23-06-2019
26.90847457627116,1017.9508474576271,100.67796610169492,1.467657796610169,113.88135593220339,0.0,0.0,0.0,699.2318644067802,22,23-06-2019
27.77166666666667,1017.7666666666668,100.0,0.9723138333333331,145.16666666666666,0.0,0.0,0.0,699.0376333333339,23,23-06-2019
27.830000000000002,1018.3016666666657,99.51666666666667,1.296419,252.91666666666666,0.0,0.0,0.0,699.0376333333339,0,24-06-2019
26.66923076923077,1026.8076923076922,101.53846153846153,0.732459230769231,200.6153846153846,0.0,0.0,0.013025641025641025,705.5598974358969,1,24-06-2019
26.42666666666666,1017.2800000000004,100.65,0.17211083333333335,228.31666666666666,0.0,0.0,0.0,699.5541000000004,2,24-06-2019
26.493220338983054,1016.87627118644,100.67796610169492,0.4743174576271189,163.64406779661016,0.0,0.0,0.0,699.7484745762715,3,24-06-2019
26.334999999999997,1016.436666666666,100.65,0.27343950000000006,206.25,0.0,0.0,0.0,699.5541000000004,4,24-06-2019
26.35762711864407,1016.966101694916,100.67796610169492,0.595549491525424,230.52542372881356,0.0,0.0,0.0,699.7484745762715,5,24-06-2019
26.320000000000018,1017.4516666666665,100.65,0.12591699999999997,222.75,0.4216666666666667,0.0,0.0,699.5541000000004,6,24-06-2019
26.574576271186444,1018.3864406779659,100.67796610169492,0.19775847457627121,225.08474576271186,34.165084745762705,0.0,0.0,699.7484745762715,7,24-06-2019
27.33000000000001,1018.8366666666668,100.06666666666666,0.32037966666666673,242.86666666666667,146.3241666666667,0.8333333333333334,0.0,699.5541000000004,8,24-06-2019
28.81166666666667,1019.8383333333342,92.86666666666666,0.5424093333333333,240.16666666666666,219.67549999999997,1.4333333333333333,0.0,699.5541000000004,9,24-06-2019
30.576271186440678,1020.0508474576268,81.55932203389831,1.313086949152542,262.50847457627117,314.11406779661024,2.4237288135593222,0.0,699.7484745762715,10,24-06-2019
31.82631578947369,1020.2649122807011,74.54385964912281,1.2674003508771927,257.7894736842105,364.5101754385963,3.0701754385964914,0.0,700.1576842105266,11,24-06-2019
32.68999999999999,1022.4460000000006,70.94,0.7689111999999999,232.88,339.51840000000004,3.06,0.0,701.8477199999999,12,24-06-2019
33.51818181818181,1019.8763636363636,67.01818181818182,0.6112267272727275,217.63636363636363,392.928,3.4,0.0,700.5966545454546,13,24-06-2019
33.17450980392158,1020.5745098039215,71.50980392156863,1.0089105882352944,104.62745098039215,411.7386274509803,3.627450980392157,0.0,701.5778823529411,14,24-06-2019
33.478181818181824,1018.354545454545,70.2909090909091,1.2744725454545454,100.07272727272728,390.5392727272729,3.327272727272727,0.0,700.5966545454546,15,24-06-2019
32.567857142857136,1017.1321428571431,73.625,1.6125412499999996,121.07142857142857,290.4830357142857,2.232142857142857,0.0,700.3732500000002,16,24-06-2019
31.792727272727276,1017.112727272727,79.27272727272727,2.184810181818181,129.29090909090908,261.25018181818183,1.9272727272727272,0.0,700.5966545454546,17,24-06-2019
31.082142857142866,1017.0660714285721,81.16071428571429,2.544141607142856,132.53571428571428,120.96500000000003,0.6607142857142857,0.0,700.3732500000002,18,24-06-2019
