Date,Time,inttime,Comfort m/s,Acceptibly warm m/s,Mixed m/s,Temp,Rh,tw,TSI,PMV,PPD,Standrd Eff Temp,TA adj,Cool effect
03/06/2019,12:00,12,-1.0,1.6,3,33.626,55.261,26.08010978215384,29.20762954195658,1.4386227429406917,47.58036423954725,28.756791775121858,30.684573259858922,2.9414267401410745
03/06/2019,13:00,13,-1.0,1.6,3,33.6,59.027,26.785312247738148,29.40546190135655,1.433234698890988,47.290667386628115,28.743297127424693,30.66180026859399,2.9381997314060113
03/06/2019,14:00,14,3.0,0.6,3.0,33.495,60.278999999999996,26.93088334480234,29.37207279925232,1.4101090465064972,46.05132296243089,28.682512818850903,30.568936899976997,2.926063100023
03/06/2019,15:00,15,3.0,0.6,3.0,33.365,62.809,27.288107819399897,29.38524793742837,1.381580524660403,44.53265738251951,28.60737225888202,30.4540079581522,2.9109920418478006
03/06/2019,16:00,16,3.0,0.6,3.0,33.495,61.635,27.184947062049446,29.450324424164425,1.4102408485490021,46.05836665158766,28.683102125938227,30.569020945226367,2.92597905477363
03/06/2019,17:00,17,3.0,0.6,3.0,33.339,64.118,27.505139958303573,29.432723836210695,1.3759528948976114,44.234567644337524,28.592645441704253,30.43106798184645,2.907932018153548
03/06/2019,18:00,18,-1.0,1.04,3,32.898,73.167,28.698963760096603,29.471876567162962,1.279287074049917,39.20782640677738,28.335138061132692,30.041081602463358,2.8569183975366457
03/06/2019,19:00,19,-1.0,1.04,3,32.691,74.274,28.694763977667037,29.316368034174655,1.2336618346443864,36.908472279417765,28.2116538528174,29.857803848019497,2.8331961519805042
03/06/2019,20:00,20,-1.0,1.04,3,32.536,74.094,28.521073514968066,29.147396371663365,1.1994255271000756,35.21938016969959,28.118251110152432,29.7204924404843,2.8155075595157
03/06/2019,21:00,21,-1.0,1.04,3,32.639,71.542,28.18380026818454,29.12025121165404,1.2219309885325966,36.32605211936844,28.179315430061326,29.811603151157467,2.827396848842537
03/06/2019,22:00,22,-1.0,1.04,3,32.949,71.387,28.441227892274753,29.43048891987382,1.290391976455727,39.77521629267898,28.36481740935824,30.08614851923674,2.862851480763259
03/06/2019,23:00,23,-1.0,1.04,3,32.665,72.275,28.332664665099003,29.185471445903698,1.2277381945098726,36.613904349643846,28.195238867213316,29.834670692825846,2.830329307174154
04/06/2019,00:00,0,-1.0,1.04,3,32.898,70.67699999999999,28.272111522337582,29.340406077933178,1.2790559317038341,39.196047356894724,28.33412555883504,30.040946260501947,2.8570537394980575
04/06/2019,01:00,1,-1.0,1.04,3,32.898,69.699,28.102753700497885,29.28824386880655,1.2789651535108928,39.19142163403867,28.333727994810722,30.04089313011935,2.8571068698806537
04/06/2019,02:00,2,-1.0,1.04,3,32.846,69.169,27.96301475867665,29.2064642747256,1.2674276499590096,38.60512852486973,28.30246810767484,29.994814618814857,2.851185381185141
04/06/2019,03:00,3,-1.0,1.04,3,32.562,69.455,27.754799002004688,28.930753821670645,1.2047447892248082,35.479651510143185,28.13212579227563,29.743291705026394,2.8187082949736038
04/06/2019,04:00,4,-1.0,1.04,3,32.665,69.351,27.83005464097681,29.03066755847406,1.227471617591564,36.6006704699142,28.19408233992204,29.834520117230355,2.8304798827696454
04/06/2019,05:00,5,-1.0,1.04,3,32.717,69.391,27.884430781672222,29.08615540980824,1.2389567207393557,37.17257047744025,28.225321363920617,29.880578907319652,2.8364210926803457
04/06/2019,06:00,6,-1.0,1.04,3,32.562,68.99600000000001,27.675176944228042,28.906230227875437,1.2047032762384093,35.47761713911689,28.13194651418778,29.74326863996585,2.818731360034147
04/06/2019,07:00,7,2.26,0.29,2.26,32.355,68.5,27.401283857570206,29.051170486822105,1.1589897816026042,33.268200353558655,28.006555328426185,29.559868252836488,2.7951317471635084
04/06/2019,08:00,8,2.26,0.29,2.26,32.304,67.108,27.11295995278914,28.92437172414954,1.1476194187050777,32.72855262249891,27.975057603360224,29.514617849843845,2.789382150156158
04/06/2019,09:00,9,3.0,0.6,3.0,32.562,63.367,26.679069985636318,28.599429284629185,1.2041942505100875,35.45267600614801,28.12974904769986,29.742986043240688,2.8190139567593113
04/06/2019,10:00,10,3.0,0.6,3.0,32.846,62.443000000000005,26.762156122457156,28.83659981477,1.2668059802603753,38.57362965837639,28.299752567608074,29.994454028173283,2.8515459718267144
04/06/2019,11:00,11,3.0,0.6,3.0,33.287,59.961999999999996,26.68970538743139,29.142829988382065,1.364049774686528,43.6058167260717,28.56026720419093,30.384782862559803,2.902217137440195
04/06/2019,12:00,12,3.0,0.6,3.0,33.339,63.336999999999996,27.361956368878054,29.388623290667642,1.3758778906953053,44.230598258215764,28.5923117554422,30.431021175279156,2.9079788247208445
04/06/2019,13:00,13,3.0,0.6,3.0,33.417,63.412,27.445137930606506,29.472353211680005,1.3931470117810938,45.14690726724427,28.63816622826288,30.500080286876397,2.916919713123604
04/06/2019,14:00,14,-1.0,1.6,3,33.521,62.236999999999995,27.319758876860362,29.511216463126193,1.4160556959762802,46.369354908811076,28.698573118430545,30.592073977551568,2.9289260224484317
04/06/2019,15:00,15,-1.0,1.6,3,33.678000000000004,63.141000000000005,27.626147207669987,29.72254906901556,1.450915298968022,48.24249765371642,28.790546405976507,30.731103228048216,2.9468967719517876
04/06/2019,16:00,16,3.0,0.6,3.0,33.417,64.35,27.616762258053882,29.5252135045338,1.3932376445629275,45.15172858304385,28.63857053798621,30.50013748430789,2.9168625156921135
04/06/2019,17:00,17,-1.0,1.04,3,33.339,65.14699999999999,27.69194018471478,29.49025830594535,1.3760517207692096,44.239797867417884,28.59308515582057,30.43112966822001,2.9078703317799883
04/06/2019,18:00,18,-1.0,1.04,3,33.183,70.025,28.419110653311236,29.59800681027306,1.3420026487673449,42.4478879087768,28.50313345901522,30.29328791896827,2.8897120810317283
04/06/2019,19:00,19,-1.0,1.04,3,32.975,70.66,28.339531807528942,29.418536525772115,1.2960703988624702,40.06645091370687,28.37999993155137,30.10913224187957,2.865867758120429
04/06/2019,20:00,20,-1.0,1.04,3,32.949,69.096,28.043794431262256,29.308079413881973,1.2901784833985623,39.76428107505152,28.363880536279567,30.08602260014851,2.8629773998514887
04/06/2019,21:00,21,-1.0,1.04,3,32.898,70.524,28.245817635590072,29.33230756081495,1.2790417299157453,39.19532367305152,28.334063358860295,30.040937947650665,2.857062052349337
04/06/2019,22:00,22,-1.0,1.04,3,33.157,70.632,28.50094954794065,29.603843189818914,1.3363090023129005,42.15033946034036,28.488003781301057,30.270298993520598,2.886701006479397
04/06/2019,23:00,23,-1.0,1.04,3,32.898,68.503,27.893537030613913,29.223805134482287,1.278854146512273,39.18576539246645,28.333241902345613,30.04082817824855,2.8571718217514523
05/06/2019,00:00,0,-1.0,1.04,3,32.613,67.562,27.47105701295908,28.8813562890446,1.2158297292792553,36.02462488016635,28.162105013008148,29.788370455294505,2.8246295447054934
05/06/2019,01:00,1,2.26,0.29,2.26,32.278,65.837,26.866264690143794,28.829019583254773,1.141774133592922,32.45272194823238,27.95877174466576,29.491522284274925,2.786477715725073
05/06/2019,02:00,2,1.59,0.09,1.59,32.278,64.908,26.702332699924796,29.166358552879355,1.141691911769383,32.44884979953453,27.958421418630135,29.491478587276653,2.7865214127233444
05/06/2019,03:00,3,2.26,0.29,2.26,32.407,65.36399999999999,26.898317466591095,28.93499683840054,1.1701789336322908,33.803178018781125,28.036880846609304,29.605784881022466,2.8012151189775314
05/06/2019,04:00,4,2.26,0.29,2.26,32.304,66.027,26.923048929348283,28.86587912892976,1.1475235759315017,32.72402116732245,27.97464857345609,29.514566778558866,2.7894332214411346
05/06/2019,05:00,5,2.26,0.29,2.26,31.919,67.933,26.909005703169043,28.574728815266557,1.0628443310764213,28.839227369003467,27.740025478287304,29.173466124439656,2.745533875560343
05/06/2019,06:00,6,2.26,0.29,2.26,32.124,67.538,27.025847731133695,28.763441159879665,1.107968607313843,30.879265326994258,27.865523097159112,29.3551083616266,2.7688916383734052
