C,30,40,50,60,70,80,90
5.9196617336152215,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.13107822410148,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.342494714587738,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.553911205073996,0.0,0.0,0.0,0.0,2.1141649048625792,0.42283298097251587,0.0
6.765327695560254,0.0,0.0,0.0,2.748414376321353,6.976744186046512,0.8456659619450317,0.0
6.976744186046512,0.0,0.0,1.6913319238900635,13.31923890063425,8.879492600422834,0.8456659619450317,0.0
7.188160676532769,0.0,0.21141649048625794,10.359408033826638,14.587737843551796,6.976744186046512,0.0,0.0
7.399577167019028,0.0,0.21141649048625794,6.976744186046512,10.993657505285412,4.2283298097251585,0.0,0.0
7.6109936575052854,0.0,0.0,3.171247357293869,1.6913319238900635,0.21141649048625794,0.0,0.0
7.822410147991543,0.0,0.0,2.536997885835095,0.0,0.0,0.0,0.0
8.0338266384778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
