Date and Time,TA in(max),TA in(maxtime),TA in(min),TA in(mintime),TA in(mean),TA out(max),TA out(maxtime),TA out(min),TA out(mintime),TA out(mean),RH in(max),RH in(maxtime),RH in(min),RH in(mintime),RH in(mean),RH out(max),RH out(maxtime),RH out(min),RH out(mintime),RH out(mean),TWl-1 in(max),TWl-1 in(maxtime),TWl-1 in(min),TWl-1 in(mintime),TWl-1 in(mean),TWl-1 out(max),TWl-1 out(maxtime),TWl-1 out(min),TWl-1 out(mintime),TWl-1 out(mean),TWl-2 in(max),TWl-2 in(maxtime),TWl-2 in(min),TWl-2 in(mintime),TWl-2 in(mean),TWl-2 out(max),TWl-2 out(maxtime),TWl-2 out(min),TWl-2 out(mintime),TWl-2 out(mean),TRf in(max),TRf in(maxtime),TRf in(min),TRf in(mintime),TRf in(mean),TRf out(max),TRf out(maxtime),TRf out(min),TRf out(mintime),TRf out(mean),TG in(max),TG in(maxtime),TG in(min),TG in(mintime),TG in(mean),TG out(max),TG out(maxtime),TG out(min),TG out(mintime),TG out(mean),TW in(max),TW in(maxtime),TW in(min),TW in(mintime),TW in(mean),TW out(max),TW out(maxtime),TW out(min),TW out(mintime),TW out(mean),V in(max),V in(maxtime),V in(min),V in(mintime),V in(mean),iDampA(max),iDampA(maxtime),iDampA(min),iDampA(mintime),iDampA(mean),iDampW(max),iDampW(maxtime),iDampW(min),iDampW(mintime),iDampW(mean),Clo (max),Clo (maxtime),Clo (min),Clo (mintime),Clo (mean),Wl-1Facing(max),Wl-1Facing(maxtime),Wl-1Facing(min),Wl-1Facing(mintime),Wl-1Facing(mean),Wl-2Facing(max),Wl-2Facing(maxtime),Wl-2Facing(min),Wl-2Facing(mintime),Wl-2Facing(mean)
19/06/19,34.44,22,32.665,07,33.894708333333334,37.535,13,30.318,06,33.56995833333333,68.12899999999999,18,49.146,24,58.777208333333334,68.446,19,40.066,24,59.186041666666675,34.598,19,32.924,09,33.944874999999996,37.260999999999996,16,31.919,07,34.438875,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan
20/06/19,35.582,19,32.846,08,34.28991666666666,39.545,16,30.976,05,34.336958333333335,63.396,22,46.512,16,56.418124999999996,68.813,03,35.163000000000004,16,55.548458333333336,35.582,20,32.949,08,34.190916666666666,38.476,16,32.227,06,34.88075,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan
21/06/19,35.235,12,33.391,08,34.23916666666667,36.281,16,30.849,06,33.39854166666667,66.149,23,45.406000000000006,15,54.782875,72.551,23,40.652,15,56.03425000000001,35.262,12,33.417,09,34.21629166666667,35.985,16,32.639,06,34.283875,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan
22/06/19,35.582,20,32.433,08,33.96629166666667,39.036,16,30.545,06,34.105958333333334,66.189,12,45.13399999999999,19,53.89383333333333,72.008,12,34.221,15,52.47008333333334,35.395,20,32.586999999999996,08,33.89233333333333,38.032,16,31.842,07,34.623416666666664,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan
23/06/19,35.102,12,33.365,08,34.32020833333333,36.851,16,31.076999999999998,22,33.277458333333335,68.021,23,52.577,13,58.61716666666666,80.612,23,43.351000000000006,13,61.28029166666666,35.155,21,33.469,09,34.33479166666667,37.260999999999996,17,32.691,07,34.58416666666667,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan
24/06/19,34.071,01,32.175,07,32.93470833333333,34.202,15,28.691999999999997,06,31.107583333333334,73.90899999999999,08,62.36,23,68.611375,85.501,07,64.229,15,74.858625,34.466,12,32.201,11,32.97354166666667,34.334,17,30.874000000000002,07,32.573875,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan
25/06/19,32.898,20,31.281,08,32.195249999999994,35.448,15,28.616999999999997,03,31.346249999999998,73.032,09,56.23,13,66.82591666666666,80.551,06,47.868,13,69.57125,32.975,20,31.255,10,32.14929166666666,34.916,15,30.166999999999998,07,32.15920833333333,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan
26/06/19,32.51,17,31.255,07,31.96891666666666,34.334,15,29.04,06,31.369708333333335,73.727,20,61.133,15,66.93549999999999,78.829,23,53.747,15,68.62529166666667,32.536,12,31.179000000000002,10,31.946708333333333,33.966,15,30.394000000000002,07,32.089958333333335,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan,nan,12,nan,12,nan
