C,30,40,50,60,70,80,90
4.368174726989079,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.5241809672386895,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.6801872074882995,0.0,0.0,0.0,0.62402496099844,1.0920436817472698,0.0,0.0
4.83619344773791,0.0,0.0,0.15600624024961,6.5522620904836195,2.80811232449298,0.0,0.0
4.99219968798752,0.0,0.0,4.05616224648986,13.260530421216849,13.104524180967239,0.0,0.0
5.14820592823713,0.0,0.46801872074883,10.14040561622465,13.104524180967239,2.9641185647425896,0.0,0.0
5.30421216848674,0.0,1.5600624024960998,10.60842433697348,7.644305772230889,0.0,0.0,0.0
5.46021840873635,0.0,3.43213728549142,4.5241809672386895,2.49609984399376,0.0,0.0,0.0
5.61622464898596,0.15600624024961,0.93603744149766,0.31201248049922,0.0,0.0,0.0,0.0
5.77223088923557,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.928237129485179,0.0,0.0,0.0,0.0,0.0,0.0,0.0
