Date,Time,inttime,Comfort m/s,Acceptibly warm m/s,Mixed m/s,Temp,Rh,tw,TSI,PMV,PPD,Standrd Eff Temp,TA adj,Cool effect
01/06/2019,00:00,0,3.0,0.6,3.0,33.124,61.94,26.915004407964545,29.090787086706282,1.3281881345657864,41.72705164330006,28.46483313334001,30.240574806283686,2.883425193716318
01/06/2019,01:00,1,3.0,0.6,3.0,32.86,61.708999999999996,26.64010800648191,28.80943899504963,1.2698302185085029,38.72695153910766,28.30781461954203,30.006811647091684,2.853188352908314
01/06/2019,02:00,2,3.0,0.6,3.0,32.887,61.081,26.548042366724076,28.801197778004212,1.2757356729055251,39.02698729249616,28.323668967667867,30.03068561776205,2.8563143822379513
01/06/2019,03:00,3,3.0,0.6,3.0,32.808,61.669,26.58681872904515,28.7542858975991,1.2583424369763057,38.14575190033409,28.276735078563664,29.960763083837332,2.847236916162667
01/06/2019,04:00,4,3.0,0.6,3.0,32.597,62.297,26.515891810495987,28.575245406685962,1.2118208233816132,35.82713325001468,28.150409580185972,29.77393208737146,2.8230679126285425
01/06/2019,05:00,5,1.59,0.09,1.59,32.44,62.806999999999995,26.469927814781272,29.215467848255148,1.1772288421374328,34.14221756993895,28.055873710189875,29.634893688148225,2.8051063118517736
01/06/2019,06:00,6,1.59,0.09,1.59,32.309,63.1,26.406572581752698,29.098359436482344,1.1483664639214217,32.76388297666068,27.97657872616377,29.518858231615518,2.790141768384479
01/06/2019,07:00,7,1.59,0.09,1.59,31.969,62.7,26.03446459632812,28.730450176971576,1.0734022869054687,29.310186262804834,27.768842006873278,29.217543152642442,2.7514568473575607
01/06/2019,08:00,8,1.59,0.09,1.59,31.839000000000002,61.674,25.73607484686721,28.54169613413762,1.0446961522121445,28.03899784608359,27.688548947255605,29.10231012365616,2.7366898763438408
01/06/2019,09:00,9,1.59,0.09,1.59,31.735,61.657,25.641635915827464,28.435128943377375,1.021809148140981,27.046905591954186,27.624372881045442,29.010147844206006,2.7248521557939944
01/06/2019,10:00,10,1.59,0.09,1.59,32.048,60.413000000000004,25.69108606725331,28.683544590016535,1.0906004090319061,30.08572048020521,27.816417646507993,29.2874345376272,2.760565462372804
01/06/2019,11:00,11,3.0,0.6,3.0,32.729,57.751000000000005,25.78936763479146,28.449815960568973,1.2405404965140838,37.25171064557894,28.22788606030125,29.89060007334141,2.8383999266585906
01/06/2019,12:00,12,3.0,0.6,3.0,33.124,55.596000000000004,25.717021310859764,28.721808292798013,1.3275889867866124,41.69587446534082,28.462190389293724,30.240212342448444,2.8837876575515584
01/06/2019,13:00,13,-1.0,0.94,3,33.549,52.123999999999995,25.393228169142674,28.938705005149142,1.4212684667535258,46.64852383212333,28.710519598695424,30.61622611181094,2.9327738881890597
01/06/2019,14:00,14,3.0,0.6,3.0,33.071999999999996,59.619,26.4378311278291,28.905077716424554,1.316474033473641,41.118838373683325,28.433063261207693,30.19440118140213,2.8775988185978645
01/06/2019,15:00,15,3.0,0.6,3.0,33.204,58.077,26.26136726593984,28.94906684696267,1.345512720507001,42.63163486462489,28.51052218587583,30.311188941485607,2.892811058514394
01/06/2019,16:00,16,3.0,0.6,3.0,33.177,62.894,27.137150338101605,29.198693033188494,1.3399990745721229,42.343109836216136,28.49659181852009,30.2875622008386,2.8894377991613993
01/06/2019,17:00,17,3.0,0.6,3.0,33.469,62.783,27.375157472263936,29.4895392305105,1.4045965215241314,45.75694180581056,28.668378476486698,30.546075811648965,2.9229241883510375
01/06/2019,18:00,18,-1.0,1.04,3,33.495,65.204,27.841951922671342,29.65268192123597,1.4105877982239423,46.0769092764475,28.684653846693998,30.569242315932584,2.925757684067414
01/06/2019,19:00,19,-1.0,1.6,3,33.895,64.268,28.027175846969612,30.007730889919845,1.4991199504570827,50.8523322094699,28.916878918590086,30.923239762787983,2.9717602372120195
01/06/2019,20:00,20,-1.0,1.6,3,34.055,63.98,28.116515655526257,30.154447550955293,1.5345750023287568,52.78110762378312,29.008964625055782,31.064816892967233,2.990183107032767
01/06/2019,21:00,21,-1.0,1.6,3,34.162,63.997,28.214973764651745,30.264487648565936,1.5583179770145095,54.07475145442424,29.070377562400687,31.159503545389157,3.0024964546108412
01/06/2019,22:00,22,-1.0,1.6,3,33.708,61.653,27.375799027468076,29.667791829513366,1.4574146393929022,48.59321540596949,28.807330951383907,30.757560264935204,2.950439735064793
01/06/2019,23:00,23,3.0,0.6,3.0,33.416,62.049,27.192330057928245,29.3937433868951,1.3927939963276061,45.1281293885041,28.636992166776114,30.49911192919289,2.9168880708071074
02/06/2019,00:00,0,3.0,0.6,3.0,33.363,62.891999999999996,27.30142931469345,29.387860957978784,1.381145927378859,44.50961885832199,28.606232410744465,30.452242325111246,2.910757674888753
02/06/2019,01:00,1,3.0,0.6,3.0,33.124,63.577,27.215140370493486,29.183228963165195,1.3283427696388819,41.73509939696385,28.465515531126186,30.240668448534805,2.8833315514651954
02/06/2019,02:00,2,3.0,0.6,3.0,32.887,63.726000000000006,27.03214268224565,28.95030067518486,1.275980878723497,39.03946358319985,28.324741372998375,30.030828608489163,2.8561713915108387
02/06/2019,03:00,3,3.0,0.6,3.0,32.676,63.661,26.832975647855505,28.731762228592697,1.2293811375371053,36.69550880481842,28.198439639528583,29.84396967136208,2.8320303286379223
02/06/2019,04:00,4,3.0,0.6,3.0,32.519,63.761,26.71164110002644,28.577426187861345,1.194742007985699,34.990892074690905,28.10397214607997,29.704918424490423,2.8140815755095776
02/06/2019,05:00,5,1.59,0.09,1.59,32.414,63.775,26.621144548901498,29.242672602364177,1.1715808301439607,33.87047681310817,28.040510775157962,29.61190898413661,2.802091015863393
02/06/2019,06:00,6,1.59,0.09,1.59,32.204,64.241,26.51772456264939,29.05436924659853,1.1253158123403835,31.681988957620973,27.913121566605618,29.425864193828538,2.7781358061714623
02/06/2019,07:00,7,2.26,0.29,2.26,31.865,65.742,26.480077684782202,28.4023889856034,1.0507674618303453,28.305386554634723,27.706015068471757,29.125521515505724,2.7394784844942723
02/06/2019,08:00,8,2.26,0.29,2.26,31.813000000000002,66.26,26.523768656980906,28.377105805040603,1.039365683691809,27.806218845903317,27.674156493158733,29.0794626602064,2.733537339793603
02/06/2019,09:00,9,2.26,0.29,2.26,31.683000000000003,65.773,26.32247241765515,28.21825656332828,1.0107172235507293,26.573079626959768,27.593649258044415,28.96423026124857,2.718769738751434
02/06/2019,10:00,10,1.59,0.09,1.59,31.995,63.707,26.237214739674243,28.81226722112218,1.0792145525840888,29.57113151401839,27.78515496727728,29.24062341308944,2.7543765869105594
02/06/2019,11:00,11,1.59,0.09,1.59,32.466,59.876000000000005,25.957459431367056,29.076997586163568,1.1827008337945257,34.40640691942117,28.07046466888453,29.657781097613967,2.8082189023860336
02/06/2019,12:00,12,3.0,0.6,3.0,33.098,56.876999999999995,25.94117534766849,28.771477736135093,1.321962173694478,41.4034365445942,28.447330600041298,30.21726370771397,2.88073629228603
02/06/2019,13:00,13,-1.0,0.94,3,33.815,52.583,25.708857895952804,29.23408896100666,1.4802208610259961,49.826939624524435,28.86533288623153,30.851660048974356,2.9633399510256404
02/06/2019,14:00,14,-1.0,0.94,3,34.297,51.504,25.89404572499967,29.650216812353097,1.5869864067904556,55.63680251126919,29.141630247686876,31.278018832026508,3.018981167973489
02/06/2019,15:00,15,-1.0,2.1,3,34.781,53.723,26.75475012510924,30.275893767586847,1.694734580642637,61.46956914707454,29.41642341013523,31.706310072531096,3.0746899274689024
02/06/2019,16:00,16,-1.0,2.1,3,35.133,48.354,25.92702984421635,30.28319592107184,1.7724663246155141,65.5889729813961,29.610075370328584,32.0171872146646,3.115812785335398
02/06/2019,17:00,17,-1.0,1.6,3,33.868,59.581,27.12417155477425,29.70949056792367,1.4926648320781635,50.50183656288811,28.899147465078094,30.899028778185787,2.968971221814215
02/06/2019,18:00,18,-1.0,1.6,3,33.602,58.68,26.720783696673834,29.387077107628738,1.4336435796402047,47.31263972355735,28.744310732265262,30.66354850454721,2.9384514954527865
02/06/2019,19:00,19,2.12,0.24,2.12,33.416,54.766000000000005,25.804489970140423,29.427200546582135,1.3920905477088203,45.09071663523396,28.633856264650422,30.498668652410412,2.917331347589584
02/06/2019,20:00,20,-1.0,0.94,3,33.522,52.706,25.48688359876678,28.947435877473364,1.4153489141284512,46.33153075581833,28.695005764571338,30.592365563142664,2.929634436857335
02/06/2019,21:00,21,2.12,0.24,2.12,33.442,53.604,25.59780178851861,29.382910586642623,1.3977313987430042,45.39093379817964,28.64859324948231,30.52161196314572,2.920388036854279
02/06/2019,22:00,22,-1.0,0.94,3,33.549,54.493,25.863795102588824,29.083639620650555,1.421499610962411,46.66091084926426,28.71155398445299,30.61637435266875,2.9326256473312515
02/06/2019,23:00,23,2.12,0.24,2.12,33.336,53.751999999999995,25.53743484591547,29.28534756832085,1.3742940255282707,44.14679846933723,28.586456885811035,30.427791986996404,2.908208013003593
03/06/2019,00:00,0,2.12,0.24,2.12,33.283,53.356,25.414630435568938,29.208038809934123,1.362533516899281,43.525899746664024,28.555109801005102,30.380851368058032,2.9021486319419676
03/06/2019,01:00,1,2.12,0.24,2.12,33.204,53.766000000000005,25.428611445100046,29.1534899608697,1.345103205642649,42.61018527804896,28.508710715686433,30.310938824336326,2.893061175663675
03/06/2019,02:00,2,2.12,0.24,2.12,33.071999999999996,54.361999999999995,25.433234254371257,29.056573786125227,1.315979783428549,41.09323916553837,28.430887572424954,30.194105255740908,2.877894744259089
03/06/2019,03:00,3,2.12,0.24,2.12,32.913000000000004,54.824,25.387897468595497,28.9241550561063,1.2808977581751588,39.28994237791316,28.336624792300675,30.053367523225816,2.8596324767741885
03/06/2019,04:00,4,2.12,0.24,2.12,32.781,54.998999999999995,25.30945083557077,28.80165349313468,1.2517671496641092,37.81458032755721,28.257916794345157,29.936502108875363,2.8444978911246355
03/06/2019,05:00,5,2.12,0.24,2.12,32.571,54.938,25.119178990717216,28.58659976491979,1.2054177285518655,35.5126362077189,28.131881598556188,29.750534455902013,2.8204655440979858
03/06/2019,06:00,6,1.59,0.09,1.59,32.466,55.11600000000001,25.063975841841057,28.801804640589562,1.1822737238963568,34.38575365671565,28.068630503310455,29.657548075405764,2.8084519245942383
03/06/2019,07:00,7,1.59,0.09,1.59,32.23,56.303000000000004,25.087613652077835,28.633265086142483,1.130348549851591,31.916734607434606,27.925988021008212,29.44853879321054,2.781461206789457
03/06/2019,08:00,8,1.59,0.09,1.59,32.152,57.379,25.222173630469513,28.616599559487124,1.1132507229551658,31.12262799161762,27.878857711066072,29.37946348275154,2.7725365172484633
03/06/2019,09:00,9,1.59,0.09,1.59,32.178000000000004,56.358999999999995,25.053590561015426,28.58404597409527,1.1188915712504937,31.383548100073526,27.894335597299264,29.40245902740446,2.7755409725955418
03/06/2019,10:00,10,1.59,0.09,1.59,32.466,56.208,25.271710221291244,28.86578682946022,1.1823716995207647,34.39049086999792,28.069051152361574,29.65760150319783,2.8083984968021687
03/06/2019,11:00,11,2.12,0.24,2.12,33.363,52.977,25.406979464544065,29.26528231085846,1.3801922366110502,44.45907325655581,28.601988934991855,30.451645971625986,2.9113540283740127
03/06/2019,12:00,12,-1.0,0.94,3,33.655,51.126000000000005,25.28092203305266,28.98308471523342,1.4446378568629097,47.9041628993606,28.771847569201416,30.709974731724348,2.945025268275653
03/06/2019,13:00,13,3.0,0.6,3.0,33.442,56.51,26.165838516629037,29.096953992174942,1.3980126030197173,45.40591246600869,28.649847435976035,30.521789674508724,2.920210325491275
03/06/2019,14:00,14,3.0,0.6,3.0,32.834,58.915,26.098991777311312,28.62340519646509,1.2638299875628354,38.4229738012116,28.2911638793566,29.98363954490022,2.850360455099783
03/06/2019,15:00,15,3.0,0.6,3.0,32.676,61.458999999999996,26.432482808607233,28.608410434104226,1.2291802941989614,36.68552905343923,28.197568763138378,29.843856273236256,2.832143726763748
03/06/2019,16:00,16,3.0,0.6,3.0,32.992,59.193999999999996,26.288548403181778,28.79949863723319,1.2987560152077875,40.204445583076506,28.38540640174032,30.123550570846646,2.8684494291533493
03/06/2019,17:00,17,3.0,0.6,3.0,32.966,61.473,26.68973649955717,28.90369457091681,1.2932242177852564,39.92038412246802,28.3708813119724,30.10065629900277,2.865343700997231
03/06/2019,18:00,18,-1.0,1.04,3,32.676,70.663,28.06691746922752,29.11181630957528,1.2300199283685709,36.727257090380924,28.201211046006787,29.844330767553576,2.8316692324464254
03/06/2019,19:00,19,-1.0,1.04,3,32.571,71.439,28.104108842559924,29.045046252561658,1.2069107196993796,35.58586255827592,28.13832700857164,29.75136384981497,2.8196361501850276
03/06/2019,20:00,20,2.26,0.29,2.26,32.387,70.336,27.747002726857545,29.18149189856261,1.1662114809905124,33.61304409070452,28.02666489946262,29.588306875516153,2.7986931244838464
03/06/2019,21:00,21,-1.0,1.04,3,32.65,66.806,27.37129494822068,28.878194573105173,1.2239283065046636,36.42495122745069,28.18406178797085,29.821103664699706,2.8288963353002914
03/06/2019,22:00,22,-1.0,1.04,3,33.045,66.656,27.699662546740967,29.27360679344942,1.311167497910597,40.844263316773784,28.41995778980081,30.17089198305772,2.874108016942281
03/06/2019,23:00,23,-1.0,1.04,3,32.887,67.095,27.63548730720032,29.1361308196709,1.2762932499071784,39.0553594000236,28.326108021790372,30.031010906089584,2.8559890939104147
04/06/2019,00:00,0,-1.0,1.04,3,32.94,66.265,27.535514272377554,29.144824124945483,1.2879260461197681,39.64897427660807,28.357363838825897,30.077897769409404,2.862102230590593
04/06/2019,01:00,1,-1.0,1.04,3,32.887,65.197,27.29724145700095,29.031951097809493,1.276117262324146,39.04640352775388,28.325337993697726,30.030908181740212,2.856091818259788
04/06/2019,02:00,2,3.0,0.6,3.0,32.676,64.881,27.05204969714731,28.799237035774578,1.2294924223236094,36.70103893079223,28.19892228142887,29.844032531605063,2.831967468394938
04/06/2019,03:00,3,2.26,0.29,2.26,32.492,65.069,26.921473510594524,29.005453899953597,1.1889028320863582,34.70692111770951,28.088178339168774,29.681066922244707,2.8109330777552892
04/06/2019,04:00,4,2.26,0.29,2.26,32.466,65.033,26.891892700232233,28.97697301036202,1.1831636735452251,34.42879407608905,28.072453472286416,29.65803394098627,2.8079660590137285
04/06/2019,05:00,5,2.26,0.29,2.26,32.387,65.612,26.924117157715955,28.928043143267,1.1657899517460395,33.5928713534459,28.024858784598067,29.588079153467,2.7989208465330004
04/06/2019,06:00,6,2.26,0.29,2.26,32.204,65.737,26.78242794879054,28.748067866917975,1.1254474711277227,31.688119443268477,27.91368055228222,29.42593332742505,2.778066672574953
04/06/2019,07:00,7,2.26,0.29,2.26,31.943,65.102,26.437397347845376,28.447353441826863,1.0678848202653604,29.063576073075836,27.753750766866983,29.19461021111616,2.748389788883842
04/06/2019,08:00,8,1.04,0.0,1.04,31.268,65.26899999999999,25.864561114805156,28.51487905575718,0.9194107111617631,22.85217767380334,27.334860393625103,28.5962316520115,2.671768347988499
04/06/2019,09:00,9,1.59,0.09,1.59,31.943,60.176,25.55630475555955,28.563806946014857,1.067460032621969,29.044634267676017,27.7519704555768,29.194397356393182,2.748602643606819
04/06/2019,10:00,10,3.0,0.6,3.0,32.887,56.975,25.778446295476442,28.564162188059942,1.2753550882578655,39.007625669972604,28.32200516289601,30.03046387245186,2.856536127548141
04/06/2019,11:00,11,-1.0,0.94,3,33.735,54.293,25.982167310047714,29.258668260547896,1.4626678525057888,48.876987847467866,28.819733851614966,30.780977333115217,2.954022666884783
04/06/2019,12:00,12,3.0,0.6,3.0,33.283,59.842,26.663675234621678,29.13183270131668,1.3631534623478194,43.5585701570851,28.557860103499394,30.381234451746057,2.9017655482539433
