"Plot Title: LL_B2"
"#","Date Time, GMT+05:30","Temp, °C (LGR S/N: 10321103, SEN S/N: 10321103)","RH, % (LGR S/N: 10321103, SEN S/N: 10321103)","Temp, °C (LGR S/N: 10321103, SEN S/N: 10321103)","Temp, °C (LGR S/N: 10321103, SEN S/N: 10321103)"
503,06/21/19 10:00:00 PM,33.626,68.600,34.019,33.966
504,06/21/19 11:00:00 PM,33.626,71.053,33.861,33.861
505,06/22/19 12:00:00 AM,33.521,70.576,33.678,33.704
506,06/22/19 01:00:00 AM,33.391,65.653,33.495,33.548
507,06/22/19 02:00:00 AM,33.261,60.084,33.313,33.339
508,06/22/19 03:00:00 AM,33.157,59.689,33.157,33.183
509,06/22/19 04:00:00 AM,33.001,58.714,32.975,33.001
510,06/22/19 05:00:00 AM,32.846,58.215,32.768,32.794
511,06/22/19 06:00:00 AM,32.691,57.206,32.587,32.613
512,06/22/19 07:00:00 AM,32.510,59.369,32.407,32.407
513,06/22/19 08:00:00 AM,32.587,60.233,32.278,32.304
514,06/22/19 09:00:00 AM,32.691,56.312,32.278,32.330
515,06/22/19 10:00:00 AM,33.001,53.177,32.433,32.458
516,06/22/19 11:00:00 AM,33.079,52.832,32.587,32.587
517,06/22/19 12:00:00 PM,33.313,52.864,32.846,32.742
518,06/22/19 01:00:00 PM,33.809,47.906,33.209,33.079
519,06/22/19 02:00:00 PM,34.019,47.174,33.600,33.417
520,06/22/19 03:00:00 PM,34.334,45.626,34.019,33.809
521,06/22/19 04:00:00 PM,34.757,45.144,34.466,34.229
522,06/22/19 05:00:00 PM,34.704,59.289,34.969,34.704
523,06/22/19 06:00:00 PM,35.208,46.326,35.662,35.395
524,06/22/19 07:00:00 PM,35.475,44.861,36.227,35.958
525,06/22/19 08:00:00 PM,35.609,47.103,36.444,36.200
526,06/22/19 09:00:00 PM,34.704,57.981,36.065,35.850
527,06/22/19 10:00:00 PM,34.387,59.146,35.716,35.529
528,06/22/19 11:00:00 PM,34.519,61.260,35.422,35.342
529,06/23/19 12:00:00 AM,34.572,58.600,35.208,35.155
530,06/23/19 01:00:00 AM,34.413,58.257,34.916,34.916
531,06/23/19 02:00:00 AM,34.150,58.346,34.545,34.598
532,06/23/19 03:00:00 AM,34.019,58.804,34.281,34.308
533,06/23/19 04:00:00 AM,33.887,59.515,34.045,34.097
534,06/23/19 05:00:00 AM,33.757,60.604,33.835,33.861
535,06/23/19 06:00:00 AM,33.574,59.531,33.626,33.626
536,06/23/19 07:00:00 AM,33.209,60.108,33.339,33.313
537,06/23/19 08:00:00 AM,33.313,59.997,33.209,33.235
538,06/23/19 09:00:00 AM,33.391,59.756,33.157,33.209
539,06/23/19 10:00:00 AM,33.495,56.941,33.183,33.235
540,06/23/19 11:00:00 AM,33.652,54.331,33.287,33.287
541,06/23/19 12:00:00 PM,33.809,53.222,33.495,33.443
542,06/23/19 01:00:00 PM,34.071,52.026,33.757,33.652
543,06/23/19 02:00:00 PM,34.229,57.591,34.045,33.940
544,06/23/19 03:00:00 PM,34.097,59.356,34.281,34.071
545,06/23/19 04:00:00 PM,34.413,59.404,34.624,34.413
546,06/23/19 05:00:00 PM,34.704,60.909,35.102,34.836
547,06/23/19 06:00:00 PM,34.704,65.811,35.797,35.395
548,06/23/19 07:00:00 PM,34.651,67.264,36.308,35.823
549,06/23/19 08:00:00 PM,34.704,69.745,36.579,36.200
550,06/23/19 09:00:00 PM,34.492,68.042,36.362,36.254
551,06/23/19 10:00:00 PM,34.308,69.367,35.743,35.662
552,06/23/19 11:00:00 PM,34.308,71.513,35.342,35.288
553,06/24/19 12:00:00 AM,33.600,70.131,34.757,34.836
554,06/24/19 01:00:00 AM,33.678,69.040,34.413,34.466
555,06/24/19 02:00:00 AM,33.678,69.348,34.097,34.202
556,06/24/19 03:00:00 AM,33.391,70.522,33.730,33.861
557,06/24/19 04:00:00 AM,33.209,70.855,33.391,33.548
558,06/24/19 05:00:00 AM,33.001,70.909,33.079,33.235
559,06/24/19 06:00:00 AM,32.846,71.428,32.794,32.949
560,06/24/19 07:00:00 AM,32.510,73.335,32.484,32.613
561,06/24/19 08:00:00 AM,32.098,76.137,32.098,32.253
562,06/24/19 09:00:00 AM,32.073,75.175,31.970,32.150
563,06/24/19 10:00:00 AM,32.098,67.780,31.893,31.996
564,06/24/19 11:00:00 AM,32.304,67.169,31.970,32.073
565,06/24/19 12:00:00 PM,32.407,66.755,32.098,32.175
566,06/24/19 01:00:00 PM,32.613,68.330,32.304,32.355
567,06/24/19 02:00:00 PM,32.742,68.936,32.536,32.562
568,06/24/19 03:00:00 PM,32.898,68.472,32.820,32.820
569,06/24/19 04:00:00 PM,33.053,69.053,33.131,33.105
570,06/24/19 05:00:00 PM,33.053,70.796,33.313,33.261
571,06/24/19 06:00:00 PM,33.157,69.316,33.574,33.469
572,06/24/19 07:00:00 PM,33.157,72.154,33.861,33.730
573,06/24/19 08:00:00 PM,33.183,74.428,33.992,33.887
574,06/24/19 09:00:00 PM,33.209,70.641,34.019,33.992
575,06/24/19 10:00:00 PM,33.079,64.917,33.809,33.887
576,06/24/19 11:00:00 PM,32.846,62.694,33.443,33.548
577,06/25/19 12:00:00 AM,32.536,63.831,33.079,33.105
578,06/25/19 01:00:00 AM,32.407,63.685,32.742,32.820
579,06/25/19 02:00:00 AM,32.381,64.521,32.484,32.562
580,06/25/19 03:00:00 AM,32.124,66.275,32.175,32.278
581,06/25/19 04:00:00 AM,32.047,67.187,31.970,32.047
582,06/25/19 05:00:00 AM,32.047,69.027,31.791,31.893
583,06/25/19 06:00:00 AM,31.893,70.342,31.637,31.689
584,06/25/19 07:00:00 AM,31.689,71.368,31.433,31.484
585,06/25/19 08:00:00 AM,31.535,73.061,31.255,31.306
586,06/25/19 09:00:00 AM,31.281,74.394,31.077,31.153
587,06/25/19 10:00:00 AM,31.535,69.943,31.103,31.153
588,06/25/19 11:00:00 AM,31.612,65.447,31.179,31.179
589,06/25/19 12:00:00 PM,31.970,62.959,31.433,31.433
590,06/25/19 01:00:00 PM,32.278,57.876,31.714,31.663
591,06/25/19 02:00:00 PM,32.073,77.471,31.996,31.868
592,06/25/19 03:00:00 PM,32.278,70.107,32.355,32.201
593,06/25/19 04:00:00 PM,32.407,71.135,32.717,32.536
594,06/25/19 05:00:00 PM,32.278,70.046,32.924,32.691
595,06/25/19 06:00:00 PM,32.665,74.539,33.235,33.105
596,06/25/19 07:00:00 PM,32.820,74.900,33.391,33.313
597,06/25/19 08:00:00 PM,32.872,75.120,33.365,33.339
598,06/25/19 09:00:00 PM,32.613,75.250,33.157,33.079
599,06/25/19 10:00:00 PM,32.536,67.733,32.924,32.898
600,06/25/19 11:00:00 PM,32.433,68.237,32.768,32.742
601,06/26/19 12:00:00 AM,32.201,64.243,32.484,32.458
602,06/26/19 01:00:00 AM,32.098,65.776,32.278,32.278
603,06/26/19 02:00:00 AM,32.047,67.525,32.098,32.124
604,06/26/19 03:00:00 AM,31.893,69.458,31.868,31.919
605,06/26/19 04:00:00 AM,31.765,69.649,31.689,31.714
606,06/26/19 05:00:00 AM,31.663,69.874,31.510,31.535
607,06/26/19 06:00:00 AM,31.484,69.599,31.306,31.331
608,06/26/19 07:00:00 AM,31.357,70.245,31.153,31.179
609,06/26/19 08:00:00 AM,31.357,71.216,31.052,31.077
610,06/26/19 09:00:00 AM,31.331,70.241,30.976,31.001
611,06/26/19 10:00:00 AM,31.281,68.739,30.976,30.976
612,06/26/19 11:00:00 AM,31.510,66.386,31.077,31.052
613,06/26/19 12:00:00 PM,31.740,63.825,31.281,31.204
614,06/26/19 01:00:00 PM,31.868,62.599,31.586,31.459
615,06/26/19 02:00:00 PM,32.073,63.879,31.944,31.791
616,06/26/19 03:00:00 PM,32.278,62.946,32.304,32.150
617,06/26/19 04:00:00 PM,32.484,64.849,32.613,32.484
618,06/26/19 05:00:00 PM,32.717,68.656,32.872,32.768
619,06/26/19 06:00:00 PM,32.665,70.908,32.975,32.872
620,06/26/19 07:00:00 PM,32.768,72.052,33.131,33.027
621,06/26/19 08:00:00 PM,32.562,75.540,33.053,32.949
622,06/26/19 09:00:00 PM,31.996,71.424,32.717,32.665
623,06/26/19 10:00:00 PM,32.150,72.784,32.613,32.562
624,06/26/19 11:00:00 PM,32.175,74.656,32.433,32.407
625,06/27/19 12:00:00 AM,32.124,75.395,32.278,32.253
626,06/27/19 01:00:00 AM,31.996,74.771,32.098,32.098
627,06/27/19 02:00:00 AM,31.637,73.652,31.816,31.816
628,06/27/19 03:00:00 AM,31.586,73.492,31.612,31.612
629,06/27/19 04:00:00 AM,31.535,73.783,31.459,31.459
630,06/27/19 05:00:00 AM,31.433,73.162,31.281,31.281
631,06/27/19 06:00:00 AM,31.052,74.140,31.052,31.001
632,06/27/19 07:00:00 AM,30.925,75.341,30.824,30.773
633,06/27/19 08:00:00 AM,30.950,75.763,30.697,30.672
634,06/27/19 09:00:00 AM,31.026,73.956,30.672,30.646
635,06/27/19 10:00:00 AM,31.484,67.918,30.849,30.874
636,06/27/19 11:00:00 AM,31.586,66.399,30.976,30.950
637,06/27/19 12:00:00 PM,31.816,63.900,31.230,31.128
638,06/27/19 01:00:00 PM,32.021,61.998,31.586,31.408
639,06/27/19 02:00:00 PM,32.355,66.191,32.021,31.893
640,06/27/19 03:00:00 PM,32.768,65.579,32.510,32.407
641,06/27/19 04:00:00 PM,32.768,65.579,32.872,32.665
