"Plot Title: LL_B4_S"
"#","Date Time, GMT+05:30","Temp, °C (LGR S/N: 10348725, SEN S/N: 10348725)","RH, % (LGR S/N: 10348725, SEN S/N: 10348725)","Temp, °C (LGR S/N: 10348725, SEN S/N: 10348725)","Temp, °C (LGR S/N: 10348725, SEN S/N: 10348725)"
585,06/26/19 08:00:00 AM,29.815,73.904,29.265,163.676
586,06/26/19 09:00:00 AM,30.167,71.058,30.318,164.361
587,06/26/19 10:00:00 AM,30.824,67.221,31.714,167.219
588,06/26/19 11:00:00 AM,32.150,61.360,35.931,171.911
589,06/26/19 12:00:00 PM,33.209,57.250,39.375,175.355
590,06/26/19 01:00:00 PM,33.235,56.263,39.488,175.355
591,06/26/19 02:00:00 PM,33.157,57.720,38.896,175.355
592,06/26/19 03:00:00 PM,33.183,56.192,38.421,174.468
593,06/26/19 04:00:00 PM,33.001,62.531,37.288,173.598
594,06/26/19 05:00:00 PM,32.175,67.762,35.985,171.092
595,06/26/19 06:00:00 PM,31.663,73.537,34.387,172.746
596,06/26/19 07:00:00 PM,31.255,75.136,32.742,171.092
597,06/26/19 08:00:00 PM,31.001,79.850,31.791,163.002
598,06/26/19 09:00:00 PM,30.950,73.731,30.697,161.045
599,06/26/19 10:00:00 PM,30.722,73.328,30.217,161.687
600,06/26/19 11:00:00 PM,30.596,78.091,29.115,158.573
601,06/27/19 12:00:00 AM,30.621,78.126,28.468,156.243
602,06/27/19 01:00:00 AM,30.394,78.139,28.171,155.126
603,06/27/19 02:00:00 AM,30.192,77.804,27.801,154.579
604,06/27/19 03:00:00 AM,29.840,78.497,27.431,154.040
605,06/27/19 04:00:00 AM,29.865,78.385,27.210,151.951
606,06/27/19 05:00:00 AM,29.515,78.636,27.038,150.947
607,06/27/19 06:00:00 AM,29.464,79.065,26.989,149.967
608,06/27/19 07:00:00 AM,29.540,79.723,27.333,148.541
609,06/27/19 08:00:00 AM,29.966,77.876,28.543,149.486
610,06/27/19 09:00:00 AM,30.697,73.173,31.230,157.391
611,06/27/19 10:00:00 AM,32.098,63.479,35.475,170.288
612,06/27/19 11:00:00 AM,32.898,60.502,38.449,173.598
613,06/27/19 12:00:00 PM,33.940,55.434,41.327,177.188
614,06/27/19 01:00:00 PM,34.492,52.959,43.254,179.102
615,06/27/19 02:00:00 PM,33.940,59.269,42.297,178.134
616,06/27/19 03:00:00 PM,33.574,59.753,41.414,177.188
617,06/27/19 04:00:00 PM,33.157,64.276,39.545,174.468
618,06/27/19 05:00:00 PM,32.175,73.814,37.343,172.746
619,06/27/19 06:00:00 PM,31.714,75.972,35.182,171.911
620,06/27/19 07:00:00 PM,31.306,76.933,33.391,166.486
