"Plot Title: AV_NV_MUK_DM2_FF_217cm_A5"
"#","Date Time, GMT+05:30","Temp, °C (LGR S/N: 10357507, SEN S/N: 10357507)","RH, % (LGR S/N: 10357507, SEN S/N: 10357507)","Intensity, Lux (LGR S/N: 10357507, SEN S/N: 10357507)","Temp, °C (LGR S/N: 10357507, SEN S/N: 10357507)"
521,06/22/19 04:00:00 PM,34.889,44.361,11.8,33.757
522,06/22/19 05:00:00 PM,34.097,58.943,3.9,33.600
523,06/22/19 06:00:00 PM,34.281,47.536,35.5,33.704
524,06/22/19 07:00:00 PM,34.176,46.732,35.5,33.704
525,06/22/19 08:00:00 PM,34.019,50.455,3.9,33.652
526,06/22/19 09:00:00 PM,33.079,61.664,3.9,33.391
527,06/22/19 10:00:00 PM,32.846,63.194,3.9,33.261
528,06/22/19 11:00:00 PM,32.794,62.466,3.9,33.183
529,06/23/19 12:00:00 AM,32.717,62.203,3.9,33.105
530,06/23/19 01:00:00 AM,32.613,61.685,3.9,33.001
531,06/23/19 02:00:00 AM,32.458,61.880,3.9,32.898
532,06/23/19 03:00:00 AM,32.355,62.459,3.9,32.794
533,06/23/19 04:00:00 AM,32.381,63.244,3.9,32.717
534,06/23/19 05:00:00 AM,32.253,64.344,3.9,32.613
535,06/23/19 06:00:00 AM,32.227,62.782,3.9,32.536
536,06/23/19 07:00:00 AM,32.201,62.653,3.9,32.458
537,06/23/19 08:00:00 AM,32.175,61.615,3.9,32.407
538,06/23/19 09:00:00 AM,32.536,60.446,11.8,32.484
539,06/23/19 10:00:00 AM,32.949,57.912,11.8,32.639
540,06/23/19 11:00:00 AM,33.469,55.174,11.8,32.846
541,06/23/19 12:00:00 PM,33.652,53.783,11.8,32.975
542,06/23/19 01:00:00 PM,34.097,52.224,3.9,33.235
543,06/23/19 02:00:00 PM,33.835,58.203,11.8,33.209
544,06/23/19 03:00:00 PM,33.417,60.235,11.8,33.131
545,06/23/19 04:00:00 PM,33.548,61.139,11.8,33.235
546,06/23/19 05:00:00 PM,33.521,63.586,3.9,33.235
547,06/23/19 06:00:00 PM,32.742,70.892,3.9,32.975
548,06/23/19 07:00:00 PM,32.433,73.381,3.9,32.794
549,06/23/19 08:00:00 PM,32.330,75.435,3.9,32.768
550,06/23/19 09:00:00 PM,31.816,76.052,3.9,32.562
551,06/23/19 10:00:00 PM,31.663,77.864,3.9,32.407
552,06/23/19 11:00:00 PM,31.791,79.661,3.9,32.381
553,06/24/19 12:00:00 AM,31.306,77.910,3.9,32.150
554,06/24/19 01:00:00 AM,31.408,76.329,3.9,32.073
555,06/24/19 02:00:00 AM,31.433,76.483,3.9,31.996
556,06/24/19 03:00:00 AM,31.255,76.922,3.9,31.893
557,06/24/19 04:00:00 AM,31.128,77.845,3.9,31.765
558,06/24/19 05:00:00 AM,31.179,76.878,3.9,31.689
559,06/24/19 06:00:00 AM,31.204,77.238,3.9,31.612
560,06/24/19 07:00:00 AM,31.204,77.771,3.9,31.535
561,06/24/19 08:00:00 AM,31.281,78.200,3.9,31.510
562,06/24/19 09:00:00 AM,31.433,78.172,3.9,31.510
563,06/24/19 10:00:00 AM,31.535,72.277,3.9,31.535
564,06/24/19 11:00:00 AM,31.714,70.735,3.9,31.561
565,06/24/19 12:00:00 PM,31.842,69.388,3.9,31.612
566,06/24/19 01:00:00 PM,32.098,72.805,11.8,31.689
567,06/24/19 02:00:00 PM,32.201,71.977,11.8,31.816
568,06/24/19 03:00:00 PM,32.227,71.315,3.9,31.842
569,06/24/19 04:00:00 PM,32.098,73.016,3.9,31.842
570,06/24/19 05:00:00 PM,31.791,74.582,3.9,31.765
571,06/24/19 06:00:00 PM,31.663,73.687,3.9,31.689
572,06/24/19 07:00:00 PM,31.484,77.472,3.9,31.612
573,06/24/19 08:00:00 PM,31.357,78.983,3.9,31.586
574,06/24/19 09:00:00 PM,31.306,74.877,3.9,31.535
575,06/24/19 10:00:00 PM,30.950,67.672,3.9,31.408
576,06/24/19 11:00:00 PM,30.773,67.916,3.9,31.204
577,06/25/19 12:00:00 AM,30.748,68.766,3.9,31.153
578,06/25/19 01:00:00 AM,30.672,68.722,3.9,31.052
579,06/25/19 02:00:00 AM,30.697,69.944,3.9,31.001
580,06/25/19 03:00:00 AM,30.596,71.137,3.9,30.925
581,06/25/19 04:00:00 AM,30.722,71.764,3.9,30.900
582,06/25/19 05:00:00 AM,30.697,73.773,3.9,30.849
583,06/25/19 06:00:00 AM,30.621,75.043,3.9,30.798
584,06/25/19 07:00:00 AM,30.646,74.810,3.9,30.773
585,06/25/19 08:00:00 AM,30.748,75.068,3.9,30.773
586,06/25/19 09:00:00 AM,30.874,76.283,3.9,30.798
587,06/25/19 10:00:00 AM,31.103,71.502,3.9,30.874
588,06/25/19 11:00:00 AM,31.408,65.937,3.9,30.976
589,06/25/19 12:00:00 PM,31.816,62.778,11.8,31.153
590,06/25/19 01:00:00 PM,32.458,57.012,11.8,31.484
591,06/25/19 02:00:00 PM,32.355,65.107,3.9,31.612
592,06/25/19 03:00:00 PM,32.330,66.464,3.9,31.689
593,06/25/19 04:00:00 PM,32.253,67.653,3.9,31.714
594,06/25/19 05:00:00 PM,32.098,66.363,3.9,31.689
595,06/25/19 06:00:00 PM,31.765,75.235,3.9,31.612
596,06/25/19 07:00:00 PM,31.459,77.349,3.9,31.535
597,06/25/19 08:00:00 PM,31.382,78.221,3.9,31.484
598,06/25/19 09:00:00 PM,31.204,77.949,3.9,31.408
599,06/25/19 10:00:00 PM,31.255,69.771,3.9,31.382
600,06/25/19 11:00:00 PM,31.128,71.265,3.9,31.281
601,06/26/19 12:00:00 AM,30.798,66.449,3.9,31.128
602,06/26/19 01:00:00 AM,30.722,68.548,3.9,31.052
603,06/26/19 02:00:00 AM,30.722,70.736,3.9,31.001
604,06/26/19 03:00:00 AM,30.596,72.644,3.9,30.925
605,06/26/19 04:00:00 AM,30.545,72.754,3.9,30.849
606,06/26/19 05:00:00 AM,30.571,72.699,3.9,30.824
607,06/26/19 06:00:00 AM,30.495,72.625,35.5,30.748
608,06/26/19 07:00:00 AM,30.545,72.514,3.9,30.748
609,06/26/19 08:00:00 AM,30.621,72.739,3.9,30.722
610,06/26/19 09:00:00 AM,30.722,70.615,3.9,30.748
611,06/26/19 10:00:00 AM,30.925,69.407,11.8,30.798
612,06/26/19 11:00:00 AM,31.357,67.497,19.7,31.001
613,06/26/19 12:00:00 PM,31.816,63.184,11.8,31.230
614,06/26/19 01:00:00 PM,31.868,62.724,3.9,31.331
615,06/26/19 02:00:00 PM,31.919,64.196,3.9,31.408
616,06/26/19 03:00:00 PM,31.970,61.614,3.9,31.484
617,06/26/19 04:00:00 PM,31.919,66.024,3.9,31.535
618,06/26/19 05:00:00 PM,31.714,70.401,3.9,31.510
619,06/26/19 06:00:00 PM,31.561,74.208,43.4,31.459
620,06/26/19 07:00:00 PM,31.382,76.264,35.5,31.408
621,06/26/19 08:00:00 PM,31.255,79.080,35.5,31.382
622,06/26/19 09:00:00 PM,30.976,74.575,35.5,31.281
623,06/26/19 10:00:00 PM,30.976,73.076,35.5,31.204
624,06/26/19 11:00:00 PM,30.925,78.187,35.5,31.179
625,06/27/19 12:00:00 AM,30.824,78.962,3.9,31.128
626,06/27/19 01:00:00 AM,30.722,78.058,3.9,31.026
627,06/27/19 02:00:00 AM,30.444,77.500,3.9,30.900
628,06/27/19 03:00:00 AM,30.419,77.318,3.9,30.824
629,06/27/19 04:00:00 AM,30.444,77.264,3.9,30.773
630,06/27/19 05:00:00 AM,30.343,76.326,3.9,30.697
631,06/27/19 06:00:00 AM,30.293,76.849,35.5,30.621
632,06/27/19 07:00:00 AM,30.293,77.411,3.9,30.596
633,06/27/19 08:00:00 AM,30.369,77.485,3.9,30.596
634,06/27/19 09:00:00 AM,30.596,75.812,3.9,30.646
635,06/27/19 10:00:00 AM,31.052,69.947,11.8,30.824
636,06/27/19 11:00:00 AM,31.535,66.760,11.8,31.026
637,06/27/19 12:00:00 PM,31.996,63.711,3.9,31.255
638,06/27/19 01:00:00 PM,32.355,60.984,11.8,31.510
639,06/27/19 02:00:00 PM,32.381,65.762,11.8,31.637
640,06/27/19 03:00:00 PM,32.150,65.351,3.9,31.663
641,06/27/19 04:00:00 PM,32.098,67.503,3.9,31.689
