"Plot Title: AV_NV_MUK_DM2_FF_86cm_A3"
"#","Date Time, GMT+05:30","Temp, °C (LGR S/N: 10357505, SEN S/N: 10357505)","RH, % (LGR S/N: 10357505, SEN S/N: 10357505)","Intensity, Lux (LGR S/N: 10357505, SEN S/N: 10357505)","Temp, °C (LGR S/N: 10357505, SEN S/N: 10357505)"
539,06/23/19 10:00:00 AM,35.368,50.663,752.9,41.327
540,06/23/19 11:00:00 AM,36.173,46.840,950.0,45.248
541,06/23/19 12:00:00 PM,36.661,45.032,1036.7,47.515
542,06/23/19 01:00:00 PM,37.618,43.027,642.5,50.752
543,06/23/19 02:00:00 PM,37.096,48.610,823.9,48.704
544,06/23/19 03:00:00 PM,36.824,50.457,737.1,46.899
545,06/23/19 04:00:00 PM,37.015,51.238,445.4,46.226
546,06/23/19 05:00:00 PM,36.715,53.391,232.6,43.799
547,06/23/19 06:00:00 PM,35.958,59.862,59.1,39.886
548,06/23/19 07:00:00 PM,35.448,62.607,3.9,37.288
549,06/23/19 08:00:00 PM,34.466,67.945,3.9,34.334
550,06/23/19 09:00:00 PM,34.071,67.443,3.9,31.740
551,06/23/19 10:00:00 PM,34.045,68.180,3.9,30.520
552,06/23/19 11:00:00 PM,33.861,71.157,3.9,30.469
553,06/24/19 12:00:00 AM,33.079,71.471,3.9,30.293
554,06/24/19 01:00:00 AM,32.330,72.516,3.9,29.740
555,06/24/19 02:00:00 AM,32.227,72.799,3.9,29.340
556,06/24/19 03:00:00 AM,32.150,72.966,11.8,29.090
557,06/24/19 04:00:00 AM,31.714,75.255,3.9,28.866
558,06/24/19 05:00:00 AM,32.278,72.264,3.9,28.593
559,06/24/19 06:00:00 AM,31.791,73.952,11.8,28.444
560,06/24/19 07:00:00 AM,31.459,76.130,114.3,28.791
561,06/24/19 08:00:00 AM,31.893,74.751,279.9,30.545
562,06/24/19 09:00:00 AM,32.278,73.683,421.8,32.484
563,06/24/19 10:00:00 AM,32.742,66.751,587.3,34.730
564,06/24/19 11:00:00 AM,33.079,65.072,563.7,36.715
565,06/24/19 12:00:00 PM,33.339,63.180,532.2,37.811
566,06/24/19 01:00:00 PM,33.783,64.972,642.5,39.686
567,06/24/19 02:00:00 PM,33.992,64.507,650.4,40.891
568,06/24/19 03:00:00 PM,34.124,63.276,492.7,40.804
569,06/24/19 04:00:00 PM,33.914,65.616,406.0,39.743
570,06/24/19 05:00:00 PM,33.730,67.261,224.7,38.449
571,06/24/19 06:00:00 PM,33.469,66.937,82.8,36.281
572,06/24/19 07:00:00 PM,33.183,70.453,3.9,34.281
573,06/24/19 08:00:00 PM,32.975,72.121,3.9,32.949
574,06/24/19 09:00:00 PM,32.820,68.919,3.9,31.996
575,06/24/19 10:00:00 PM,32.227,61.749,3.9,31.153
576,06/24/19 11:00:00 PM,31.868,63.566,11.8,30.117
577,06/25/19 12:00:00 AM,31.408,66.122,3.9,29.740
578,06/25/19 01:00:00 AM,31.306,65.982,11.8,29.240
579,06/25/19 02:00:00 AM,31.077,67.847,3.9,28.990
580,06/25/19 03:00:00 AM,31.026,68.999,3.9,28.965
581,06/25/19 04:00:00 AM,30.976,69.781,3.9,28.916
582,06/25/19 05:00:00 AM,30.849,71.697,3.9,28.742
583,06/25/19 06:00:00 AM,31.026,72.243,11.8,28.543
584,06/25/19 07:00:00 AM,31.077,72.343,106.4,28.791
585,06/25/19 08:00:00 AM,31.077,72.523,216.8,29.916
586,06/25/19 09:00:00 AM,31.408,72.465,327.2,31.331
587,06/25/19 10:00:00 AM,32.175,66.685,642.5,34.836
588,06/25/19 11:00:00 AM,32.665,61.599,626.8,36.987
589,06/25/19 12:00:00 PM,33.495,57.228,784.4,40.775
590,06/25/19 01:00:00 PM,34.836,50.823,1028.8,45.877
591,06/25/19 02:00:00 PM,34.255,58.330,547.9,44.411
592,06/25/19 03:00:00 PM,34.466,58.967,674.1,44.196
593,06/25/19 04:00:00 PM,34.255,60.269,208.9,42.060
594,06/25/19 05:00:00 PM,34.124,60.566,138.0,39.630
595,06/25/19 06:00:00 PM,33.757,67.605,43.4,37.042
596,06/25/19 07:00:00 PM,33.365,70.058,3.9,34.916
597,06/25/19 08:00:00 PM,33.261,71.017,3.9,33.548
598,06/25/19 09:00:00 PM,32.924,70.864,3.9,32.639
599,06/25/19 10:00:00 PM,32.665,63.446,3.9,31.868
600,06/25/19 11:00:00 PM,32.562,65.390,3.9,31.281
601,06/26/19 12:00:00 AM,31.970,62.115,3.9,30.369
602,06/26/19 01:00:00 AM,31.816,64.241,3.9,29.765
603,06/26/19 02:00:00 AM,31.765,66.152,11.8,29.389
604,06/26/19 03:00:00 AM,31.586,68.334,3.9,29.165
605,06/26/19 04:00:00 AM,31.433,68.735,3.9,28.965
606,06/26/19 05:00:00 AM,31.306,69.110,3.9,28.468
607,06/26/19 06:00:00 AM,31.077,69.069,11.8,28.245
608,06/26/19 07:00:00 AM,31.230,68.943,90.7,28.642
609,06/26/19 08:00:00 AM,31.484,68.377,279.9,30.369
610,06/26/19 09:00:00 AM,31.637,66.408,295.6,31.535
611,06/26/19 10:00:00 AM,31.919,64.879,445.4,33.183
612,06/26/19 11:00:00 AM,33.079,60.467,1170.7,38.393
613,06/26/19 12:00:00 PM,33.861,56.642,910.6,42.386
614,06/26/19 01:00:00 PM,33.992,55.602,579.5,42.267
615,06/26/19 02:00:00 PM,33.966,56.433,484.9,41.356
616,06/26/19 03:00:00 PM,34.097,54.812,342.9,40.746
617,06/26/19 04:00:00 PM,34.124,59.011,335.1,39.290
618,06/26/19 05:00:00 PM,33.914,62.740,208.9,37.976
619,06/26/19 06:00:00 PM,33.548,66.207,51.2,36.012
620,06/26/19 07:00:00 PM,33.131,68.851,3.9,34.071
621,06/26/19 08:00:00 PM,33.053,71.619,3.9,33.053
622,06/26/19 09:00:00 PM,32.742,68.169,11.8,31.791
623,06/26/19 10:00:00 PM,32.433,67.253,3.9,31.306
624,06/26/19 11:00:00 PM,32.021,72.851,3.9,30.091
625,06/27/19 12:00:00 AM,31.996,73.840,3.9,29.365
626,06/27/19 01:00:00 AM,31.459,74.458,3.9,28.916
627,06/27/19 02:00:00 AM,31.001,74.818,3.9,28.617
628,06/27/19 03:00:00 AM,30.672,75.500,3.9,28.221
629,06/27/19 04:00:00 AM,30.596,75.574,3.9,27.949
630,06/27/19 05:00:00 AM,30.394,75.416,3.9,27.801
631,06/27/19 06:00:00 AM,30.672,74.606,11.8,27.751
632,06/27/19 07:00:00 AM,30.596,75.038,90.7,28.097
633,06/27/19 08:00:00 AM,30.824,74.754,256.2,29.490
634,06/27/19 09:00:00 AM,31.586,71.197,547.9,32.768
635,06/27/19 10:00:00 AM,32.639,64.222,729.2,37.866
636,06/27/19 11:00:00 AM,33.313,60.630,965.8,41.531
637,06/27/19 12:00:00 PM,34.360,55.622,579.5,45.092
638,06/27/19 01:00:00 PM,34.969,53.348,847.5,46.834
639,06/27/19 02:00:00 PM,34.863,57.749,745.0,45.972
640,06/27/19 03:00:00 PM,34.810,57.100,611.0,45.030
641,06/27/19 04:00:00 PM,34.598,59.496,382.4,42.893
