"Plot Title: HUM - Bu3 - 2nd floor"
"#","Date Time, GMT+05:30","Temp, °C (LGR S/N: 10348734, SEN S/N: 10348734)","RH, % (LGR S/N: 10348734, SEN S/N: 10348734)","Temp, °C (LGR S/N: 10348734, SEN S/N: 10348734)","Temp, °C (LGR S/N: 10348734, SEN S/N: 10348734)"
479,06/20/19 10:00:00 PM,33.209,69.969,33.914,33.835
480,06/20/19 11:00:00 PM,33.209,63.504,33.783,33.704
481,06/21/19 12:00:00 AM,33.105,62.923,33.652,33.600
482,06/21/19 01:00:00 AM,33.131,61.987,33.600,33.521
483,06/21/19 02:00:00 AM,33.131,60.349,33.548,33.443
484,06/21/19 03:00:00 AM,33.001,57.060,33.417,33.339
485,06/21/19 04:00:00 AM,32.975,55.842,33.339,33.261
486,06/21/19 05:00:00 AM,32.949,56.222,33.313,33.183
487,06/21/19 06:00:00 AM,32.820,55.211,33.209,33.105
488,06/21/19 07:00:00 AM,32.898,53.421,33.131,33.027
489,06/21/19 08:00:00 AM,32.949,52.782,33.105,33.001
490,06/21/19 09:00:00 AM,33.157,50.799,33.157,33.053
491,06/21/19 10:00:00 AM,33.391,49.852,33.261,33.157
492,06/21/19 11:00:00 AM,33.626,47.686,33.365,33.261
493,06/21/19 12:00:00 PM,33.887,45.805,33.548,33.417
494,06/21/19 01:00:00 PM,34.071,45.164,33.678,33.548
495,06/21/19 02:00:00 PM,34.045,45.194,33.757,33.626
496,06/21/19 03:00:00 PM,34.176,44.113,33.861,33.730
497,06/21/19 04:00:00 PM,34.255,45.218,33.940,33.809
498,06/21/19 05:00:00 PM,33.914,56.425,33.966,33.835
499,06/21/19 06:00:00 PM,33.391,60.073,33.783,33.678
500,06/21/19 07:00:00 PM,33.131,64.583,33.652,33.574
501,06/21/19 08:00:00 PM,32.820,70.510,33.521,33.417
502,06/21/19 09:00:00 PM,32.872,67.329,33.417,33.313
503,06/21/19 10:00:00 PM,32.846,68.310,33.339,33.235
504,06/21/19 11:00:00 PM,32.924,70.529,33.313,33.209
505,06/22/19 12:00:00 AM,33.027,69.416,33.339,33.209
506,06/22/19 01:00:00 AM,32.742,63.927,33.235,33.079
507,06/22/19 02:00:00 AM,32.691,59.238,33.079,32.949
508,06/22/19 03:00:00 AM,32.742,58.358,33.027,32.898
509,06/22/19 04:00:00 AM,32.458,57.681,32.898,32.768
510,06/22/19 05:00:00 AM,32.381,57.447,32.768,32.639
511,06/22/19 06:00:00 AM,32.304,56.480,32.665,32.536
512,06/22/19 07:00:00 AM,32.304,56.416,32.587,32.458
513,06/22/19 08:00:00 AM,32.433,56.435,32.536,32.433
514,06/22/19 09:00:00 AM,32.768,54.240,32.639,32.536
515,06/22/19 10:00:00 AM,33.131,51.089,32.820,32.691
516,06/22/19 11:00:00 AM,33.391,49.852,33.001,32.872
517,06/22/19 12:00:00 PM,33.914,49.592,33.339,33.183
518,06/22/19 01:00:00 PM,34.413,44.173,33.704,33.495
519,06/22/19 02:00:00 PM,34.704,43.306,34.019,33.783
520,06/22/19 03:00:00 PM,35.155,41.311,34.360,34.124
521,06/22/19 04:00:00 PM,35.288,41.123,34.651,34.360
522,06/22/19 05:00:00 PM,34.466,56.312,34.440,34.255
523,06/22/19 06:00:00 PM,34.836,44.421,34.545,34.334
524,06/22/19 07:00:00 PM,34.730,43.576,34.545,34.360
525,06/22/19 08:00:00 PM,34.492,47.957,34.466,34.308
526,06/22/19 09:00:00 PM,33.235,59.701,33.992,33.887
527,06/22/19 10:00:00 PM,32.924,61.294,33.704,33.574
528,06/22/19 11:00:00 PM,33.131,60.001,33.600,33.495
529,06/23/19 12:00:00 AM,33.209,59.063,33.600,33.495
530,06/23/19 01:00:00 AM,33.157,58.579,33.574,33.443
531,06/23/19 02:00:00 AM,33.131,58.512,33.548,33.417
532,06/23/19 03:00:00 AM,33.131,58.702,33.495,33.365
533,06/23/19 04:00:00 AM,33.105,59.491,33.469,33.313
534,06/23/19 05:00:00 AM,33.027,60.459,33.391,33.235
535,06/23/19 06:00:00 AM,32.924,58.861,33.313,33.157
536,06/23/19 07:00:00 AM,32.717,59.147,33.183,33.027
537,06/23/19 08:00:00 AM,32.639,58.279,33.079,32.924
538,06/23/19 09:00:00 AM,32.949,57.371,33.053,32.924
539,06/23/19 10:00:00 AM,33.313,54.702,33.183,33.053
540,06/23/19 11:00:00 AM,33.757,51.496,33.391,33.235
541,06/23/19 12:00:00 PM,33.992,50.354,33.626,33.443
542,06/23/19 01:00:00 PM,34.624,48.566,33.914,33.704
543,06/23/19 02:00:00 PM,34.045,55.352,33.940,33.757
544,06/23/19 03:00:00 PM,33.574,57.878,33.809,33.678
545,06/23/19 04:00:00 PM,33.783,58.896,33.809,33.704
546,06/23/19 05:00:00 PM,33.783,61.145,33.835,33.730
547,06/23/19 06:00:00 PM,32.846,69.353,33.574,33.521
548,06/23/19 07:00:00 PM,32.484,71.575,33.287,33.261
549,06/23/19 08:00:00 PM,32.562,72.135,33.131,33.079
550,06/23/19 09:00:00 PM,32.098,72.745,32.898,32.794
551,06/23/19 10:00:00 PM,32.021,74.776,32.717,32.613
552,06/23/19 11:00:00 PM,32.304,76.356,32.794,32.665
553,06/24/19 12:00:00 AM,31.459,75.415,32.510,32.381
554,06/24/19 01:00:00 AM,31.535,74.083,32.278,32.150
555,06/24/19 02:00:00 AM,31.842,73.631,32.304,32.150
556,06/24/19 03:00:00 AM,31.484,74.493,32.175,31.996
557,06/24/19 04:00:00 AM,31.740,74.242,32.175,31.996
558,06/24/19 05:00:00 AM,31.561,73.758,32.098,31.893
559,06/24/19 06:00:00 AM,31.586,74.003,31.996,31.816
560,06/24/19 07:00:00 AM,31.637,74.612,31.970,31.765
561,06/24/19 08:00:00 AM,31.689,74.862,31.944,31.740
562,06/24/19 09:00:00 AM,31.868,74.656,32.021,31.816
563,06/24/19 10:00:00 AM,31.970,68.371,32.021,31.842
564,06/24/19 11:00:00 AM,32.098,66.548,32.047,31.893
565,06/24/19 12:00:00 PM,32.227,65.426,32.124,31.944
566,06/24/19 01:00:00 PM,32.458,68.794,32.253,32.073
567,06/24/19 02:00:00 PM,32.484,68.768,32.330,32.175
568,06/24/19 03:00:00 PM,32.587,68.357,32.433,32.253
569,06/24/19 04:00:00 PM,32.330,70.147,32.407,32.253
570,06/24/19 05:00:00 PM,31.893,72.767,32.278,32.175
571,06/24/19 06:00:00 PM,31.689,72.034,32.150,32.047
572,06/24/19 07:00:00 PM,31.484,76.106,32.021,31.919
573,06/24/19 08:00:00 PM,31.357,77.447,31.919,31.816
574,06/24/19 09:00:00 PM,31.357,73.509,31.816,31.714
575,06/24/19 10:00:00 PM,30.849,66.888,31.612,31.510
576,06/24/19 11:00:00 PM,30.773,66.568,31.281,31.179
577,06/25/19 12:00:00 AM,30.798,66.725,31.255,31.128
578,06/25/19 01:00:00 AM,30.824,66.607,31.103,30.976
579,06/25/19 02:00:00 AM,30.950,67.273,31.128,30.976
580,06/25/19 03:00:00 AM,30.621,69.505,31.026,30.874
581,06/25/19 04:00:00 AM,30.925,69.498,31.052,30.900
582,06/25/19 05:00:00 AM,30.925,71.318,31.077,30.950
583,06/25/19 06:00:00 AM,30.900,72.370,31.077,30.925
584,06/25/19 07:00:00 AM,30.874,72.033,31.026,30.900
585,06/25/19 08:00:00 AM,30.900,72.550,31.026,30.874
586,06/25/19 09:00:00 AM,30.900,74.231,31.026,30.900
587,06/25/19 10:00:00 AM,31.204,69.091,31.103,30.976
588,06/25/19 11:00:00 AM,31.510,63.289,31.230,31.103
589,06/25/19 12:00:00 PM,31.893,59.968,31.459,31.281
590,06/25/19 01:00:00 PM,32.510,54.333,31.842,31.612
591,06/25/19 02:00:00 PM,32.355,63.053,31.970,31.765
592,06/25/19 03:00:00 PM,32.355,64.641,32.047,31.868
593,06/25/19 04:00:00 PM,32.278,65.683,32.073,31.919
594,06/25/19 05:00:00 PM,32.150,64.203,32.047,31.893
595,06/25/19 06:00:00 PM,31.740,73.581,31.970,31.842
596,06/25/19 07:00:00 PM,31.153,77.761,31.765,31.663
597,06/25/19 08:00:00 PM,31.204,78.185,31.637,31.561
598,06/25/19 09:00:00 PM,31.052,77.563,31.561,31.510
599,06/25/19 10:00:00 PM,31.204,68.573,31.510,31.433
600,06/25/19 11:00:00 PM,30.976,70.085,31.382,31.281
601,06/26/19 12:00:00 AM,30.596,65.615,31.128,31.026
602,06/26/19 01:00:00 AM,30.520,67.872,31.052,30.925
603,06/26/19 02:00:00 AM,30.748,69.375,31.026,30.900
604,06/26/19 03:00:00 AM,30.394,72.065,30.925,30.798
605,06/26/19 04:00:00 AM,30.369,71.970,30.824,30.697
606,06/26/19 05:00:00 AM,30.419,71.678,30.773,30.646
607,06/26/19 06:00:00 AM,30.369,71.155,30.697,30.571
608,06/26/19 07:00:00 AM,30.545,70.946,30.722,30.596
609,06/26/19 08:00:00 AM,30.571,71.072,30.697,30.571
610,06/26/19 09:00:00 AM,30.672,69.210,30.722,30.596
611,06/26/19 10:00:00 AM,30.925,67.483,30.798,30.672
612,06/26/19 11:00:00 AM,31.357,64.754,30.976,30.849
613,06/26/19 12:00:00 PM,31.893,61.383,31.306,31.128
614,06/26/19 01:00:00 PM,31.970,60.390,31.510,31.306
615,06/26/19 02:00:00 PM,32.021,61.120,31.637,31.433
616,06/26/19 03:00:00 PM,32.098,59.558,31.740,31.535
617,06/26/19 04:00:00 PM,32.175,64.611,31.868,31.689
618,06/26/19 05:00:00 PM,31.765,69.130,31.791,31.663
619,06/26/19 06:00:00 PM,31.612,73.647,31.689,31.586
620,06/26/19 07:00:00 PM,31.408,75.524,31.561,31.510
621,06/26/19 08:00:00 PM,31.255,78.785,31.408,31.408
622,06/26/19 09:00:00 PM,30.469,74.089,31.204,31.204
623,06/26/19 10:00:00 PM,30.748,72.883,31.103,31.103
624,06/26/19 11:00:00 PM,30.874,77.675,31.103,31.103
625,06/27/19 12:00:00 AM,30.748,78.122,31.077,31.103
626,06/27/19 01:00:00 AM,30.672,76.658,31.026,31.001
627,06/27/19 02:00:00 AM,30.293,76.524,30.849,30.798
628,06/27/19 03:00:00 AM,30.318,76.440,30.722,30.646
629,06/27/19 04:00:00 AM,30.469,75.639,30.748,30.646
630,06/27/19 05:00:00 AM,30.419,74.766,30.722,30.621
631,06/27/19 06:00:00 AM,30.394,75.089,30.697,30.571
632,06/27/19 07:00:00 AM,30.419,75.510,30.646,30.545
633,06/27/19 08:00:00 AM,30.469,75.431,30.646,30.545
634,06/27/19 09:00:00 AM,30.646,73.913,30.672,30.596
635,06/27/19 10:00:00 AM,31.153,67.799,30.874,30.773
636,06/27/19 11:00:00 AM,31.586,64.638,31.153,30.976
637,06/27/19 12:00:00 PM,31.996,61.430,31.459,31.255
638,06/27/19 01:00:00 PM,32.330,58.930,31.765,31.535
639,06/27/19 02:00:00 PM,32.407,63.810,31.970,31.714
640,06/27/19 03:00:00 PM,32.201,63.838,31.970,31.765
641,06/27/19 04:00:00 PM,32.124,65.842,31.970,31.816
