"Plot Title:  bld 3 grnd flr"
"#","Date Time, GMT+05:30","Temp, °C (LGR S/N: 10357511, SEN S/N: 10357511)","RH, % (LGR S/N: 10357511, SEN S/N: 10357511)","Intensity, Lux (LGR S/N: 10357511, SEN S/N: 10357511)","Temp, °C (LGR S/N: 10357511, SEN S/N: 10357511)"
465,06/20/19 08:00:00 AM,32.484,56.793,19.7,32.433
466,06/20/19 09:00:00 AM,32.742,57.277,35.5,32.510
467,06/20/19 10:00:00 AM,33.235,52.885,27.6,32.691
468,06/20/19 11:00:00 AM,33.704,51.229,43.4,32.924
469,06/20/19 12:00:00 PM,34.045,49.707,35.5,33.105
470,06/20/19 01:00:00 PM,34.360,48.040,27.6,33.365
471,06/20/19 02:00:00 PM,34.704,46.630,27.6,33.626
472,06/20/19 03:00:00 PM,35.075,45.414,27.6,33.914
473,06/20/19 04:00:00 PM,35.182,44.628,27.6,34.124
474,06/20/19 05:00:00 PM,34.545,56.613,11.8,34.124
475,06/20/19 06:00:00 PM,34.150,58.569,35.5,34.045
476,06/20/19 07:00:00 PM,33.730,63.056,35.5,33.966
477,06/20/19 08:00:00 PM,33.313,67.467,35.5,33.861
478,06/20/19 09:00:00 PM,33.079,69.149,11.8,33.730
479,06/20/19 10:00:00 PM,33.001,70.543,11.8,33.652
480,06/20/19 11:00:00 PM,33.079,64.419,11.8,33.574
481,06/21/19 12:00:00 AM,32.975,63.622,11.8,33.495
482,06/21/19 01:00:00 AM,33.001,62.781,11.8,33.469
483,06/21/19 02:00:00 AM,32.872,61.443,11.8,33.391
484,06/21/19 03:00:00 AM,32.742,58.199,11.8,33.287
485,06/21/19 04:00:00 AM,32.691,57.206,11.8,33.235
486,06/21/19 05:00:00 AM,32.665,57.584,11.8,33.157
487,06/21/19 06:00:00 AM,32.562,56.485,11.8,33.079
488,06/21/19 07:00:00 AM,32.613,54.861,11.8,33.027
489,06/21/19 08:00:00 AM,32.665,54.226,19.7,33.001
490,06/21/19 09:00:00 AM,32.898,51.934,27.6,33.027
491,06/21/19 10:00:00 AM,33.131,50.991,27.6,33.105
492,06/21/19 11:00:00 AM,33.391,48.871,27.6,33.183
493,06/21/19 12:00:00 PM,33.652,47.327,35.5,33.287
494,06/21/19 01:00:00 PM,33.835,46.624,35.5,33.365
495,06/21/19 02:00:00 PM,33.835,46.591,19.7,33.417
496,06/21/19 03:00:00 PM,33.940,45.513,19.7,33.495
497,06/21/19 04:00:00 PM,33.992,46.445,19.7,33.548
498,06/21/19 05:00:00 PM,33.783,56.374,11.8,33.521
499,06/21/19 06:00:00 PM,33.339,60.476,11.8,33.417
500,06/21/19 07:00:00 PM,33.105,64.734,11.8,33.339
501,06/21/19 08:00:00 PM,32.794,70.536,11.8,33.235
502,06/21/19 09:00:00 PM,32.717,67.857,11.8,33.183
503,06/21/19 10:00:00 PM,32.742,68.691,11.8,33.131
504,06/21/19 11:00:00 PM,32.794,70.810,11.8,33.131
505,06/22/19 12:00:00 AM,32.794,70.139,11.8,33.131
506,06/22/19 01:00:00 AM,32.691,64.852,11.8,33.053
507,06/22/19 02:00:00 AM,32.587,60.328,11.8,32.975
508,06/22/19 03:00:00 AM,32.562,59.376,11.8,32.924
509,06/22/19 04:00:00 AM,32.433,58.502,11.8,32.846
510,06/22/19 05:00:00 AM,32.278,58.257,11.8,32.742
511,06/22/19 06:00:00 AM,32.201,57.293,11.8,32.665
512,06/22/19 07:00:00 AM,32.175,57.194,11.8,32.613
513,06/22/19 08:00:00 AM,32.304,57.181,11.8,32.587
514,06/22/19 09:00:00 AM,32.665,55.157,27.6,32.665
515,06/22/19 10:00:00 AM,33.053,52.052,27.6,32.768
516,06/22/19 11:00:00 AM,33.313,50.820,27.6,32.898
517,06/22/19 12:00:00 PM,33.887,50.438,27.6,33.131
518,06/22/19 01:00:00 PM,34.466,44.778,19.7,33.417
519,06/22/19 02:00:00 PM,34.757,43.879,27.6,33.678
520,06/22/19 03:00:00 PM,35.235,42.058,27.6,33.940
521,06/22/19 04:00:00 PM,35.315,41.866,19.7,34.097
522,06/22/19 05:00:00 PM,34.440,56.790,11.8,33.966
523,06/22/19 06:00:00 PM,34.704,45.503,11.8,34.097
524,06/22/19 07:00:00 PM,34.598,44.627,11.8,34.097
525,06/22/19 08:00:00 PM,34.360,48.665,11.8,34.045
526,06/22/19 09:00:00 PM,33.339,59.558,11.8,33.783
527,06/22/19 10:00:00 PM,33.053,60.968,11.8,33.626
528,06/22/19 11:00:00 PM,33.027,60.490,11.8,33.548
529,06/23/19 12:00:00 AM,32.975,60.009,11.8,33.495
530,06/23/19 01:00:00 AM,32.846,59.799,11.8,33.417
531,06/23/19 02:00:00 AM,32.717,59.969,11.8,33.313
532,06/23/19 03:00:00 AM,32.639,60.336,11.8,33.235
533,06/23/19 04:00:00 AM,32.639,61.092,11.8,33.183
534,06/23/19 05:00:00 AM,32.510,62.201,11.8,33.079
535,06/23/19 06:00:00 AM,32.484,60.627,11.8,33.001
536,06/23/19 07:00:00 AM,32.381,60.579,11.8,32.898
537,06/23/19 08:00:00 AM,32.381,59.475,19.7,32.846
538,06/23/19 09:00:00 AM,32.742,58.517,27.6,32.898
539,06/23/19 10:00:00 AM,33.157,55.772,27.6,33.027
540,06/23/19 11:00:00 AM,33.652,52.586,27.6,33.209
541,06/23/19 12:00:00 PM,33.914,51.191,27.6,33.365
542,06/23/19 01:00:00 PM,34.413,49.950,35.5,33.600
543,06/23/19 02:00:00 PM,34.019,56.280,43.4,33.574
544,06/23/19 03:00:00 PM,33.548,58.638,35.5,33.469
545,06/23/19 04:00:00 PM,33.757,59.495,27.6,33.548
546,06/23/19 05:00:00 PM,33.678,62.231,19.7,33.574
547,06/23/19 06:00:00 PM,32.846,69.598,11.8,33.287
548,06/23/19 07:00:00 PM,32.433,72.263,11.8,33.053
549,06/23/19 08:00:00 PM,32.433,73.109,11.8,33.001
550,06/23/19 09:00:00 PM,31.842,73.841,11.8,32.794
551,06/23/19 10:00:00 PM,31.663,76.320,11.8,32.587
552,06/23/19 11:00:00 PM,31.868,77.934,11.8,32.587
553,06/24/19 12:00:00 AM,31.433,75.857,11.8,32.458
554,06/24/19 01:00:00 AM,31.459,74.518,11.8,32.355
555,06/24/19 02:00:00 AM,31.561,74.747,3.9,32.330
556,06/24/19 03:00:00 AM,31.382,75.072,35.5,32.201
557,06/24/19 04:00:00 AM,31.255,75.882,27.6,32.124
558,06/24/19 05:00:00 AM,31.281,74.992,35.5,32.021
559,06/24/19 06:00:00 AM,31.306,75.176,35.5,31.944
560,06/24/19 07:00:00 AM,31.306,75.892,43.4,31.868
561,06/24/19 08:00:00 AM,31.408,76.091,51.2,31.816
562,06/24/19 09:00:00 AM,31.561,75.942,59.1,31.816
563,06/24/19 10:00:00 AM,31.740,68.514,67.0,31.842
564,06/24/19 11:00:00 AM,31.893,67.897,67.0,31.868
565,06/24/19 12:00:00 PM,32.098,66.672,67.0,31.919
566,06/24/19 01:00:00 PM,32.304,69.807,67.0,31.996
567,06/24/19 02:00:00 PM,32.381,69.637,27.6,32.047
568,06/24/19 03:00:00 PM,32.407,68.938,27.6,32.098
569,06/24/19 04:00:00 PM,32.253,70.833,19.7,32.098
570,06/24/19 05:00:00 PM,32.021,72.519,11.8,32.047
571,06/24/19 06:00:00 PM,31.893,71.830,11.8,31.970
572,06/24/19 07:00:00 PM,31.612,75.773,11.8,31.868
573,06/24/19 08:00:00 PM,31.459,77.408,11.8,31.791
574,06/24/19 09:00:00 PM,31.433,73.283,3.9,31.740
575,06/24/19 10:00:00 PM,31.052,66.123,11.8,31.612
576,06/24/19 11:00:00 PM,30.900,66.466,11.8,31.484
577,06/25/19 12:00:00 AM,30.900,66.866,11.8,31.433
578,06/25/19 01:00:00 AM,30.849,66.857,11.8,31.331
579,06/25/19 02:00:00 AM,30.925,67.759,11.8,31.306
580,06/25/19 03:00:00 AM,30.748,69.162,11.8,31.230
581,06/25/19 04:00:00 AM,30.874,69.854,11.8,31.230
582,06/25/19 05:00:00 AM,30.874,71.611,11.8,31.204
583,06/25/19 06:00:00 AM,30.849,72.721,11.8,31.179
584,06/25/19 07:00:00 AM,30.849,72.300,11.8,31.153
585,06/25/19 08:00:00 AM,30.900,72.731,11.8,31.179
586,06/25/19 09:00:00 AM,31.026,73.806,11.8,31.204
587,06/25/19 10:00:00 AM,31.281,68.922,27.6,31.281
588,06/25/19 11:00:00 AM,31.561,63.671,27.6,31.382
589,06/25/19 12:00:00 PM,31.919,60.507,35.5,31.510
590,06/25/19 01:00:00 PM,32.484,55.099,43.4,31.765
591,06/25/19 02:00:00 PM,32.381,63.525,27.6,31.842
592,06/25/19 03:00:00 PM,32.407,64.867,35.5,31.944
593,06/25/19 04:00:00 PM,32.330,65.877,11.8,31.970
594,06/25/19 05:00:00 PM,32.175,64.549,11.8,31.970
595,06/25/19 06:00:00 PM,31.868,73.154,11.8,31.893
596,06/25/19 07:00:00 PM,31.535,75.669,27.6,31.791
597,06/25/19 08:00:00 PM,31.459,76.755,35.5,31.740
598,06/25/19 09:00:00 PM,31.281,76.631,27.6,31.663
599,06/25/19 10:00:00 PM,31.331,68.259,35.5,31.637
600,06/25/19 11:00:00 PM,31.179,69.666,35.5,31.561
601,06/26/19 12:00:00 AM,30.798,65.217,35.5,31.408
602,06/26/19 01:00:00 AM,30.722,67.418,35.5,31.306
603,06/26/19 02:00:00 AM,30.773,69.319,35.5,31.281
604,06/26/19 03:00:00 AM,30.621,71.323,35.5,31.204
605,06/26/19 04:00:00 AM,30.596,71.378,35.5,31.128
606,06/26/19 05:00:00 AM,30.621,71.262,35.5,31.103
607,06/26/19 06:00:00 AM,30.545,70.734,35.5,31.026
608,06/26/19 07:00:00 AM,30.646,70.934,35.5,31.026
609,06/26/19 08:00:00 AM,30.697,70.792,43.4,31.026
610,06/26/19 09:00:00 AM,30.824,69.024,51.2,31.026
611,06/26/19 10:00:00 AM,31.026,67.409,27.6,31.077
612,06/26/19 11:00:00 AM,31.459,64.740,43.4,31.204
613,06/26/19 12:00:00 PM,31.944,61.359,43.4,31.433
614,06/26/19 01:00:00 PM,32.021,60.963,27.6,31.510
615,06/26/19 02:00:00 PM,32.021,61.685,27.6,31.586
616,06/26/19 03:00:00 PM,32.098,60.346,19.7,31.663
617,06/26/19 04:00:00 PM,32.021,64.493,11.8,31.714
618,06/26/19 05:00:00 PM,31.919,68.882,98.5,31.740
619,06/26/19 06:00:00 PM,31.714,72.522,11.8,31.714
620,06/26/19 07:00:00 PM,31.510,74.378,11.8,31.663
621,06/26/19 08:00:00 PM,31.408,77.368,3.9,31.637
622,06/26/19 09:00:00 PM,30.976,72.745,11.8,31.535
623,06/26/19 10:00:00 PM,31.077,71.739,11.8,31.510
624,06/26/19 11:00:00 PM,31.077,75.966,11.8,31.459
625,06/27/19 12:00:00 AM,31.001,77.139,3.9,31.433
626,06/27/19 01:00:00 AM,30.925,75.758,11.8,31.382
627,06/27/19 02:00:00 AM,30.571,75.480,11.8,31.255
628,06/27/19 03:00:00 AM,30.545,75.505,11.8,31.179
629,06/27/19 04:00:00 AM,30.596,75.217,11.8,31.128
630,06/27/19 05:00:00 AM,30.495,74.392,11.8,31.077
631,06/27/19 06:00:00 AM,30.444,74.979,3.9,31.026
632,06/27/19 07:00:00 AM,30.469,75.579,11.8,30.950
633,06/27/19 08:00:00 AM,30.520,75.262,51.2,30.950
634,06/27/19 09:00:00 AM,30.722,73.538,532.2,30.976
635,06/27/19 10:00:00 AM,31.204,67.747,240.5,31.103
636,06/27/19 11:00:00 AM,31.663,64.743,67.0,31.281
637,06/27/19 12:00:00 PM,32.073,61.693,51.2,31.459
638,06/27/19 01:00:00 PM,32.381,59.317,43.4,31.663
639,06/27/19 02:00:00 PM,32.433,64.094,43.4,31.791
640,06/27/19 03:00:00 PM,32.253,64.002,35.5,31.868
641,06/27/19 04:00:00 PM,32.201,66.412,82.8,31.919
