"Plot Title: LL_B1"
"#","Date Time, GMT+05:30","Temp, °C (LGR S/N: 10321102, SEN S/N: 10321102)","RH, % (LGR S/N: 10321102, SEN S/N: 10321102)","Temp, °C (LGR S/N: 10321102, SEN S/N: 10321102)","Temp, °C (LGR S/N: 10321102, SEN S/N: 10321102)"
93,06/04/19 08:00:00 PM,34.229,64.671,37.151,36.987
94,06/04/19 09:00:00 PM,33.652,68.759,36.173,36.092
95,06/04/19 10:00:00 PM,33.079,71.197,35.529,35.502
96,06/04/19 11:00:00 PM,32.536,68.961,34.916,34.889
97,06/05/19 12:00:00 AM,31.204,70.673,34.229,34.229
98,06/05/19 01:00:00 AM,29.565,73.766,33.287,33.287
99,06/05/19 02:00:00 AM,28.841,75.113,32.510,32.536
100,06/05/19 03:00:00 AM,28.816,77.526,32.175,32.201
101,06/05/19 04:00:00 AM,29.265,76.615,31.996,31.970
102,06/05/19 05:00:00 AM,28.692,80.216,31.561,31.535
103,06/05/19 06:00:00 AM,28.617,80.172,31.281,31.281
104,06/05/19 07:00:00 AM,29.240,76.345,31.612,31.612
105,06/05/19 08:00:00 AM,30.142,73.278,32.201,32.175
106,06/05/19 09:00:00 AM,31.919,65.869,33.079,33.053
107,06/05/19 10:00:00 AM,32.717,60.757,34.019,33.966
108,06/05/19 11:00:00 AM,34.071,56.127,35.368,35.368
109,06/05/19 12:00:00 PM,35.315,59.190,36.661,36.606
110,06/05/19 01:00:00 PM,36.012,58.047,37.783,37.755
111,06/05/19 02:00:00 PM,36.661,54.848,40.862,40.688
112,06/05/19 03:00:00 PM,36.933,54.691,43.616,43.344
113,06/05/19 04:00:00 PM,36.824,55.746,45.687,45.154
114,06/05/19 05:00:00 PM,36.012,61.080,45.750,45.186
115,06/05/19 06:00:00 PM,34.387,67.312,42.031,41.443
116,06/05/19 07:00:00 PM,33.704,68.799,38.282,37.949
117,06/05/19 08:00:00 PM,33.521,71.887,36.742,36.444
118,06/05/19 09:00:00 PM,32.975,70.477,35.797,35.502
119,06/05/19 10:00:00 PM,32.458,68.763,34.889,34.624
120,06/05/19 11:00:00 PM,31.714,66.020,34.150,33.914
121,06/06/19 12:00:00 AM,31.637,64.956,33.600,33.365
122,06/06/19 01:00:00 AM,31.382,65.099,33.131,32.872
123,06/06/19 02:00:00 AM,31.026,66.888,32.639,32.433
124,06/06/19 03:00:00 AM,30.571,69.192,32.227,32.021
125,06/06/19 04:00:00 AM,30.369,70.006,31.842,31.637
126,06/06/19 05:00:00 AM,29.890,72.001,31.484,31.281
127,06/06/19 06:00:00 AM,30.066,72.454,31.204,31.026
128,06/06/19 07:00:00 AM,30.066,73.922,31.586,31.408
129,06/06/19 08:00:00 AM,30.849,69.546,32.175,32.021
130,06/06/19 09:00:00 AM,31.996,64.333,33.027,32.872
131,06/06/19 10:00:00 AM,33.287,59.930,34.071,33.914
132,06/06/19 11:00:00 AM,34.598,59.655,35.102,34.969
133,06/06/19 12:00:00 PM,35.448,57.579,35.931,35.823
134,06/06/19 01:00:00 PM,36.254,56.860,36.851,36.796
135,06/06/19 02:00:00 PM,36.688,58.821,40.978,40.688
136,06/06/19 03:00:00 PM,36.688,59.558,44.319,43.799
137,06/06/19 04:00:00 PM,36.444,60.510,45.656,45.061
138,06/06/19 05:00:00 PM,35.689,62.835,45.562,44.905
139,06/06/19 06:00:00 PM,34.836,65.709,42.416,41.795
140,06/06/19 07:00:00 PM,33.783,69.397,38.616,38.226
141,06/06/19 08:00:00 PM,33.339,70.237,36.933,36.688
142,06/06/19 09:00:00 PM,32.898,69.454,35.904,35.689
143,06/06/19 10:00:00 PM,32.562,71.316,35.208,35.022
144,06/06/19 11:00:00 PM,32.304,74.380,34.651,34.492
145,06/07/19 12:00:00 AM,31.816,73.235,34.097,33.966
146,06/07/19 01:00:00 AM,31.459,75.027,33.626,33.521
147,06/07/19 02:00:00 AM,31.026,76.936,33.131,33.027
148,06/07/19 03:00:00 AM,30.798,77.571,32.717,32.639
149,06/07/19 04:00:00 AM,30.520,79.106,32.330,32.278
150,06/07/19 05:00:00 AM,30.343,79.509,31.970,31.919
151,06/07/19 06:00:00 AM,30.167,80.671,31.689,31.663
152,06/07/19 07:00:00 AM,30.243,81.560,31.868,31.842
153,06/07/19 08:00:00 AM,30.950,77.336,32.433,32.433
