"Plot Title: HMS_L1"
"#","Date Time, GMT+05:30","Temp, °C (LGR S/N: 10357509, SEN S/N: 10357509)","RH, % (LGR S/N: 10357509, SEN S/N: 10357509)","Intensity, Lux (LGR S/N: 10357509, SEN S/N: 10357509)","Temp, °C (LGR S/N: 10357509, SEN S/N: 10357509)"
562,06/24/19 09:00:00 AM,32.278,71.658,19.7,32.949
563,06/24/19 10:00:00 AM,32.355,66.345,35.5,32.794
564,06/24/19 11:00:00 AM,32.407,65.519,27.6,32.665
565,06/24/19 12:00:00 PM,32.407,64.308,35.5,32.536
566,06/24/19 01:00:00 PM,32.613,66.235,43.4,32.562
567,06/24/19 02:00:00 PM,32.639,67.135,35.5,32.587
568,06/24/19 03:00:00 PM,32.665,66.892,35.5,32.613
569,06/24/19 04:00:00 PM,32.562,68.229,27.6,32.639
570,06/24/19 05:00:00 PM,32.278,70.473,11.8,32.587
571,06/24/19 06:00:00 PM,32.073,70.101,11.8,32.510
572,06/24/19 07:00:00 PM,32.073,72.710,11.8,32.613
573,06/24/19 08:00:00 PM,31.996,74.081,11.8,32.665
574,06/24/19 09:00:00 PM,31.919,71.016,11.8,32.691
575,06/24/19 10:00:00 PM,30.925,64.373,11.8,32.278
576,06/24/19 11:00:00 PM,31.459,64.523,11.8,32.304
577,06/25/19 12:00:00 AM,31.689,64.655,11.8,32.407
578,06/25/19 01:00:00 AM,31.689,64.096,11.8,32.381
579,06/25/19 02:00:00 AM,31.663,64.805,11.8,32.330
580,06/25/19 03:00:00 AM,31.586,65.875,11.8,32.253
581,06/25/19 04:00:00 AM,31.612,66.465,11.8,32.175
582,06/25/19 05:00:00 AM,31.535,68.203,11.8,32.073
583,06/25/19 06:00:00 AM,31.510,68.993,11.8,31.970
584,06/25/19 07:00:00 AM,31.433,69.681,11.8,31.842
585,06/25/19 08:00:00 AM,31.459,69.716,11.8,31.740
586,06/25/19 09:00:00 AM,31.204,71.430,11.8,31.637
587,06/25/19 10:00:00 AM,31.408,67.629,43.4,31.561
588,06/25/19 11:00:00 AM,31.663,63.563,51.2,31.535
589,06/25/19 12:00:00 PM,31.996,61.179,51.2,31.663
590,06/25/19 01:00:00 PM,32.536,55.811,74.9,31.970
591,06/25/19 02:00:00 PM,32.381,62.619,51.2,31.970
592,06/25/19 03:00:00 PM,32.381,64.117,51.2,32.021
593,06/25/19 04:00:00 PM,32.330,65.072,11.8,32.098
594,06/25/19 05:00:00 PM,32.253,63.847,11.8,32.150
595,06/25/19 06:00:00 PM,32.047,71.403,11.8,32.253
596,06/25/19 07:00:00 PM,31.868,73.304,11.8,32.355
597,06/25/19 08:00:00 PM,31.868,74.417,11.8,32.484
598,06/25/19 09:00:00 PM,31.663,74.167,11.8,32.484
599,06/25/19 10:00:00 PM,31.586,66.799,11.8,32.433
600,06/25/19 11:00:00 PM,31.331,68.564,11.8,32.278
601,06/26/19 12:00:00 AM,31.255,64.149,11.8,32.201
602,06/26/19 01:00:00 AM,31.331,65.276,11.8,32.201
603,06/26/19 02:00:00 AM,31.433,66.404,11.8,32.201
604,06/26/19 03:00:00 AM,31.204,68.450,11.8,32.098
605,06/26/19 04:00:00 AM,31.001,69.208,11.8,31.944
606,06/26/19 05:00:00 AM,31.103,68.768,11.8,31.868
607,06/26/19 06:00:00 AM,31.103,68.218,11.8,31.765
608,06/26/19 07:00:00 AM,31.179,68.079,11.8,31.689
609,06/26/19 08:00:00 AM,30.976,68.715,11.8,31.561
610,06/26/19 09:00:00 AM,30.849,67.685,11.8,31.331
611,06/26/19 10:00:00 AM,31.077,66.528,35.5,31.306
612,06/26/19 11:00:00 AM,31.382,63.611,74.9,31.357
613,06/26/19 12:00:00 PM,31.842,61.186,67.0,31.561
614,06/26/19 01:00:00 PM,31.919,60.413,35.5,31.612
615,06/26/19 02:00:00 PM,31.893,61.257,35.5,31.637
616,06/26/19 03:00:00 PM,32.047,59.866,19.7,31.765
617,06/26/19 04:00:00 PM,32.047,63.252,19.7,31.842
618,06/26/19 05:00:00 PM,31.816,67.700,11.8,31.919
619,06/26/19 06:00:00 PM,31.714,71.009,11.8,31.996
620,06/26/19 07:00:00 PM,31.586,72.468,11.8,32.073
621,06/26/19 08:00:00 PM,31.586,75.350,11.8,32.175
622,06/26/19 09:00:00 PM,30.976,72.926,11.8,32.098
623,06/26/19 10:00:00 PM,31.230,70.404,11.8,32.098
624,06/26/19 11:00:00 PM,31.459,73.468,11.8,32.150
625,06/27/19 12:00:00 AM,31.382,74.383,11.8,32.150
626,06/27/19 01:00:00 AM,31.255,73.969,11.8,32.073
627,06/27/19 02:00:00 AM,31.026,73.686,11.8,31.970
628,06/27/19 03:00:00 AM,31.026,73.085,11.8,31.842
629,06/27/19 04:00:00 AM,31.052,73.120,11.8,31.740
630,06/27/19 05:00:00 AM,31.001,72.449,11.8,31.637
631,06/27/19 06:00:00 AM,30.925,72.706,11.8,31.484
632,06/27/19 07:00:00 AM,30.900,73.092,11.8,31.382
633,06/27/19 08:00:00 AM,30.950,72.981,11.8,31.281
634,06/27/19 09:00:00 AM,30.874,71.973,43.4,31.153
635,06/27/19 10:00:00 AM,31.230,67.230,43.4,31.204
636,06/27/19 11:00:00 AM,31.510,64.718,51.2,31.281
637,06/27/19 12:00:00 PM,31.816,62.185,43.4,31.433
638,06/27/19 01:00:00 PM,32.201,59.448,59.1,31.663
639,06/27/19 02:00:00 PM,32.124,64.106,43.4,31.714
640,06/27/19 03:00:00 PM,32.047,64.248,43.4,31.765
641,06/27/19 04:00:00 PM,32.021,65.794,19.7,31.868
642,06/27/19 05:00:00 PM,31.842,71.578,11.8,31.944
643,06/27/19 06:00:00 PM,31.740,73.701,11.8,32.073
644,06/27/19 07:00:00 PM,31.612,74.158,51.2,32.175
