Date and Time,TA in,TA out,RH in,RH out,TWl-1 in,TWl-1 out,TWl-2 in,TWl-2 out,TRf in,TRf out,TG in,TG out,TW in,TW out,V in,iDampA,iDampW,iDampW2,Clo ,Wl-1Facing,Wl-2Facing
06/19/19 04:00:00 AM,33.027,31.408,57.542,60.522,,,,,33.887,29.64,,,,,,-1.619,-4.247,0,,,
06/19/19 05:00:00 AM,33.001,30.925,57.219,62.51,,,,,33.783,29.265,,,,,,-2.076,-4.518,0,,,
06/19/19 06:00:00 AM,32.691,30.571,57.46,63.354,,,,,33.574,28.916,,,,,,-2.12,-4.658,0,,,
06/19/19 07:00:00 AM,32.794,30.748,56.647,61.546,,,,,33.443,29.715,,,,,,-2.046,-3.728,0,,,
06/19/19 08:00:00 AM,32.872,31.612,54.319,56.093,,,,,33.339,31.663,,,,,,-1.26,-1.676,0,,,
06/19/19 09:00:00 AM,33.131,32.768,52.483,51.138,,,,,33.313,34.783,,,,,,-0.363,1.47,0,,,
06/19/19 10:00:00 AM,33.495,34.097,50.583,47.151,,,,,33.391,38.087,,,,,,0.602,4.696,0,,,
06/19/19 11:00:00 AM,33.835,35.662,49.385,42.777,,,,,33.548,41.56,,,,,,1.827,8.012,0,,,
06/19/19 12:00:00 PM,34.124,36.092,47.154,40.838,,,,,33.678,43.799,,,,,,1.968,10.121,0,,,
06/19/19 01:00:00 PM,34.308,36.606,49.249,47.721,,,,,33.861,44.658,,,,,,2.298,10.797,0,,,
06/19/19 02:00:00 PM,34.019,36.2,55.574,51.361,,,,,33.757,43.404,,,,,,2.181,9.647,0,,,
06/19/19 03:00:00 PM,33.835,35.931,59.062,54.714,,,,,33.757,42.267,,,,,,2.096,8.51,0,,,
06/19/19 04:00:00 PM,33.757,35.877,62.589,59.147,,,,,33.835,41.065,,,,,,2.12,7.23,0,,,
06/19/19 05:00:00 PM,33.391,34.466,69.511,70.072,,,,,33.835,38.365,,,,,,1.075,4.53,0,,,
06/19/19 06:00:00 PM,33.313,34.334,69.436,68.354,,,,,33.94,35.904,,,,,,1.021,1.964,0,,,
06/19/19 07:00:00 PM,33.313,33.73,68.515,68.526,,,,,34.071,33.966,,,,,,0.417,-0.105,0,,,
06/19/19 08:00:00 PM,33.183,33.574,64.965,63.876,,,,,34.124,32.949,,,,,,0.391,-1.175,0,,,
06/19/19 09:00:00 PM,33.157,33.027,65.521,67.51,,,,,34.15,32.253,,,,,,-0.13,-1.897,0,,,
06/19/19 10:00:00 PM,33.053,32.742,65.161,66.442,,,,,34.15,31.868,,,,,,-0.311,-2.282,0,,,
06/19/19 11:00:00 PM,32.949,32.536,61.989,63.144,,,,,34.045,31.765,,,,,,-0.413,-2.28,0,,,
06/20/19 12:00:00 AM,32.742,32.458,63.271,64.689,,,,,33.94,31.408,,,,,,-0.284,-2.532,0,,,
06/20/19 01:00:00 AM,32.82,32.047,63.659,66.909,,,,,33.887,31.077,,,,,,-0.773,-2.81,0,,,
06/20/19 02:00:00 AM,32.691,31.816,64.23,67.731,,,,,33.757,30.672,,,,,,-0.875,-3.085,0,,,
06/20/19 03:00:00 AM,32.768,31.663,63.838,67.55,,,,,33.73,30.192,,,,,,-1.105,-3.538,0,,,
06/20/19 04:00:00 AM,32.742,31.459,61.831,64.988,,,,,33.626,29.916,,,,,,-1.283,-3.71,0,,,
06/20/19 05:00:00 AM,32.82,31.255,60.616,64.552,,,,,33.548,29.74,,,,,,-1.565,-3.808,0,,,
06/20/19 06:00:00 AM,32.717,31.128,57.751,59.599,,,,,33.443,29.79,,,,,,-1.589,-3.653,0,,,
06/20/19 07:00:00 AM,32.717,31.408,55.292,56.7,,,,,33.313,30.293,,,,,,-1.309,-3.02,0,,,
06/20/19 08:00:00 AM,32.639,31.74,55.953,58.018,,,,,33.157,31.612,,,,,,-0.899,-1.545,0,,,
06/20/19 09:00:00 AM,32.82,32.742,56.651,54.686,,,,,33.105,34.15,,,,,,-0.078,1.045,0,,,
06/20/19 10:00:00 AM,33.157,33.6,52.907,49.683,,,,,33.157,36.389,,,,,,0.443,3.232,0,,,
06/20/19 11:00:00 AM,33.574,35.075,51.634,45.779,,,,,33.313,39.601,,,,,,1.501,6.288,0,,,
06/20/19 12:00:00 PM,33.914,35.743,49.69,43.489,,,,,33.521,40.949,,,,,,1.829,7.428,0,,,
06/20/19 01:00:00 PM,34.229,37.151,48.155,39.695,,,,,33.73,43.314,,,,,,2.922,9.584,0,,,
06/20/19 02:00:00 PM,34.704,37.728,46.266,38.426,,,,,34.045,45.562,,,,,,3.024,11.517,0,,,
06/20/19 03:00:00 PM,34.863,38.532,45.688,36.827,,,,,34.255,45.908,,,,,,3.669,11.653,0,,,
06/20/19 04:00:00 PM,35.128,38.84,44.388,35.651,,,,,34.545,45.342,,,,,,3.712,10.797,0,,,
06/20/19 05:00:00 PM,34.519,37.535,54.678,48.731,,,,,34.466,42.535,,,,,,3.016,8.069,0,,,
06/20/19 06:00:00 PM,34.387,36.146,55.594,53.737,,,,,34.519,39.375,,,,,,1.759,4.856,0,,,
06/20/19 07:00:00 PM,34.281,36.335,58.812,56.485,,,,,34.651,36.606,,,,,,2.054,1.955,0,,,
06/20/19 08:00:00 PM,34.255,35.716,62.291,60.303,,,,,34.863,34.81,,,,,,1.461,-0.053,0,,,
06/20/19 09:00:00 PM,34.176,34.889,64.506,64.78,,,,,34.969,33.548,,,,,,0.713,-1.421,0,,,
06/20/19 10:00:00 PM,34.019,34.73,65.758,66.127,,,,,35.049,32.82,,,,,,0.711,-2.229,0,,,
06/20/19 11:00:00 PM,33.6,34.097,61.872,60.403,,,,,34.836,32.51,,,,,,0.497,-2.326,0,,,
06/21/19 12:00:00 AM,33.548,33.783,61.266,60.987,,,,,34.783,32.098,,,,,,0.235,-2.685,0,,,
06/21/19 01:00:00 AM,33.678,33.469,60.307,60.433,,,,,34.783,31.535,,,,,,-0.209,-3.248,0,,,
06/21/19 02:00:00 AM,33.548,32.949,59.082,60.163,,,,,34.677,31.026,,,,,,-0.599,-3.651,0,,,
06/21/19 03:00:00 AM,33.313,32.355,56.178,57.633,,,,,34.466,30.621,,,,,,-0.958,-3.845,0,,,
06/21/19 04:00:00 AM,33.365,32.047,55.16,57.747,,,,,34.387,30.192,,,,,,-1.318,-4.195,0,,,
06/21/19 05:00:00 AM,33.443,31.561,55.331,59.602,,,,,34.308,29.815,,,,,,-1.882,-4.493,0,,,
06/21/19 06:00:00 AM,33.339,31.204,54.642,58.728,,,,,34.176,29.49,,,,,,-2.135,-4.686,0,,,
06/21/19 07:00:00 AM,33.235,31.51,53.661,56.333,,,,,33.966,30.343,,,,,,-1.725,-3.623,0,,,
06/21/19 08:00:00 AM,33.027,31.765,52.954,55.381,,,,,33.783,31.612,,,,,,-1.262,-2.171,0,,,
06/21/19 09:00:00 AM,33.209,32.562,52.008,51.046,,,,,33.678,33.809,,,,,,-0.647,0.131,0,,,
06/21/19 10:00:00 AM,33.391,33.209,50.374,48.652,,,,,33.626,35.609,,,,,,-0.182,1.983,0,,,
06/21/19 11:00:00 AM,33.574,33.966,48.697,45.317,,,,,33.6,37.425,,,,,,0.392,3.825,0,,,
06/21/19 12:00:00 PM,33.835,34.598,47.35,43.127,,,,,33.678,39.177,,,,,,0.763,5.499,0,,,
06/21/19 01:00:00 PM,33.992,35.288,46.115,41.359,,,,,33.757,40.516,,,,,,1.296,6.759,0,,,
06/21/19 02:00:00 PM,33.992,35.235,46.016,41.588,,,,,33.757,39.857,,,,,,1.243,6.1,0,,,
06/21/19 03:00:00 PM,34.097,35.529,45.598,40.812,,,,,33.861,39.601,,,,,,1.432,5.74,0,,,
06/21/19 04:00:00 PM,34.176,35.85,46.104,41.048,,,,,33.966,39.545,,,,,,1.674,5.579,0,,,
06/21/19 05:00:00 PM,33.992,35.208,54.249,54.839,,,,,34.019,37.976,,,,,,1.216,3.957,,,,
06/21/19 06:00:00 PM,33.73,34.73,57.805,57.665,,,,,34.045,35.904,,,,,,1,1.859,,,,
06/21/19 07:00:00 PM,33.574,34.15,61.805,62.935,,,,,34.071,33.94,,,,,,0.576,-0.131,,,,
06/21/19 08:00:00 PM,33.417,33.209,66.805,71.83,,,,,34.097,32.665,,,,,,-0.208,-1.432,,,,
06/21/19 09:00:00 PM,33.261,32.898,65.134,67.827,,,,,34.097,31.868,,,,,,-0.363,-2.229,,,,
06/21/19 10:00:00 PM,33.469,32.846,64.857,69.537,,,,,34.124,31.306,,,,,,-0.623,-2.818,,,,
06/21/19 11:00:00 PM,33.626,32.691,66.5,72.22,,,,,34.176,31.001,,,,,,-0.935,-3.175,,,,
06/22/19 12:00:00 AM,33.626,32.536,66.345,71.311,,,,,34.176,30.773,,,,,,-1.09,-3.403,,,,
06/22/19 01:00:00 AM,33.287,32.201,62.357,64.895,,,,,34.045,30.621,,,,,,-1.086,-3.424,,,,
06/22/19 02:00:00 AM,33.053,31.765,58.373,60.829,,,,,33.835,30.571,,,,,,-1.288,-3.264,,,,
06/22/19 03:00:00 AM,33.157,31.637,57.402,60.715,,,,,33.757,30.369,,,,,,-1.52,-3.388,,,,
06/22/19 04:00:00 AM,32.82,31.281,56.97,60.628,,,,,33.548,30.217,,,,,,-1.539,-3.331,,,,
06/22/19 05:00:00 AM,32.691,30.976,56.664,60.956,,,,,33.365,30.016,,,,,,-1.715,-3.349,,,,
06/22/19 06:00:00 AM,32.51,30.697,55.871,60.161,,,,,33.209,29.79,,,,,,-1.813,-3.419,,,,
06/22/19 07:00:00 AM,32.665,30.722,55.573,60.321,,,,,33.105,30.495,,,,,,-1.943,-2.61,,,,
06/22/19 08:00:00 AM,32.742,31.204,55.648,59.138,,,,,33.053,31.765,,,,,,-1.538,-1.288,,,,
06/22/19 09:00:00 AM,32.872,32.33,54.319,54.853,,,,,33.001,34.73,,,,,,-0.542,1.729,,,,
06/22/19 10:00:00 AM,33.157,33.678,51.774,48.054,,,,,33.053,36.905,,,,,,0.521,3.852,,,,
06/22/19 11:00:00 AM,33.417,34.176,50.084,47.26,,,,,33.131,38.254,,,,,,0.759,5.123,,,,
06/22/19 12:00:00 PM,33.914,35.448,49.919,45.823,,,,,33.417,41.972,,,,,,1.534,8.555,,,,
06/22/19 01:00:00 PM,34.281,36.498,45.487,39.153,,,,,33.678,44.288,,,,,,2.217,10.61,,,,
06/22/19 02:00:00 PM,34.651,37.288,43.9,36.536,,,,,33.94,45.687,,,,,,2.637,11.747,,,,
06/22/19 03:00:00 PM,35.075,38.17,41.974,34.658,,,,,34.255,46.162,,,,,,3.095,11.907,,,,
06/22/19 04:00:00 PM,35.182,38.365,42.153,34.675,,,,,34.545,45.03,,,,,,3.183,10.485,,,,
06/22/19 05:00:00 PM,34.545,37.37,55.004,50.297,,,,,34.44,41.942,,,,,,2.825,7.502,,,,
06/22/19 06:00:00 PM,34.969,37.618,44.836,37.971,,,,,34.704,40.057,,,,,,2.649,5.353,,,,
06/22/19 07:00:00 PM,34.942,37.015,43.031,37.843,,,,,34.889,38.087,,,,,,2.073,3.198,,,,
06/22/19 08:00:00 PM,34.651,36.281,47.053,45.288,,,,,34.942,36.633,,,,,,1.63,1.691,,,,
06/22/19 09:00:00 PM,34.097,34.36,56.163,57.898,,,,,34.995,34.519,,,,,,0.263,-0.476,,,,
06/22/19 10:00:00 PM,33.809,33.6,58.072,60.326,,,,,34.995,33.105,,,,,,-0.209,-1.89,,,,
06/22/19 11:00:00 PM,33.992,33.678,57.109,58.212,,,,,35.075,32.201,,,,,,-0.314,-2.874,,,,
06/23/19 12:00:00 AM,34.019,32.949,56.697,59.689,,,,,35.102,31.535,,,,,,-1.07,-3.567,,,,
06/23/19 01:00:00 AM,33.914,32.691,56.329,59.933,,,,,35.075,31.153,,,,,,-1.223,-3.922,,,,
06/23/19 02:00:00 AM,33.94,32.433,56.205,59.988,,,,,34.995,30.874,,,,,,-1.507,-4.121,,,,
06/23/19 03:00:00 AM,33.861,32.304,56.482,60.504,,,,,34.889,30.596,,,,,,-1.557,-4.293,,,,
06/23/19 04:00:00 AM,33.809,32.073,57.05,62.507,,,,,34.783,30.444,,,,,,-1.736,-4.339,,,,
06/23/19 05:00:00 AM,33.73,31.816,57.901,63.433,,,,,34.651,30.268,,,,,,-1.914,-4.383,,,,
06/23/19 06:00:00 AM,33.548,31.689,56.916,61.977,,,,,34.492,30.091,,,,,,-1.859,-4.401,,,,
06/23/19 07:00:00 AM,33.287,31.612,57.293,62.371,,,,,34.229,30.369,,,,,,-1.675,-3.86,,,,
06/23/19 08:00:00 AM,33.131,31.331,56.824,61.607,,,,,34.019,31.433,,,,,,-1.8,-2.586,,,,
06/23/19 09:00:00 AM,33.131,32.433,56.504,58.629,,,,,33.809,34.783,,,,,,-0.698,0.974,,,,
06/23/19 10:00:00 AM,33.521,33.443,54.474,53.237,,,,,33.835,38.087,,,,,,-0.078,4.252,,,,
06/23/19 11:00:00 AM,33.757,34.44,51.691,48.247,,,,,33.861,41.268,,,,,,0.683,7.407,,,,
06/23/19 12:00:00 PM,33.966,35.128,50.709,46.117,,,,,33.94,43.404,,,,,,1.162,9.464,,,,
06/23/19 01:00:00 PM,34.387,36.173,49.128,43.538,,,,,34.124,46.035,,,,,,1.786,11.911,,,,
06/23/19 02:00:00 PM,34.15,35.743,54.981,52.412,,,,,34.097,43.89,,,,,,1.593,9.793,,,,
06/23/19 03:00:00 PM,33.783,35.529,57.11,53.197,,,,,34.019,42.09,,,,,,1.746,8.071,,,,
06/23/19 04:00:00 PM,33.966,36.254,58.127,52.839,,,,,34.124,41.59,,,,,,2.288,7.466,,,,
06/23/19 05:00:00 PM,33.966,35.797,59.939,57.501,,,,,34.255,40.257,,,,,,1.831,6.002,,,,
06/23/19 06:00:00 PM,33.391,34.677,65.995,65.089,,,,,34.281,37.151,,,,,,1.286,2.87,,,,
06/23/19 07:00:00 PM,33.131,33.992,68.36,68.572,,,,,34.255,34.677,,,,,,0.861,0.422,,,,
06/23/19 08:00:00 PM,33.339,33.209,68.827,71.83,,,,,34.413,32.15,,,,,,-0.13,-2.263,,,,
06/23/19 09:00:00 PM,33.001,32.381,68.921,73.853,,,,,34.44,29.665,,,,,,-0.62,-4.775,,,,
06/23/19 10:00:00 PM,33.131,31.868,69.741,77.668,,,,,34.492,28.742,,,,,,-1.263,-5.75,,,,
06/23/19 11:00:00 PM,33.209,31.996,71.404,79.88,,,,,34.545,28.965,,,,,,-1.213,-5.58,,,,
06/24/19 12:00:00 AM,32.872,29.59,70.519,83.761,,,,,34.44,28.891,,,,,,-3.282,-5.549,,,,
06/24/19 01:00:00 AM,32.846,30.419,68.985,79.026,,,,,34.308,28.369,,,,,,-2.427,-5.939,,,,
06/24/19 02:00:00 AM,32.898,30.52,69.332,78.871,,,,,34.176,28.097,,,,,,-2.378,-6.079,,,,
06/24/19 03:00:00 AM,32.665,30.142,69.902,79.936,,,,,33.992,27.924,,,,,,-2.523,-6.068,,,,
06/24/19 04:00:00 AM,32.717,29.916,69.758,81.171,,,,,33.835,27.751,,,,,,-2.801,-6.084,,,,
06/24/19 05:00:00 AM,32.587,29.414,69.796,82.888,,,,,33.652,27.456,,,,,,-3.173,-6.196,,,,
06/24/19 06:00:00 AM,32.484,29.34,70.114,83.073,,,,,33.469,27.284,,,,,,-3.144,-6.185,,,,
06/24/19 07:00:00 AM,32.51,29.29,70.576,83.293,,,,,33.287,27.579,,,,,,-3.22,-5.708,,,,
06/24/19 08:00:00 AM,32.484,29.615,70.997,82.931,,,,,33.131,29.09,,,,,,-2.869,-4.041,,,,
06/24/19 09:00:00 AM,32.278,29.966,71.658,81.327,,,,,32.949,30.773,,,,,,-2.312,-2.176,,,,
06/24/19 10:00:00 AM,32.355,30.748,66.345,68.431,,,,,32.794,32.562,,,,,,-1.607,-0.232,,,,
06/24/19 11:00:00 AM,32.407,31.281,65.519,68.433,,,,,32.665,34.466,,,,,,-1.126,1.801,,,,
06/24/19 12:00:00 PM,32.407,31.842,64.308,66.011,,,,,32.536,35.797,,,,,,-0.565,3.261,,,,
06/24/19 01:00:00 PM,32.613,32.665,66.235,70.329,,,,,32.562,37.453,,,,,,0.052,4.891,,,,
06/24/19 02:00:00 PM,32.639,33.157,67.135,67.532,,,,,32.587,38.115,,,,,,0.518,5.528,,,,
06/24/19 03:00:00 PM,32.665,33.443,66.892,65.475,,,,,32.613,38.143,,,,,,0.778,5.53,,,,
06/24/19 04:00:00 PM,32.562,33.235,68.229,68.655,,,,,32.639,37.042,,,,,,0.673,4.403,,,,
06/24/19 05:00:00 PM,32.278,32.898,70.473,70.31,,,,,32.587,36.065,,,,,,0.62,3.478,,,,
06/24/19 06:00:00 PM,32.073,32.613,70.101,69.862,,,,,32.51,34.545,,,,,,0.54,2.035,,,,
06/24/19 07:00:00 PM,32.073,32.304,72.71,74.92,,,,,32.613,32.639,,,,,,0.231,0.026,,,,
06/24/19 08:00:00 PM,31.996,31.868,74.081,77.282,,,,,32.665,31.484,,,,,,-0.128,-1.181,,,,
06/24/19 09:00:00 PM,31.919,31.663,71.016,72.542,,,,,32.691,30.748,,,,,,-0.256,-1.943,,,,
06/24/19 10:00:00 PM,30.925,30.066,64.373,65.71,,,,,32.278,30.041,,,,,,-0.859,-2.237,,,,
06/24/19 11:00:00 PM,31.459,30.394,64.523,67.819,,,,,32.304,29.04,,,,,,-1.065,-3.264,,,,
06/25/19 12:00:00 AM,31.689,29.615,64.655,70.685,,,,,32.407,28.642,,,,,,-2.074,-3.765,,,,
06/25/19 01:00:00 AM,31.689,29.615,64.096,70.444,,,,,32.381,28.122,,,,,,-2.074,-4.259,,,,
06/25/19 02:00:00 AM,31.663,29.59,64.805,71.855,,,,,32.33,27.899,,,,,,-2.073,-4.431,,,,
06/25/19 03:00:00 AM,31.586,29.09,65.875,75.428,,,,,32.253,27.875,,,,,,-2.496,-4.378,,,,
06/25/19 04:00:00 AM,31.612,29.389,66.465,74.537,,,,,32.175,27.924,,,,,,-2.223,-4.251,,,,
06/25/19 05:00:00 AM,31.535,29.14,68.203,77.562,,,,,32.073,27.801,,,,,,-2.395,-4.272,,,,
06/25/19 06:00:00 AM,31.51,29.215,68.993,78.838,,,,,31.97,27.628,,,,,,-2.295,-4.342,,,,
06/25/19 07:00:00 AM,31.433,28.941,69.681,79.57,,,,,31.842,27.85,,,,,,-2.492,-3.992,,,,
06/25/19 08:00:00 AM,31.459,29.215,69.716,79.539,,,,,31.74,28.841,,,,,,-2.244,-2.899,,,,
06/25/19 09:00:00 AM,31.204,29.64,71.43,78.749,,,,,31.637,30.041,,,,,,-1.564,-1.596,,,,
06/25/19 10:00:00 AM,31.408,30.824,67.629,67.343,,,,,31.561,32.872,,,,,,-0.584,1.311,,,,
06/25/19 11:00:00 AM,31.663,31.637,63.563,61.468,,,,,31.535,34.863,,,,,,-0.026,3.328,,,,
06/25/19 12:00:00 PM,31.996,32.665,61.179,56.66,,,,,31.663,38.365,,,,,,0.669,6.702,,,,
06/25/19 01:00:00 PM,32.536,34.44,55.811,47.523,,,,,31.97,42.714,,,,,,1.904,10.744,,,,
06/25/19 02:00:00 PM,32.381,34.229,62.619,57.272,,,,,31.97,41.181,,,,,,1.848,9.211,,,,
06/25/19 03:00:00 PM,32.381,34.651,64.117,57.205,,,,,32.021,40.804,,,,,,2.27,8.783,,,,
06/25/19 04:00:00 PM,32.33,34.255,65.072,60.237,,,,,32.098,39.177,,,,,,1.925,7.079,,,,
06/25/19 05:00:00 PM,32.253,34.097,63.847,58.943,,,,,32.15,37.37,,,,,,1.844,5.22,,,,
06/25/19 06:00:00 PM,32.047,33.287,71.403,70.044,,,,,32.253,34.995,,,,,,1.24,2.742,,,,
06/25/19 07:00:00 PM,31.868,32.433,73.304,74.134,,,,,32.355,33.183,,,,,,0.565,0.828,,,,
06/25/19 08:00:00 PM,31.868,32.278,74.417,74.825,,,,,32.484,32.047,,,,,,0.41,-0.437,,,,
06/25/19 09:00:00 PM,31.663,31.689,74.167,75.28,,,,,32.484,31.331,,,,,,0.026,-1.153,,,,
06/25/19 10:00:00 PM,31.586,31.484,66.799,65.611,,,,,32.433,30.824,,,,,,-0.102,-1.609,,,,
06/25/19 11:00:00 PM,31.331,31.077,68.564,69.982,,,,,32.278,30.369,,,,,,-0.254,-1.909,,,,
06/26/19 12:00:00 AM,31.255,30.419,64.149,66.108,,,,,32.201,29.414,,,,,,-0.836,-2.787,,,,
06/26/19 01:00:00 AM,31.331,30.192,65.276,69.063,,,,,32.201,28.816,,,,,,-1.139,-3.385,,,,
06/26/19 02:00:00 AM,31.433,29.89,66.404,72.781,,,,,32.201,28.444,,,,,,-1.543,-3.757,,,,
06/26/19 03:00:00 AM,31.204,29.69,68.45,75.189,,,,,32.098,28.27,,,,,,-1.514,-3.828,,,,
06/26/19 04:00:00 AM,31.001,29.365,69.208,76.458,,,,,31.944,28.097,,,,,,-1.636,-3.847,,,,
06/26/19 05:00:00 AM,31.103,29.315,68.768,76.271,,,,,31.868,27.653,,,,,,-1.788,-4.215,,,,
06/26/19 06:00:00 AM,31.103,29.265,68.218,75.699,,,,,31.765,27.456,,,,,,-1.838,-4.309,,,,
06/26/19 07:00:00 AM,31.179,29.665,68.079,74.411,,,,,31.689,27.825,,,,,,-1.514,-3.864,,,,
06/26/19 08:00:00 AM,30.976,29.74,68.715,73.352,,,,,31.561,29.265,,,,,,-1.236,-2.296,,,,
06/26/19 09:00:00 AM,30.849,30.091,67.685,70.923,,,,,31.331,30.318,,,,,,-0.758,-1.013,,,,
06/26/19 10:00:00 AM,31.077,30.646,66.528,66.146,,,,,31.306,31.714,,,,,,-0.431,0.408,,,,
06/26/19 11:00:00 AM,31.382,32.073,63.611,60.217,,,,,31.357,35.931,,,,,,0.691,4.574,,,,
06/26/19 12:00:00 PM,31.842,33.287,61.186,55.726,,,,,31.561,39.375,,,,,,1.445,7.814,,,,
06/26/19 01:00:00 PM,31.919,33.391,60.413,55.484,,,,,31.612,39.488,,,,,,1.472,7.876,,,,
06/26/19 02:00:00 PM,31.893,33.626,61.257,55.357,,,,,31.637,38.896,,,,,,1.733,7.259,,,,
06/26/19 03:00:00 PM,32.047,33.783,59.866,54.317,,,,,31.765,38.421,,,,,,1.736,6.656,,,,
06/26/19 04:00:00 PM,32.047,33.809,63.252,60.612,,,,,31.842,37.288,,,,,,1.762,5.446,,,,
06/26/19 05:00:00 PM,31.816,33.235,67.7,65.036,,,,,31.919,35.985,,,,,,1.419,4.066,,,,
06/26/19 06:00:00 PM,31.714,32.717,71.009,70.674,,,,,31.996,34.387,,,,,,1.003,2.391,,,,
06/26/19 07:00:00 PM,31.586,32.15,72.468,72.815,,,,,32.073,32.742,,,,,,0.564,0.669,,,,
06/26/19 08:00:00 PM,31.586,32.047,75.35,76.395,,,,,32.175,31.791,,,,,,0.461,-0.384,,,,
06/26/19 09:00:00 PM,30.976,31.459,72.926,70.567,,,,,32.098,30.697,,,,,,0.483,-1.401,,,,
06/26/19 10:00:00 PM,31.23,31.128,70.404,72.503,,,,,32.098,30.217,,,,,,-0.102,-1.881,,,,
06/26/19 11:00:00 PM,31.459,30.849,73.468,77.404,,,,,32.15,29.115,,,,,,-0.61,-3.035,,,,
06/27/19 12:00:00 AM,31.382,30.672,74.383,78.49,,,,,32.15,28.468,,,,,,-0.71,-3.682,,,,
06/27/19 01:00:00 AM,31.255,29.991,73.969,79.729,,,,,32.073,28.171,,,,,,-1.264,-3.902,,,,
06/27/19 02:00:00 AM,31.026,29.365,73.686,80.793,,,,,31.97,27.801,,,,,,-1.661,-4.169,,,,
06/27/19 03:00:00 AM,31.026,29.389,73.085,79.4,,,,,31.842,27.431,,,,,,-1.637,-4.411,,,,
06/27/19 04:00:00 AM,31.052,29.215,73.12,80.209,,,,,31.74,27.21,,,,,,-1.837,-4.53,,,,
06/27/19 05:00:00 AM,31.001,28.99,72.449,79.988,,,,,31.637,27.038,,,,,,-2.011,-4.599,,,,
06/27/19 06:00:00 AM,30.925,29.065,72.706,80.265,,,,,31.484,26.989,,,,,,-1.86,-4.495,,,,
06/27/19 07:00:00 AM,30.9,29.19,73.092,80.64,,,,,31.382,27.333,,,,,,-1.71,-4.049,,,,
06/27/19 08:00:00 AM,30.95,29.14,72.981,81.123,,,,,31.281,28.543,,,,,,-1.81,-2.738,,,,
06/27/19 09:00:00 AM,30.874,29.916,71.973,75.471,,,,,31.153,31.23,,,,,,-0.958,0.077,,,,
06/27/19 10:00:00 AM,31.23,31.663,67.23,64.247,,,,,31.204,35.475,,,,,,0.433,4.271,,,,
06/27/19 11:00:00 AM,31.51,32.458,64.718,59.929,,,,,31.281,38.449,,,,,,0.948,7.168,,,,
06/27/19 12:00:00 PM,31.816,33.574,62.185,55.125,,,,,31.433,41.327,,,,,,1.758,9.894,,,,
06/27/19 01:00:00 PM,32.201,34.545,59.448,51.796,,,,,31.663,43.254,,,,,,2.344,11.591,,,,
06/27/19 02:00:00 PM,32.124,34.624,64.106,57.554,,,,,31.714,42.297,,,,,,2.5,10.583,,,,
06/27/19 03:00:00 PM,32.047,34.598,64.248,56.62,,,,,31.765,41.414,,,,,,2.551,9.649,,,,
06/27/19 04:00:00 PM,32.021,34.413,65.794,60.484,,,,,31.868,39.545,,,,,,2.392,7.677,,,,
