Date and Time,TA in,TA out,RH in,RH out,TWl-1 in,TWl-1 out,TWl-2 in,TWl-2 out,TRf in,TRf out,TG in,TG out,TW in,TW out,V in,iDampA,iDampW,Clo ,Wl-1Facing,Wl-2Facing
06/14/19 11:00:00 AM,33.053,33.417,57.355,56.354,32.665,,32.484,,,,,,,,,0.364,,,,
06/14/19 12:00:00 PM,33.548,34.572,57.906,52.84,32.924,,32.717,,,,,,,,,1.024,,,,
06/14/19 01:00:00 PM,34.071,35.235,55.099,50.154,33.339,,33.105,,,,,,,,,1.164,,,,
06/14/19 02:00:00 PM,34.545,35.85,49.967,45.538,33.652,,33.417,,,,,,,,,1.305,,,,
06/14/19 03:00:00 PM,34.492,36.905,52.829,47.924,33.835,,33.574,,,,,,,,,2.413,,,,
06/14/19 04:00:00 PM,34.387,37.343,55.24,48.475,33.914,,33.652,,,,,,,,,2.956,,,,
06/14/19 05:00:00 PM,33.548,35.931,64.964,59.187,33.73,,33.548,,,,,,,,,2.383,,,,
06/14/19 06:00:00 PM,32.794,34.863,69.711,65.214,33.443,,33.287,,,,,,,,,2.069,,,,
06/14/19 07:00:00 PM,32.458,34.598,70.323,64.262,33.209,,33.079,,,,,,,,,2.14,,,,
06/14/19 08:00:00 PM,32.304,33.835,72.481,69.006,33.053,,32.898,,,,,,,,,1.531,,,,
06/14/19 09:00:00 PM,32.51,33.783,73.878,70.102,32.975,,32.846,,,,,,,,,1.273,,,,
06/14/19 10:00:00 PM,32.562,33.157,66.566,63.839,32.898,,32.794,,,,,,,,,0.595,,,,
06/14/19 11:00:00 PM,32.484,32.768,67.816,66.941,32.846,,32.742,,,,,,,,,0.284,,,,
06/15/19 12:00:00 AM,32.304,32.51,67.477,66.619,32.742,,32.639,,,,,,,,,0.206,,,,
06/15/19 01:00:00 AM,32.304,32.124,66.367,66.738,32.691,,32.587,,,,,,,,,-0.18,,,,
06/15/19 02:00:00 AM,32.278,31.765,66.425,67.936,32.639,,32.51,,,,,,,,,-0.513,,,,
06/15/19 03:00:00 AM,32.355,31.586,66.469,68.701,32.639,,32.51,,,,,,,,,-0.769,,,,
06/15/19 04:00:00 AM,32.201,31.153,65.515,68.533,32.613,,32.458,,,,,,,,,-1.048,,,,
06/15/19 05:00:00 AM,32.227,30.849,64.123,67.746,32.536,,32.407,,,,,,,,,-1.378,,,,
06/15/19 06:00:00 AM,32.124,30.976,63.358,67.002,32.484,,32.33,,,,,,,,,-1.148,,,,
06/15/19 07:00:00 AM,32.253,30.773,62.598,65.583,32.458,,32.33,,,,,,,,,-1.48,,,,
06/15/19 08:00:00 AM,32.433,31.433,60.934,63.308,32.484,,32.355,,,,,,,,,-1,,,,
06/15/19 09:00:00 AM,32.846,32.639,57.069,55.602,32.613,,32.484,,,,,,,,,-0.207,,,,
06/15/19 10:00:00 AM,33.339,34.124,51.473,48.109,32.872,,32.691,,,,,,,,,0.785,,,,
06/15/19 11:00:00 AM,33.783,34.969,50.163,46.231,33.183,,32.975,,,,,,,,,1.186,,,,
06/15/19 12:00:00 PM,34.124,35.877,49.226,43.605,33.495,,33.261,,,,,,,,,1.753,,,,
06/15/19 01:00:00 PM,34.413,36.688,48.145,42.419,33.757,,33.495,,,,,,,,,2.275,,,,
06/15/19 02:00:00 PM,34.889,37.921,44.893,37.625,34.097,,33.809,,,,,,,,,3.032,,,,
06/15/19 03:00:00 PM,34.202,36.579,56.307,51.312,34.097,,33.861,,,,,,,,,2.377,,,,
06/15/19 04:00:00 PM,33.914,36.606,64.619,59.769,33.992,,33.809,,,,,,,,,2.692,,,,
06/15/19 05:00:00 PM,33.417,36.039,67.516,60.193,33.757,,33.652,,,,,,,,,2.622,,,,
06/15/19 06:00:00 PM,33.079,34.889,68.627,63.557,33.521,,33.443,,,,,,,,,1.81,,,,
06/15/19 07:00:00 PM,32.742,34.598,70.983,65.513,33.313,,33.235,,,,,,,,,1.856,,,,
06/15/19 08:00:00 PM,32.33,33.992,75.345,69.741,32.949,,32.924,,,,,,,,,1.662,,,,
06/15/19 09:00:00 PM,32.82,34.36,70.906,65.286,33.053,,33.001,,,,,,,,,1.54,,,,
06/15/19 10:00:00 PM,32.846,33.966,68.217,64.253,33.053,,32.975,,,,,,,,,1.12,,,,
06/15/19 11:00:00 PM,32.484,33.001,68.246,66.3,32.794,,32.768,,,,,,,,,0.517,,,,
06/16/19 12:00:00 AM,32.227,32.691,70.372,69.234,32.587,,32.587,,,,,,,,,0.464,,,,
06/16/19 01:00:00 AM,31.919,32.355,71.289,69.602,32.355,,32.381,,,,,,,,,0.436,,,,
06/16/19 02:00:00 AM,31.816,31.893,69.17,68.97,32.15,,32.201,,,,,,,,,0.077,,,,
06/16/19 03:00:00 AM,31.561,31.714,68.544,67.928,31.996,,32.021,,,,,,,,,0.153,,,,
06/16/19 04:00:00 AM,31.51,31.306,68.229,68.621,31.868,,31.919,,,,,,,,,-0.204,,,,
06/16/19 05:00:00 AM,31.51,31.052,67.524,68.942,31.765,,31.816,,,,,,,,,-0.458,,,,
06/16/19 06:00:00 AM,31.408,30.925,67.045,68.004,31.637,,31.714,,,,,,,,,-0.483,,,,
06/16/19 07:00:00 AM,31.586,30.824,65.195,66.484,31.689,,31.714,,,,,,,,,-0.762,,,,
06/16/19 08:00:00 AM,31.996,31.561,61.556,61.925,31.868,,31.893,,,,,,,,,-0.435,,,,
06/16/19 09:00:00 AM,32.587,32.691,57.063,55.289,32.227,,32.201,,,,,,,,,0.104,,,,
06/16/19 10:00:00 AM,33.157,33.861,53.972,51.185,32.613,,32.51,,,,,,,,,0.704,,,,
06/16/19 11:00:00 AM,33.809,35.075,50.33,46.111,33.053,,32.898,,,,,,,,,1.266,,,,
06/16/19 12:00:00 PM,34.097,36.146,49.55,43.702,33.391,,33.183,,,,,,,,,2.049,,,,
06/16/19 01:00:00 PM,34.36,36.933,47.612,40.622,33.678,,33.417,,,,,,,,,2.573,,,,
06/16/19 02:00:00 PM,34.995,38.254,48.349,45.619,34.097,,33.783,,,,,,,,,3.259,,,,
06/16/19 03:00:00 PM,34.519,37.7,56.866,48.42,34.124,,33.887,,,,,,,,,3.181,,,,
06/16/19 04:00:00 PM,34.281,37.398,58.62,51.814,34.097,,33.887,,,,,,,,,3.117,,,,
06/16/19 05:00:00 PM,33.521,36.335,66.358,59.344,33.861,,33.73,,,,,,,,,2.814,,,,
06/16/19 06:00:00 PM,33.001,34.81,69.503,65.642,33.6,,33.521,,,,,,,,,1.809,,,,
06/16/19 07:00:00 PM,32.665,34.677,70.024,64.776,33.339,,33.287,,,,,,,,,2.012,,,,
06/16/19 08:00:00 PM,32.51,33.783,69.752,66.588,33.157,,33.105,,,,,,,,,1.273,,,,
06/16/19 09:00:00 PM,32.51,33.652,71.822,69.895,33.027,,33.001,,,,,,,,,1.142,,,,
06/16/19 10:00:00 PM,32.639,33.521,70.721,68.089,33.027,,32.975,,,,,,,,,0.882,,,,
06/16/19 11:00:00 PM,32.484,32.898,67.17,65.88,32.924,,32.872,,,,,,,,,0.414,,,,
06/17/19 12:00:00 AM,32.253,32.484,69.217,69.044,32.768,,32.742,,,,,,,,,0.231,,,,
06/17/19 01:00:00 AM,32.175,31.97,69.661,70.812,32.691,,32.639,,,,,,,,,-0.205,,,,
06/17/19 02:00:00 AM,32.098,32.124,67.749,67.415,32.613,,32.562,,,,,,,,,0.026,,,,
06/17/19 03:00:00 AM,32.047,31.765,67.679,68.641,32.536,,32.458,,,,,,,,,-0.282,,,,
06/17/19 04:00:00 AM,32.201,31.51,66.628,68.627,32.536,,32.458,,,,,,,,,-0.691,,,,
06/17/19 05:00:00 AM,32.15,31.306,66.156,68.407,32.484,,32.381,,,,,,,,,-0.844,,,,
06/17/19 06:00:00 AM,32.098,31.281,62.98,65.206,32.433,,32.304,,,,,,,,,-0.817,,,,
06/17/19 07:00:00 AM,32.124,31.128,60.602,61.794,32.381,,32.253,,,,,,,,,-0.996,,,,
06/17/19 08:00:00 AM,32.407,31.689,57.959,56.963,32.407,,32.304,,,,,,,,,-0.718,,,,
06/17/19 09:00:00 AM,32.924,32.975,50.541,48,32.587,,32.458,,,,,,,,,0.051,,,,
06/17/19 10:00:00 AM,33.365,34.097,47.95,44.337,32.82,,32.665,,,,,,,,,0.732,,,,
06/17/19 11:00:00 AM,33.809,35.342,46.027,40.455,33.131,,32.949,,,,,,,,,1.533,,,,
06/17/19 12:00:00 PM,34.15,36.065,43.81,38.192,33.443,,33.235,,,,,,,,,1.915,,,,
06/17/19 01:00:00 PM,34.572,37.343,40.946,34.686,33.783,,33.521,,,,,,,,,2.771,,,,
06/17/19 02:00:00 PM,34.942,38.004,39.603,32.982,34.15,,33.835,,,,,,,,,3.062,,,,
06/17/19 03:00:00 PM,35.262,38.616,37.806,30.493,34.44,,34.124,,,,,,,,,3.354,,,,
06/17/19 04:00:00 PM,35.102,38.337,45.65,39.545,34.572,,34.255,,,,,,,,,3.235,,,,
06/17/19 05:00:00 PM,34.045,36.905,59.285,52.142,34.334,,34.097,,,,,,,,,2.86,,,,
06/17/19 06:00:00 PM,33.809,36.2,57.242,51.754,34.124,,33.94,,,,,,,,,2.391,,,,
06/17/19 07:00:00 PM,33.183,35.049,67.999,63.551,33.861,,33.73,,,,,,,,,1.866,,,,
06/17/19 08:00:00 PM,33.391,35.208,68.774,63.451,33.73,,33.626,,,,,,,,,1.817,,,,
06/17/19 09:00:00 PM,33.417,34.942,69.117,64.851,33.73,,33.626,,,,,,,,,1.525,,,,
06/17/19 10:00:00 PM,33.157,34.097,71.911,68.991,33.626,,33.521,,,,,,,,,0.94,,,,
06/17/19 11:00:00 PM,32.613,33.626,73.355,69.829,33.235,,33.183,,,,,,,,,1.013,,,,
06/18/19 12:00:00 AM,32.898,33.365,67.117,65.307,33.209,,33.157,,,,,,,,,0.467,,,,
06/18/19 01:00:00 AM,32.587,32.717,67.064,67.055,33.079,,33.027,,,,,,,,,0.13,,,,
06/18/19 02:00:00 AM,32.639,32.484,66.579,67.17,33.053,,32.949,,,,,,,,,-0.155,,,,
06/18/19 03:00:00 AM,32.691,32.124,66.526,68.367,33.027,,32.949,,,,,,,,,-0.567,,,,
06/18/19 04:00:00 AM,32.562,31.842,66.844,69.754,32.975,,32.872,,,,,,,,,-0.72,,,,
06/18/19 05:00:00 AM,32.484,31.484,66.491,69.416,32.924,,32.794,,,,,,,,,-1,,,,
06/18/19 06:00:00 AM,32.407,31.331,63.342,65.708,32.82,,32.691,,,,,,,,,-1.076,,,,
06/18/19 07:00:00 AM,32.458,31.077,63.257,67.265,32.768,,32.639,,,,,,,,,-1.381,,,,
06/18/19 08:00:00 AM,32.691,31.74,61.1,62.391,32.768,,32.665,,,,,,,,,-0.951,,,,
06/18/19 09:00:00 AM,32.924,32.587,57.972,57.986,32.872,,32.742,,,,,,,,,-0.337,,,,
06/18/19 10:00:00 AM,33.287,33.704,53.958,52.042,33.027,,32.898,,,,,,,,,0.417,,,,
06/18/19 11:00:00 AM,33.887,35.395,51.221,45.318,33.339,,33.157,,,,,,,,,1.508,,,,
06/18/19 12:00:00 PM,34.255,35.823,47.17,42.324,33.626,,33.417,,,,,,,,,1.568,,,,
06/18/19 01:00:00 PM,34.387,36.281,47.813,42.442,33.835,,33.6,,,,,,,,,1.894,,,,
06/18/19 02:00:00 PM,34.492,36.525,44.814,38.986,34.019,,33.783,,,,,,,,,2.033,,,,
06/18/19 03:00:00 PM,34.704,36.878,45.038,39.26,34.202,,33.914,,,,,,,,,2.174,,,,
06/18/19 04:00:00 PM,34.995,37.508,49.27,43.654,34.36,,34.097,,,,,,,,,2.513,,,,
06/18/19 05:00:00 PM,33.94,35.797,60.474,56.278,34.202,,34.045,,,,,,,,,1.857,,,,
06/18/19 06:00:00 PM,33.417,34.783,67.361,64.825,33.94,,33.809,,,,,,,,,1.366,,,,
06/18/19 07:00:00 PM,33.261,34.492,65.476,63.116,33.757,,33.626,,,,,,,,,1.231,,,,
06/18/19 08:00:00 PM,33.105,33.574,68.201,68.129,33.6,,33.495,,,,,,,,,0.469,,,,
06/18/19 09:00:00 PM,33.053,33.548,69.421,69.355,33.495,,33.391,,,,,,,,,0.495,,,,
06/18/19 10:00:00 PM,33.183,33.548,68.276,67.322,33.495,,33.391,,,,,,,,,0.365,,,,
06/18/19 11:00:00 PM,33.053,33.157,64.695,64.026,33.417,,33.287,,,,,,,,,0.104,,,,
06/19/19 12:00:00 AM,33.079,32.872,62.041,62.04,33.339,,33.209,,,,,,,,,-0.207,,,,
06/19/19 01:00:00 AM,32.872,32.407,63.855,65.488,33.287,,33.157,,,,,,,,,-0.465,,,,
06/19/19 02:00:00 AM,32.846,32.253,63.101,64.531,33.209,,33.079,,,,,,,,,-0.593,,,,
06/19/19 03:00:00 AM,32.562,31.842,61.928,62.376,33.053,,32.924,,,,,,,,,-0.72,,,,
06/19/19 04:00:00 AM,32.639,31.408,58.533,60.522,32.794,,32.717,,,,,,,,,-1.231,,,,
06/19/19 05:00:00 AM,32.51,30.925,58.418,62.51,32.639,,32.587,,,,,,,,,-1.585,,,,
06/19/19 06:00:00 AM,32.304,30.571,58.609,63.354,32.458,,32.433,,,,,,,,,-1.733,,,,
06/19/19 07:00:00 AM,32.304,30.748,57.88,61.546,32.355,,32.355,,,,,,,,,-1.556,,,,
06/19/19 08:00:00 AM,32.484,31.612,54.682,56.093,32.433,,32.407,,,,,,,,,-0.872,,,,
06/19/19 09:00:00 AM,32.975,32.768,52.009,51.138,32.639,,32.587,,,,,,,,,-0.207,,,,
06/19/19 10:00:00 AM,33.548,34.097,50.1,47.151,32.949,,32.846,,,,,,,,,0.549,,,,
06/19/19 11:00:00 AM,34.045,35.662,47.375,42.777,33.313,,33.157,,,,,,,,,1.617,,,,
06/19/19 12:00:00 PM,34.36,36.092,45.496,40.838,33.626,,33.443,,,,,,,,,1.732,,,,
06/19/19 01:00:00 PM,34.757,36.606,49.306,47.721,33.966,,33.73,,,,,,,,,1.849,,,,
06/19/19 02:00:00 PM,34.176,36.2,55.693,51.361,33.914,,33.757,,,,,,,,,2.024,,,,
06/19/19 03:00:00 PM,33.783,35.931,59.943,54.714,33.809,,33.678,,,,,,,,,2.148,,,,
06/19/19 04:00:00 PM,33.548,35.877,64.278,59.147,33.704,,33.6,,,,,,,,,2.329,,,,
06/19/19 05:00:00 PM,32.898,34.466,72.531,70.072,33.443,,33.417,,,,,,,,,1.568,,,,
06/19/19 06:00:00 PM,32.613,34.334,72.962,68.354,33.235,,33.209,,,,,,,,,1.721,,,,
06/19/19 07:00:00 PM,32.381,33.73,72.132,68.526,33.079,,33.027,,,,,,,,,1.349,,,,
06/19/19 08:00:00 PM,32.536,33.574,67.456,63.876,33.001,,32.924,,,,,,,,,1.038,,,,
06/19/19 09:00:00 PM,32.562,33.027,68.045,67.51,32.924,,32.846,,,,,,,,,0.465,,,,
06/19/19 10:00:00 PM,32.587,32.742,67.218,66.442,32.898,,32.82,,,,,,,,,0.155,,,,
06/19/19 11:00:00 PM,32.587,32.536,63.184,63.144,32.846,,32.768,,,,,,,,,-0.051,,,,
06/20/19 12:00:00 AM,32.484,32.458,64.476,64.689,32.768,,32.691,,,,,,,,,-0.026,,,,
06/20/19 01:00:00 AM,32.381,32.047,65.39,66.909,32.691,,32.613,,,,,,,,,-0.334,,,,
06/20/19 02:00:00 AM,32.355,31.816,65.912,67.731,32.639,,32.562,,,,,,,,,-0.539,,,,
06/20/19 03:00:00 AM,32.304,31.663,65.594,67.55,32.613,,32.51,,,,,,,,,-0.641,,,,
06/20/19 04:00:00 AM,32.33,31.459,63.017,64.988,32.587,,32.484,,,,,,,,,-0.871,,,,
06/20/19 05:00:00 AM,32.458,31.255,61.754,64.552,32.587,,32.484,,,,,,,,,-1.203,,,,
06/20/19 06:00:00 AM,32.433,31.128,58.217,59.599,32.562,,32.458,,,,,,,,,-1.305,,,,
06/20/19 07:00:00 AM,32.51,31.408,55.487,56.7,32.536,,32.433,,,,,,,,,-1.102,,,,
06/20/19 08:00:00 AM,32.562,31.74,56.517,58.018,32.536,,32.433,,,,,,,,,-0.822,,,,
06/20/19 09:00:00 AM,32.872,32.742,56.562,54.686,32.639,,32.536,,,,,,,,,-0.13,,,,
06/20/19 10:00:00 AM,33.339,33.6,51.343,49.683,32.924,,32.794,,,,,,,,,0.261,,,,
06/20/19 11:00:00 AM,33.94,35.075,49.792,45.779,33.261,,33.131,,,,,,,,,1.135,,,,
06/20/19 12:00:00 PM,34.387,35.743,48.01,43.489,33.626,,33.495,,,,,,,,,1.356,,,,
06/20/19 01:00:00 PM,34.73,37.151,46.203,39.695,33.992,,33.809,,,,,,,,,2.421,,,,
06/20/19 02:00:00 PM,35.182,37.728,44.461,38.426,34.387,,34.176,,,,,,,,,2.546,,,,
06/20/19 03:00:00 PM,35.555,38.532,43.334,36.827,34.783,,34.545,,,,,,,,,2.977,,,,
06/20/19 04:00:00 PM,35.877,38.84,42.263,35.651,35.102,,34.916,,,,,,,,,2.963,,,,
06/20/19 05:00:00 PM,34.757,37.535,55.292,48.731,34.916,,34.757,,,,,,,,,2.778,,,,
06/20/19 06:00:00 PM,34.308,36.146,56.995,53.737,34.572,,34.466,,,,,,,,,1.838,,,,
06/20/19 07:00:00 PM,33.94,36.335,61.485,56.485,34.387,,34.308,,,,,,,,,2.395,,,,
06/20/19 08:00:00 PM,33.548,35.716,65.679,60.303,34.229,,34.15,,,,,,,,,2.168,,,,
06/20/19 09:00:00 PM,33.261,34.889,68.352,64.78,34.045,,33.992,,,,,,,,,1.628,,,,
06/20/19 10:00:00 PM,33.209,34.73,69.969,66.127,33.914,,33.835,,,,,,,,,1.521,,,,
06/20/19 11:00:00 PM,33.209,34.097,63.504,60.403,33.783,,33.704,,,,,,,,,0.888,,,,
06/21/19 12:00:00 AM,33.105,33.783,62.923,60.987,33.652,,33.6,,,,,,,,,0.678,,,,
06/21/19 01:00:00 AM,33.131,33.469,61.987,60.433,33.6,,33.521,,,,,,,,,0.338,,,,
06/21/19 02:00:00 AM,33.131,32.949,60.349,60.163,33.548,,33.443,,,,,,,,,-0.182,,,,
06/21/19 03:00:00 AM,33.001,32.355,57.06,57.633,33.417,,33.339,,,,,,,,,-0.646,,,,
06/21/19 04:00:00 AM,32.975,32.047,55.842,57.747,33.339,,33.261,,,,,,,,,-0.928,,,,
06/21/19 05:00:00 AM,32.949,31.561,56.222,59.602,33.313,,33.183,,,,,,,,,-1.388,,,,
06/21/19 06:00:00 AM,32.82,31.204,55.211,58.728,33.209,,33.105,,,,,,,,,-1.616,,,,
06/21/19 07:00:00 AM,32.898,31.51,53.421,56.333,33.131,,33.027,,,,,,,,,-1.388,,,,
06/21/19 08:00:00 AM,32.949,31.765,52.782,55.381,33.105,,33.001,,,,,,,,,-1.184,,,,
06/21/19 09:00:00 AM,33.157,32.562,50.799,51.046,33.157,,33.053,,,,,,,,,-0.595,,,,
06/21/19 10:00:00 AM,33.391,33.209,49.852,48.652,33.261,,33.157,,,,,,,,,-0.182,,,,
06/21/19 11:00:00 AM,33.626,33.966,47.686,45.317,33.365,,33.261,,,,,,,,,0.34,,,,
06/21/19 12:00:00 PM,33.887,34.598,45.805,43.127,33.548,,33.417,,,,,,,,,0.711,,,,
06/21/19 01:00:00 PM,34.071,35.288,45.164,41.359,33.678,,33.548,,,,,,,,,1.217,,,,
06/21/19 02:00:00 PM,34.045,35.235,45.194,41.588,33.757,,33.626,,,,,,,,,1.19,,,,
06/21/19 03:00:00 PM,34.176,35.529,44.113,40.812,33.861,,33.73,,,,,,,,,1.353,,,,
06/21/19 04:00:00 PM,34.255,35.85,45.218,41.048,33.94,,33.809,,,,,,,,,1.595,,,,
06/21/19 05:00:00 PM,33.914,35.208,56.425,54.839,33.966,,33.835,,,,,,,,,1.294,,,,
06/21/19 06:00:00 PM,33.391,34.73,60.073,57.665,33.783,,33.678,,,,,,,,,1.339,,,,
06/21/19 07:00:00 PM,33.131,34.15,64.583,62.935,33.652,,33.574,,,,,,,,,1.019,,,,
06/21/19 08:00:00 PM,32.82,33.209,70.51,71.83,33.521,,33.417,,,,,,,,,0.389,,,,
06/21/19 09:00:00 PM,32.872,32.898,67.329,67.827,33.417,,33.313,,,,,,,,,0.026,,,,
06/21/19 10:00:00 PM,32.846,32.846,68.31,69.537,33.339,,33.235,,,,,,,,,0,,,,
06/21/19 11:00:00 PM,32.924,32.691,70.529,72.22,33.313,,33.209,,,,,,,,,-0.233,,,,
06/22/19 12:00:00 AM,33.027,32.536,69.416,71.311,33.339,,33.209,,,,,,,,,-0.491,,,,
06/22/19 01:00:00 AM,32.742,32.201,63.927,64.895,33.235,,33.079,,,,,,,,,-0.541,,,,
06/22/19 02:00:00 AM,32.691,31.765,59.238,60.829,33.079,,32.949,,,,,,,,,-0.926,,,,
06/22/19 03:00:00 AM,32.742,31.637,58.358,60.715,33.027,,32.898,,,,,,,,,-1.105,,,,
06/22/19 04:00:00 AM,32.458,31.281,57.681,60.628,32.898,,32.768,,,,,,,,,-1.177,,,,
06/22/19 05:00:00 AM,32.381,30.976,57.447,60.956,32.768,,32.639,,,,,,,,,-1.405,,,,
06/22/19 06:00:00 AM,32.304,30.697,56.48,60.161,32.665,,32.536,,,,,,,,,-1.607,,,,
06/22/19 07:00:00 AM,32.304,30.722,56.416,60.321,32.587,,32.458,,,,,,,,,-1.582,,,,
06/22/19 08:00:00 AM,32.433,31.204,56.435,59.138,32.536,,32.433,,,,,,,,,-1.229,,,,
06/22/19 09:00:00 AM,32.768,32.33,54.24,54.853,32.639,,32.536,,,,,,,,,-0.438,,,,
06/22/19 10:00:00 AM,33.131,33.678,51.089,48.054,32.82,,32.691,,,,,,,,,0.547,,,,
06/22/19 11:00:00 AM,33.391,34.176,49.852,47.26,33.001,,32.872,,,,,,,,,0.785,,,,
06/22/19 12:00:00 PM,33.914,35.448,49.592,45.823,33.339,,33.183,,,,,,,,,1.534,,,,
06/22/19 01:00:00 PM,34.413,36.498,44.173,39.153,33.704,,33.495,,,,,,,,,2.085,,,,
06/22/19 02:00:00 PM,34.704,37.288,43.306,36.536,34.019,,33.783,,,,,,,,,2.584,,,,
06/22/19 03:00:00 PM,35.155,38.17,41.311,34.658,34.36,,34.124,,,,,,,,,3.015,,,,
06/22/19 04:00:00 PM,35.288,38.365,41.123,34.675,34.651,,34.36,,,,,,,,,3.077,,,,
06/22/19 05:00:00 PM,34.466,37.37,56.312,50.297,34.44,,34.255,,,,,,,,,2.904,,,,
06/22/19 06:00:00 PM,34.836,37.618,44.421,37.971,34.545,,34.334,,,,,,,,,2.782,,,,
06/22/19 07:00:00 PM,34.73,37.015,43.576,37.843,34.545,,34.36,,,,,,,,,2.285,,,,
06/22/19 08:00:00 PM,34.492,36.281,47.957,45.288,34.466,,34.308,,,,,,,,,1.789,,,,
06/22/19 09:00:00 PM,33.235,34.36,59.701,57.898,33.992,,33.887,,,,,,,,,1.125,,,,
06/22/19 10:00:00 PM,32.924,33.6,61.294,60.326,33.704,,33.574,,,,,,,,,0.676,,,,
06/22/19 11:00:00 PM,33.131,33.678,60.001,58.212,33.6,,33.495,,,,,,,,,0.547,,,,
06/23/19 12:00:00 AM,33.209,32.949,59.063,59.689,33.6,,33.495,,,,,,,,,-0.26,,,,
06/23/19 01:00:00 AM,33.157,32.691,58.579,59.933,33.574,,33.443,,,,,,,,,-0.466,,,,
06/23/19 02:00:00 AM,33.131,32.433,58.512,59.988,33.548,,33.417,,,,,,,,,-0.698,,,,
06/23/19 03:00:00 AM,33.131,32.304,58.702,60.504,33.495,,33.365,,,,,,,,,-0.827,,,,
06/23/19 04:00:00 AM,33.105,32.073,59.491,62.507,33.469,,33.313,,,,,,,,,-1.032,,,,
06/23/19 05:00:00 AM,33.027,31.816,60.459,63.433,33.391,,33.235,,,,,,,,,-1.211,,,,
06/23/19 06:00:00 AM,32.924,31.689,58.861,61.977,33.313,,33.157,,,,,,,,,-1.235,,,,
06/23/19 07:00:00 AM,32.717,31.612,59.147,62.371,33.183,,33.027,,,,,,,,,-1.105,,,,
06/23/19 08:00:00 AM,32.639,31.331,58.279,61.607,33.079,,32.924,,,,,,,,,-1.308,,,,
06/23/19 09:00:00 AM,32.949,32.433,57.371,58.629,33.053,,32.924,,,,,,,,,-0.516,,,,
06/23/19 10:00:00 AM,33.313,33.443,54.702,53.237,33.183,,33.053,,,,,,,,,0.13,,,,
06/23/19 11:00:00 AM,33.757,34.44,51.496,48.247,33.391,,33.235,,,,,,,,,0.683,,,,
06/23/19 12:00:00 PM,33.992,35.128,50.354,46.117,33.626,,33.443,,,,,,,,,1.136,,,,
06/23/19 01:00:00 PM,34.624,36.173,48.566,43.538,33.914,,33.704,,,,,,,,,1.549,,,,
06/23/19 02:00:00 PM,34.045,35.743,55.352,52.412,33.94,,33.757,,,,,,,,,1.698,,,,
06/23/19 03:00:00 PM,33.574,35.529,57.878,53.197,33.809,,33.678,,,,,,,,,1.955,,,,
06/23/19 04:00:00 PM,33.783,36.254,58.896,52.839,33.809,,33.704,,,,,,,,,2.471,,,,
06/23/19 05:00:00 PM,33.783,35.797,61.145,57.501,33.835,,33.73,,,,,,,,,2.014,,,,
06/23/19 06:00:00 PM,32.846,34.677,69.353,65.089,33.574,,33.521,,,,,,,,,1.831,,,,
06/23/19 07:00:00 PM,32.484,33.992,71.575,68.572,33.287,,33.261,,,,,,,,,1.508,,,,
06/23/19 08:00:00 PM,32.562,33.209,72.135,71.83,33.131,,33.079,,,,,,,,,0.647,,,,
06/23/19 09:00:00 PM,32.098,32.381,72.745,73.853,32.898,,32.794,,,,,,,,,0.283,,,,
06/23/19 10:00:00 PM,32.021,31.868,74.776,77.668,32.717,,32.613,,,,,,,,,-0.153,,,,
06/23/19 11:00:00 PM,32.304,31.996,76.356,79.88,32.794,,32.665,,,,,,,,,-0.308,,,,
06/24/19 12:00:00 AM,31.459,29.59,75.415,83.761,32.51,,32.381,,,,,,,,,-1.869,,,,
06/24/19 01:00:00 AM,31.535,30.419,74.083,79.026,32.278,,32.15,,,,,,,,,-1.116,,,,
06/24/19 02:00:00 AM,31.842,30.52,73.631,78.871,32.304,,32.15,,,,,,,,,-1.322,,,,
06/24/19 03:00:00 AM,31.484,30.142,74.493,79.936,32.175,,31.996,,,,,,,,,-1.342,,,,
06/24/19 04:00:00 AM,31.74,29.916,74.242,81.171,32.175,,31.996,,,,,,,,,-1.824,,,,
06/24/19 05:00:00 AM,31.561,29.414,73.758,82.888,32.098,,31.893,,,,,,,,,-2.147,,,,
06/24/19 06:00:00 AM,31.586,29.34,74.003,83.073,31.996,,31.816,,,,,,,,,-2.246,,,,
06/24/19 07:00:00 AM,31.637,29.29,74.612,83.293,31.97,,31.765,,,,,,,,,-2.347,,,,
06/24/19 08:00:00 AM,31.689,29.615,74.862,82.931,31.944,,31.74,,,,,,,,,-2.074,,,,
06/24/19 09:00:00 AM,31.868,29.966,74.656,81.327,32.021,,31.816,,,,,,,,,-1.902,,,,
06/24/19 10:00:00 AM,31.97,30.748,68.371,68.431,32.021,,31.842,,,,,,,,,-1.222,,,,
06/24/19 11:00:00 AM,32.098,31.281,66.548,68.433,32.047,,31.893,,,,,,,,,-0.817,,,,
06/24/19 12:00:00 PM,32.227,31.842,65.426,66.011,32.124,,31.944,,,,,,,,,-0.385,,,,
06/24/19 01:00:00 PM,32.458,32.665,68.794,70.329,32.253,,32.073,,,,,,,,,0.207,,,,
06/24/19 02:00:00 PM,32.484,33.157,68.768,67.532,32.33,,32.175,,,,,,,,,0.673,,,,
06/24/19 03:00:00 PM,32.587,33.443,68.357,65.475,32.433,,32.253,,,,,,,,,0.856,,,,
06/24/19 04:00:00 PM,32.33,33.235,70.147,68.655,32.407,,32.253,,,,,,,,,0.905,,,,
