Date and Time,TA in,TA out,RH in,RH out,TWl-1 in,TWl-1 out,TWl-2 in,TWl-2 out,TRf in,TRf out,TG in,TG out,TW in,TW out,V in,iDampA,iDampW,Clo ,Wl-1Facing,Wl-2Facing
06/27/19 12:00:00 AM,30.824,30.672,78.962,78.49,31.128,,,,,,,,,,,-0.152,,,,
06/27/19 01:00:00 AM,30.722,29.991,78.058,79.729,31.026,,,,,,,,,,,-0.731,,,,
06/27/19 02:00:00 AM,30.444,29.365,77.5,80.793,30.9,,,,,,,,,,,-1.079,,,,
06/27/19 03:00:00 AM,30.419,29.389,77.318,79.4,30.824,,,,,,,,,,,-1.03,,,,
06/27/19 04:00:00 AM,30.444,29.215,77.264,80.209,30.773,,,,,,,,,,,-1.229,,,,
06/27/19 05:00:00 AM,30.343,28.99,76.326,79.988,30.697,,,,,,,,,,,-1.353,,,,
06/27/19 06:00:00 AM,30.293,29.065,76.849,80.265,30.621,,,,,,,,,,,-1.228,,,,
06/27/19 07:00:00 AM,30.293,29.19,77.411,80.64,30.596,,,,,,,,,,,-1.103,,,,
06/27/19 08:00:00 AM,30.369,29.14,77.485,81.123,30.596,,,,,,,,,,,-1.229,,,,
06/27/19 09:00:00 AM,30.596,29.916,75.812,75.471,30.646,,,,,,,,,,,-0.68,,,,
06/27/19 10:00:00 AM,31.052,31.663,69.947,64.247,30.824,,,,,,,,,,,0.611,,,,
06/27/19 11:00:00 AM,31.535,32.458,66.76,59.929,31.026,,,,,,,,,,,0.923,,,,
06/27/19 12:00:00 PM,31.996,33.574,63.711,55.125,31.255,,,,,,,,,,,1.578,,,,
06/27/19 01:00:00 PM,32.355,34.545,60.984,51.796,31.51,,,,,,,,,,,2.19,,,,
06/27/19 02:00:00 PM,32.381,34.624,65.762,57.554,31.637,,,,,,,,,,,2.243,,,,
06/27/19 03:00:00 PM,32.15,34.598,65.351,56.62,31.663,,,,,,,,,,,2.448,,,,
06/27/19 04:00:00 PM,32.098,34.413,67.503,60.484,31.689,,,,,,,,,,,2.315,,,,
