Date and Time,TA in,TA out,RH in,RH out,TWl-1 in,TWl-1 out,TWl-2 in,TWl-2 out,TRf in,TRf out,TG in,TG out,TW in,TW out,V in,iDampA,iDampW,Clo ,Wl-1Facing,Wl-2Facing
06-02-2019 09:00,31.868,31.637,71.128,70.448,31.765,,,,,,,,,,,-0.359,,,,
06-02-2019 10:00,32.253,32.768,68.39,65.517,31.868,,,,,,,,,,,0.361,,,,
06-02-2019 11:00,32.717,34.334,64.67,57.671,32.047,,,,,,,,,,,1.41,,,,
06-02-2019 12:00,33.261,36.227,61.661,51.496,32.278,,,,,,,,,,,2.679,,,,
06-02-2019 13:00,33.809,38.06,57.306,44.691,32.587,,,,,,,,,,,3.858,,,,
06-02-2019 14:00,34.124,38.896,56.424,43.134,32.82,,,,,,,,,,,4.509,,,,
06-02-2019 15:00,34.387,40.057,58.732,44.852,33.131,,,,,,,,,,,5.221,,,,
06-02-2019 16:00,34.466,40.4,54.315,39.619,33.365,,,,,,,,,,,5.378,,,,
06-02-2019 17:00,33.914,39.149,62.96,49.231,33.365,,,,,,,,,,,4.868,,,,
06-02-2019 18:00,33.365,36.498,59.087,46.978,33.261,,,,,,,,,,,2.846,,,,
06-02-2019 19:00,32.949,34.124,60.257,55.974,33.131,,,,,,,,,,,0.863,,,,
06-02-2019 20:00,32.794,33.339,57.953,54.481,33.053,,,,,,,,,,,0.234,,,,
06-02-2019 21:00,32.587,32.33,60.265,60.162,32.949,,,,,,,,,,,-0.516,,,,
06-02-2019 22:00,32.433,32.665,61.531,59.677,32.872,,,,,,,,,,,-0.155,,,,
06-02-2019 23:00,32.253,32.15,60.118,58.934,32.768,,,,,,,,,,,-0.463,,,,
06-03-2019 00:00,32.175,31.306,60.516,61.916,32.665,,,,,,,,,,,-1.333,,,,
06-03-2019 01:00,32.124,30.976,60.665,63.016,32.562,,,,,,,,,,,-1.611,,,,
06-03-2019 02:00,32.098,30.394,61.164,65.273,32.51,,,,,,,,,,,-2.142,,,,
06-03-2019 03:00,31.944,30.52,61.798,65.016,32.407,,,,,,,,,,,-1.99,,,,
06-03-2019 04:00,31.893,30.217,61.79,65.643,32.33,,,,,,,,,,,-2.19,,,,
06-03-2019 05:00,31.816,30.066,61.496,65.802,32.227,,,,,,,,,,,-2.238,,,,
06-03-2019 06:00,31.868,29.84,61.096,66.224,32.175,,,,,,,,,,,-2.49,,,,
06-03-2019 07:00,31.791,30.217,62.618,66.809,32.098,,,,,,,,,,,-2.036,,,,
06-03-2019 08:00,31.944,30.798,63.111,65.495,32.098,,,,,,,,,,,-1.66,,,,
06-03-2019 09:00,32.201,31.791,61.149,60.33,32.15,,,,,,,,,,,-0.822,,,,
06-03-2019 10:00,32.51,33.027,60.536,57.319,32.227,,,,,,,,,,,0.103,,,,
06-03-2019 11:00,32.898,34.492,59.143,52.277,32.355,,,,,,,,,,,1.153,,,,
06-03-2019 12:00,33.287,35.823,56.335,47.99,32.562,,,,,,,,,,,2.145,,,,
06-03-2019 13:00,33.495,36.878,60.247,50.662,32.717,,,,,,,,,,,2.991,,,,
06-03-2019 14:00,33.313,37.069,61.575,51.18,32.768,,,,,,,,,,,3.469,,,,
06-03-2019 15:00,33.131,37.288,64.24,52.717,32.794,,,,,,,,,,,3.897,,,,
06-03-2019 16:00,33.157,37.7,62.869,49.679,32.82,,,,,,,,,,,4.283,,,,
06-03-2019 17:00,32.949,37.343,66.106,53.77,32.794,,,,,,,,,,,4.16,,,,
06-03-2019 18:00,32.381,35.502,76.64,66.445,32.613,,,,,,,,,,,3.095,,,,
06-03-2019 19:00,31.996,34.308,78.7,71.513,32.458,,,,,,,,,,,2.338,,,,
06-03-2019 20:00,31.816,33.626,77.598,70.809,32.33,,,,,,,,,,,1.886,,,,
06-03-2019 21:00,31.919,33.287,74.576,69.401,32.304,,,,,,,,,,,1.317,,,,
06-03-2019 22:00,32.073,32.949,75.235,72.237,32.33,,,,,,,,,,,0.542,,,,
06-03-2019 23:00,31.97,32.613,75.813,73.536,32.278,,,,,,,,,,,0.335,,,,
06-04-2019 00:00,32.047,32.51,74.301,71.913,32.304,,,,,,,,,,,0.103,,,,
06-04-2019 01:00,32.021,32.15,73.153,72.24,32.278,,,,,,,,,,,-0.257,,,,
06-04-2019 02:00,31.97,31.816,72.66,72.481,32.253,,,,,,,,,,,-0.514,,,,
06-04-2019 03:00,31.842,31.23,72.606,73.995,32.227,,,,,,,,,,,-0.868,,,,
06-04-2019 04:00,31.893,30.95,72.646,75.226,32.201,,,,,,,,,,,-1.251,,,,
06-04-2019 05:00,31.765,30.672,73.345,77.014,32.15,,,,,,,,,,,-1.426,,,,
06-04-2019 06:00,31.586,30.469,73.071,76.173,32.098,,,,,,,,,,,-1.552,,,,
06-04-2019 07:00,31.561,30.495,72.04,74.691,32.047,,,,,,,,,,,-1.398,,,,
06-04-2019 08:00,31.714,30.9,69.213,70.799,32.021,,,,,,,,,,,-1.044,,,,
06-04-2019 09:00,32.047,32.047,64.962,62.815,32.098,,,,,,,,,,,-0.206,,,,
06-04-2019 10:00,32.587,33.783,62.934,57.206,32.278,,,,,,,,,,,0.937,,,,
06-04-2019 11:00,33.365,35.395,59.562,52.886,32.562,,,,,,,,,,,1.743,,,,
06-04-2019 12:00,33.339,36.579,64.337,54.642,32.717,,,,,,,,,,,2.77,,,,
06-04-2019 13:00,33.443,37.59,63.979,51.149,32.846,,,,,,,,,,,3.676,,,,
06-04-2019 14:00,33.417,38.115,62.754,50.161,32.949,,,,,,,,,,,4.201,,,,
06-04-2019 15:00,33.495,38.476,63.769,49.545,33.053,,,,,,,,,,,4.51,,,,
06-04-2019 16:00,33.157,37.949,65.583,51.689,33.001,,,,,,,,,,,4.558,,,,
06-04-2019 17:00,32.924,37.315,66.906,53.995,32.949,,,,,,,,,,,4.21,,,,
06-04-2019 18:00,32.639,35.985,72.876,62.693,32.846,,,,,,,,,,,3.294,,,,
06-04-2019 19:00,32.227,34.916,74.636,64.972,32.742,,,,,,,,,,,2.561,,,,
06-04-2019 20:00,32.047,34.229,72.251,64.671,32.613,,,,,,,,,,,1.874,,,,
06-04-2019 21:00,32.047,33.652,74.571,68.759,32.562,,,,,,,,,,,1.194,,,,
06-04-2019 22:00,32.278,33.079,75.604,71.197,32.587,,,,,,,,,,,0.388,,,,
06-04-2019 23:00,32.201,32.536,71.553,68.961,32.562,,,,,,,,,,,-0.051,,,,
06-05-2019 00:00,32.098,31.204,69.281,70.673,32.484,,,,,,,,,,,-1.28,,,,
06-05-2019 01:00,31.842,29.565,67.09,73.766,32.381,,,,,,,,,,,-2.662,,,,
06-05-2019 02:00,31.663,28.841,67.059,75.113,32.304,,,,,,,,,,,-3.232,,,,
06-05-2019 03:00,31.663,28.816,68.317,77.526,32.253,,,,,,,,,,,-3.231,,,,
06-05-2019 04:00,31.561,29.265,69.033,76.615,32.175,,,,,,,,,,,-2.731,,,,
06-05-2019 05:00,31.408,28.692,70.406,80.216,32.073,,,,,,,,,,,-3.073,,,,
06-05-2019 06:00,31.408,28.617,70.589,80.172,31.97,,,,,,,,,,,-3.174,,,,
06-05-2019 07:00,31.408,29.24,70.163,76.345,31.919,,,,,,,,,,,-2.474,,,,
06-05-2019 08:00,31.561,30.142,68.697,73.278,31.893,,,,,,,,,,,-1.751,,,,
06-05-2019 09:00,31.816,31.919,67.976,65.869,31.919,,,,,,,,,,,-0.282,,,,
06-05-2019 10:00,32.201,32.717,63.589,60.757,31.996,,,,,,,,,,,0.181,,,,
06-05-2019 11:00,32.536,34.071,62.769,56.127,32.124,,,,,,,,,,,1.225,,,,
06-05-2019 12:00,32.691,35.315,67.267,59.19,32.278,,,,,,,,,,,2.366,,,,
06-05-2019 13:00,32.742,36.012,67.83,58.047,32.355,,,,,,,,,,,2.985,,,,
06-05-2019 14:00,32.794,36.661,67.285,54.848,32.458,,,,,,,,,,,3.66,,,,
06-05-2019 15:00,32.717,36.933,67.549,54.691,32.484,,,,,,,,,,,4.061,,,,
06-05-2019 16:00,32.458,36.824,69.009,55.746,32.458,,,,,,,,,,,4.288,,,,
06-05-2019 17:00,32.253,36.012,72.743,61.08,32.381,,,,,,,,,,,3.708,,,,
06-05-2019 18:00,31.868,34.387,75.584,67.312,32.253,,,,,,,,,,,2.596,,,,
06-05-2019 19:00,31.765,33.704,75.176,68.799,32.175,,,,,,,,,,,1.734,,,,
06-05-2019 20:00,31.868,33.521,76.985,71.887,32.175,,,,,,,,,,,1.474,,,,
06-05-2019 21:00,31.97,32.975,74.886,70.477,32.201,,,,,,,,,,,0.774,,,,
06-05-2019 22:00,31.842,32.458,71.85,68.763,32.15,,,,,,,,,,,0.411,,,,
06-05-2019 23:00,31.765,31.714,68.61,66.02,32.098,,,,,,,,,,,-0.23,,,,
06-06-2019 00:00,31.74,31.637,65.901,64.956,32.073,,,,,,,,,,,-0.333,,,,
06-06-2019 01:00,31.663,31.382,65.455,65.099,31.996,,,,,,,,,,,-0.511,,,,
06-06-2019 02:00,31.51,31.026,66.232,66.888,31.919,,,,,,,,,,,-0.842,,,,
06-06-2019 03:00,31.382,30.571,67.44,69.192,31.842,,,,,,,,,,,-1.194,,,,
06-06-2019 04:00,31.331,30.369,67.83,70.006,31.791,,,,,,,,,,,-1.371,,,,
06-06-2019 05:00,31.281,29.89,68.433,72.001,31.714,,,,,,,,,,,-1.85,,,,
06-06-2019 06:00,31.153,30.066,69.326,72.454,31.637,,,,,,,,,,,-1.52,,,,
06-06-2019 07:00,31.153,30.066,70.391,73.922,31.586,,,,,,,,,,,-1.418,,,,
06-06-2019 08:00,31.357,30.849,68.813,69.546,31.561,,,,,,,,,,,-0.788,,,,
06-06-2019 09:00,31.714,31.996,67.467,64.333,31.637,,,,,,,,,,,0.103,,,,
06-06-2019 10:00,32.124,33.287,65.378,59.93,31.765,,,,,,,,,,,0.854,,,,
06-06-2019 11:00,32.433,34.598,67.684,59.655,31.944,,,,,,,,,,,1.881,,,,
06-06-2019 12:00,32.536,35.448,66.654,57.579,32.073,,,,,,,,,,,2.602,,,,
06-06-2019 13:00,32.717,36.254,67.918,56.86,32.201,,,,,,,,,,,3.253,,,,
06-06-2019 14:00,32.742,36.688,71.257,58.821,32.304,,,,,,,,,,,3.764,,,,
06-06-2019 15:00,32.484,36.688,72.787,59.558,32.304,,,,,,,,,,,4.075,,,,
06-06-2019 16:00,32.33,36.444,73.814,60.51,32.278,,,,,,,,,,,4.011,,,,
06-06-2019 17:00,31.97,35.689,75.275,62.835,32.175,,,,,,,,,,,3.616,,,,
06-06-2019 18:00,31.714,34.836,76.3,65.709,32.073,,,,,,,,,,,2.968,,,,
06-06-2019 19:00,31.484,33.783,77.68,69.397,31.944,,,,,,,,,,,2.12,,,,
06-06-2019 20:00,31.281,33.339,77.727,70.237,31.816,,,,,,,,,,,1.804,,,,
06-06-2019 21:00,31.281,32.898,75.529,69.454,31.765,,,,,,,,,,,1.261,,,,
06-06-2019 22:00,31.357,32.562,76.021,71.316,31.714,,,,,,,,,,,0.848,,,,
06-06-2019 23:00,31.408,32.304,77.96,74.38,31.689,,,,,,,,,,,0.564,,,,
06-07-2019 00:00,31.408,31.816,75.554,73.235,31.663,,,,,,,,,,,0.051,,,,
06-07-2019 01:00,31.408,31.459,75.495,75.027,31.637,,,,,,,,,,,-0.255,,,,
06-07-2019 02:00,31.331,31.026,75.837,76.936,31.586,,,,,,,,,,,-0.637,,,,
06-07-2019 03:00,31.23,30.798,76.234,77.571,31.535,,,,,,,,,,,-0.712,,,,
06-07-2019 04:00,31.153,30.52,76.635,79.106,31.484,,,,,,,,,,,-0.862,,,,
06-07-2019 05:00,31.204,30.343,76.764,79.509,31.459,,,,,,,,,,,-1.167,,,,
06-07-2019 06:00,31.103,30.167,77.396,80.671,31.408,,,,,,,,,,,-1.215,,,,
06-07-2019 07:00,31.001,30.243,78.498,81.56,31.306,,,,,,,,,,,-0.961,,,,
06-07-2019 08:00,31.357,30.95,76.735,77.336,31.382,,,,,,,,,,,-0.662,,,,
06-07-2019 09:00,31.689,32.15,73.782,69.901,31.459,,,,,,,,,,,0.129,,,,
06-07-2019 10:00,32.047,33.209,71.161,65.653,31.586,,,,,,,,,,,0.854,,,,
06-07-2019 11:00,32.458,34.677,68.641,59.094,31.74,,,,,,,,,,,1.909,,,,
06-07-2019 12:00,32.768,35.689,70.592,62.203,31.944,,,,,,,,,,,2.532,,,,
06-07-2019 13:00,32.691,36.335,71.856,59.983,32.073,,,,,,,,,,,3.178,,,,
06-07-2019 14:00,32.613,36.606,71.659,59.001,32.15,,,,,,,,,,,3.734,,,,
06-07-2019 15:00,32.587,36.851,73.802,60.669,32.201,,,,,,,,,,,4.031,,,,
06-07-2019 16:00,32.407,36.742,76.824,62.687,32.201,,,,,,,,,,,4.206,,,,
06-07-2019 17:00,31.919,34.545,79.304,70.209,32.073,,,,,,,,,,,2.703,,,,
06-07-2019 18:00,31.74,33.626,77.82,70.686,31.97,,,,,,,,,,,2.04,,,,
06-07-2019 19:00,31.637,33.079,76.731,71.106,31.893,,,,,,,,,,,1.595,,,,
06-07-2019 20:00,31.637,32.691,77.533,73.701,31.842,,,,,,,,,,,1.054,,,,
06-07-2019 21:00,31.714,32.355,75.972,72.944,31.842,,,,,,,,,,,0.641,,,,
06-07-2019 22:00,31.663,32.124,73.957,71.539,31.791,,,,,,,,,,,0.308,,,,
06-07-2019 23:00,31.663,31.408,73.115,73.428,31.765,,,,,,,,,,,-0.46,,,,
06-08-2019 00:00,31.535,31.433,73.633,73.433,31.714,,,,,,,,,,,-0.307,,,,
06-08-2019 01:00,31.459,31.052,74.398,75.604,31.689,,,,,,,,,,,-0.688,,,,
06-08-2019 02:00,31.433,30.748,74.842,76.97,31.637,,,,,,,,,,,-0.966,,,,
06-08-2019 03:00,31.357,30.495,75.216,78.218,31.586,,,,,,,,,,,-1.168,,,,
06-08-2019 04:00,31.255,30.217,75.405,78.955,31.51,,,,,,,,,,,-1.242,,,,
06-08-2019 05:00,31.255,30.091,75.345,78.812,31.484,,,,,,,,,,,-1.495,,,,
06-08-2019 06:00,31.179,29.916,75.42,79.684,31.433,,,,,,,,,,,-1.492,,,,
06-08-2019 07:00,31.128,29.815,75.112,78.257,31.382,,,,,,,,,,,-1.237,,,,
06-08-2019 08:00,31.306,30.52,68.499,67.841,31.382,,,,,,,,,,,-0.633,,,,
06-08-2019 09:00,31.637,31.816,64.522,61.465,31.433,,,,,,,,,,,0.179,,,,
06-08-2019 10:00,32.175,33.626,60.138,53.618,31.586,,,,,,,,,,,1.322,,,,
06-08-2019 11:00,32.768,35.262,57.472,48.184,31.816,,,,,,,,,,,2.313,,,,
06-08-2019 12:00,33.261,36.498,54.952,44.88,32.047,,,,,,,,,,,3.003,,,,
06-08-2019 13:00,33.626,37.645,52.939,41.848,32.33,,,,,,,,,,,3.758,,,,
06-08-2019 14:00,33.94,38.812,57.613,45.818,32.562,,,,,,,,,,,4.504,,,,
06-08-2019 15:00,33.443,38.087,61.69,48.932,32.665,,,,,,,,,,,4.304,,,,
06-08-2019 16:00,32.924,37.178,70.284,58.058,32.587,,,,,,,,,,,4.151,,,,
06-08-2019 17:00,32.536,36.065,71.493,60.484,32.51,,,,,,,,,,,3.426,,,,
06-08-2019 18:00,32.304,34.863,72.692,64.525,32.433,,,,,,,,,,,2.43,,,,
06-08-2019 19:00,32.021,33.887,75.016,68.739,32.304,,,,,,,,,,,1.763,,,,
06-08-2019 20:00,31.893,33.079,76.365,72.837,32.227,,,,,,,,,,,1.058,,,,
06-08-2019 21:00,32.098,33.131,73.408,69.097,32.227,,,,,,,,,,,0.827,,,,
06-08-2019 22:00,31.996,32.562,70.452,67.553,32.175,,,,,,,,,,,0.335,,,,
06-08-2019 23:00,31.842,31.996,71.85,71.333,32.098,,,,,,,,,,,-0.077,,,,
06-09-2019 00:00,31.714,31.459,73.035,74.008,31.996,,,,,,,,,,,-0.434,,,,
06-09-2019 01:00,31.612,31.23,73.106,74.294,31.919,,,,,,,,,,,-0.561,,,,
06-09-2019 02:00,31.484,30.798,72.147,74.152,31.816,,,,,,,,,,,-0.814,,,,
06-09-2019 03:00,31.382,30.621,71.16,73.159,31.74,,,,,,,,,,,-0.863,,,,
06-09-2019 04:00,31.281,30.243,70.656,73.716,31.663,,,,,,,,,,,-1.063,,,,
06-09-2019 05:00,31.23,29.966,70.161,73.813,31.586,,,,,,,,,,,-1.315,,,,
06-09-2019 06:00,31.103,29.74,69.165,72.843,31.484,,,,,,,,,,,-1.413,,,,
06-09-2019 07:00,31.128,30.066,68.009,70.496,31.408,,,,,,,,,,,-1.087,,,,
06-09-2019 08:00,31.459,31.052,66.747,66.585,31.433,,,,,,,,,,,-0.509,,,,
06-09-2019 09:00,31.868,32.253,64.963,61.878,31.561,,,,,,,,,,,0.257,,,,
06-09-2019 10:00,32.381,33.914,63.307,57.194,31.765,,,,,,,,,,,1.301,,,,
06-09-2019 11:00,32.898,35.155,62.201,53.439,31.996,,,,,,,,,,,1.998,,,,
06-09-2019 12:00,33.365,36.389,59.023,48.159,32.253,,,,,,,,,,,2.763,,,,
06-09-2019 13:00,33.887,38.17,54.525,42.446,32.587,,,,,,,,,,,3.836,,,,
06-09-2019 14:00,34.15,39.149,54.82,40.991,32.872,,,,,,,,,,,4.472,,,,
06-09-2019 15:00,34.519,40.114,52.313,38.492,33.209,,,,,,,,,,,5.092,,,,
06-09-2019 16:00,34.651,39.886,50.864,37.851,33.417,,,,,,,,,,,4.704,,,,
06-09-2019 17:00,34.572,39.573,51.506,41.615,33.574,,,,,,,,,,,4.524,,,,
06-09-2019 18:00,33.73,37.618,63.839,53.35,33.443,,,,,,,,,,,3.599,,,,
06-09-2019 19:00,33.339,36.281,66.513,57.99,33.365,,,,,,,,,,,2.733,,,,
06-09-2019 20:00,33.209,35.689,65.591,57.807,33.313,,,,,,,,,,,2.194,,,,
06-09-2019 21:00,33.001,34.281,64.375,59.766,33.235,,,,,,,,,,,1.072,,,,
06-09-2019 22:00,32.82,33.809,64.314,60.612,33.157,,,,,,,,,,,0.782,,,,
06-09-2019 23:00,32.665,33.391,64.381,61.146,33.053,,,,,,,,,,,0.674,,,,
06-10-2019 00:00,32.562,33.027,63.305,60.869,32.975,,,,,,,,,,,0.285,,,,
06-10-2019 01:00,32.433,32.407,63.315,62.404,32.872,,,,,,,,,,,-0.129,,,,
06-10-2019 02:00,32.33,31.944,62.016,61.798,32.794,,,,,,,,,,,-0.54,,,,
06-10-2019 03:00,32.124,31.281,59.72,60.502,32.665,,,,,,,,,,,-0.972,,,,
06-10-2019 04:00,32.073,30.9,59.144,61.195,32.562,,,,,,,,,,,-1.404,,,,
06-10-2019 05:00,31.919,30.646,59.531,62.091,32.433,,,,,,,,,,,-1.375,,,,
06-10-2019 06:00,31.714,30.293,60.57,64.237,32.278,,,,,,,,,,,-1.498,,,,
06-10-2019 07:00,31.663,30.469,62.066,65.008,32.175,,,,,,,,,,,-1.296,,,,
06-10-2019 08:00,31.944,31.281,61.485,62.473,32.15,,,,,,,,,,,-0.766,,,,
06-10-2019 09:00,32.278,32.227,59.965,58.693,32.201,,,,,,,,,,,-0.18,,,,
06-10-2019 10:00,32.587,33.131,59.222,56.216,32.304,,,,,,,,,,,0.363,,,,
06-10-2019 11:00,32.794,34.045,58.207,53.255,32.407,,,,,,,,,,,1.018,,,,
06-10-2019 12:00,33.339,35.368,57.428,50.171,32.613,,,,,,,,,,,1.533,,,,
06-10-2019 13:00,33.757,36.987,55.472,45.504,32.82,,,,,,,,,,,2.468,,,,
06-10-2019 14:00,34.097,37.755,55.006,45.025,33.053,,,,,,,,,,,2.786,,,,
06-10-2019 15:00,34.229,38.17,53.636,42.716,33.261,,,,,,,,,,,3.042,,,,
06-10-2019 16:00,34.492,39.065,51.659,38.731,33.469,,,,,,,,,,,3.483,,,,
06-10-2019 17:00,34.519,38.282,47.763,37.489,33.626,,,,,,,,,,,2.646,,,,
06-10-2019 18:00,34.281,37.59,48.786,39.741,33.652,,,,,,,,,,,2.275,,,,
06-10-2019 19:00,34.045,36.552,51.469,45.253,33.652,,,,,,,,,,,1.663,,,,
06-10-2019 20:00,33.835,35.502,49.778,43.228,33.626,,,,,,,,,,,1.01,,,,
06-10-2019 21:00,33.626,34.545,50.665,47.04,33.574,,,,,,,,,,,0.369,,,,
06-10-2019 22:00,33.391,34.071,51.935,48.793,33.495,,,,,,,,,,,0.262,,,,
06-10-2019 23:00,33.235,33.495,52.303,49.931,33.443,,,,,,,,,,,0.026,,,,
06-11-2019 00:00,33.105,32.742,52.739,51.07,33.391,,,,,,,,,,,-0.571,,,,
06-11-2019 01:00,32.872,32.073,51.379,50.787,33.261,,,,,,,,,,,-0.902,,,,
06-11-2019 02:00,32.665,31.612,50.897,52.117,33.157,,,,,,,,,,,-1.027,,,,
06-11-2019 03:00,32.51,31.23,52.464,54.889,33.027,,,,,,,,,,,-0.945,,,,
06-11-2019 04:00,32.278,30.849,54.91,58.643,32.872,,,,,,,,,,,-1.172,,,,
06-11-2019 05:00,32.098,30.343,56.896,61.544,32.768,,,,,,,,,,,-1.807,,,,
06-11-2019 06:00,31.97,30.091,58.116,63.183,32.613,,,,,,,,,,,-1.982,,,,
06-11-2019 07:00,31.919,30.268,59.247,63.924,32.51,,,,,,,,,,,-1.574,,,,
06-11-2019 08:00,32.175,31.204,59.033,61.18,32.484,,,,,,,,,,,-1.049,,,,
06-11-2019 09:00,32.51,32.407,57.784,56.527,32.562,,,,,,,,,,,-0.232,,,,
06-11-2019 10:00,32.846,33.313,56.654,53.736,32.665,,,,,,,,,,,0.26,,,,
06-11-2019 11:00,33.391,34.942,54.778,48.968,32.872,,,,,,,,,,,1.107,,,,
06-11-2019 12:00,33.887,36.471,53.427,44.676,33.105,,,,,,,,,,,2.031,,,,
06-11-2019 13:00,34.281,37.343,50.097,41.275,33.339,,,,,,,,,,,2.613,,,,
06-11-2019 14:00,34.81,38.644,48.721,38.791,33.626,,,,,,,,,,,3.196,,,,
06-11-2019 15:00,35.155,39.093,45.39,35.847,33.887,,,,,,,,,,,3.377,,,,
06-11-2019 16:00,35.342,39.234,44.413,35.377,34.15,,,,,,,,,,,3.169,,,,
06-11-2019 17:00,35.262,39.121,46.034,36.711,34.281,,,,,,,,,,,3.351,,,,
06-11-2019 18:00,35.128,38.309,46.648,38.826,34.387,,,,,,,,,,,2.512,,,,
06-11-2019 19:00,34.783,37.425,48.29,41.216,34.36,,,,,,,,,,,2.083,,,,
06-11-2019 20:00,34.519,36.688,49.341,43.226,34.308,,,,,,,,,,,1.586,,,,
06-11-2019 21:00,34.334,35.904,50.496,45.144,34.281,,,,,,,,,,,0.962,,,,
06-11-2019 22:00,34.15,34.916,49.72,46.622,34.202,,,,,,,,,,,0.292,,,,
06-11-2019 23:00,33.94,34.097,50.38,48.632,34.124,,,,,,,,,,,-0.263,,,,
06-12-2019 00:00,33.757,33.417,50.812,50.377,34.019,,,,,,,,,,,-0.654,,,,
06-12-2019 01:00,33.495,32.742,51.429,52.107,33.887,,,,,,,,,,,-0.858,,,,
06-12-2019 02:00,33.235,32.098,52.303,54.596,33.757,,,,,,,,,,,-1.423,,,,
06-12-2019 03:00,33.079,31.561,54.058,57.769,33.626,,,,,,,,,,,-1.83,,,,
06-12-2019 04:00,32.949,31.153,55.486,59.917,33.495,,,,,,,,,,,-2.186,,,,
06-12-2019 05:00,32.872,31.001,56.307,61.023,33.391,,,,,,,,,,,-2.26,,,,
06-12-2019 06:00,32.846,31.23,57.005,60.996,33.313,,,,,,,,,,,-2.005,,,,
06-12-2019 07:00,32.742,30.976,58.009,62.829,33.183,,,,,,,,,,,-1.973,,,,
06-12-2019 08:00,32.949,31.51,57.658,61.103,33.131,,,,,,,,,,,-1.725,,,,
06-12-2019 09:00,33.313,32.872,56.466,56.019,33.183,,,,,,,,,,,-0.858,,,,
06-12-2019 10:00,33.678,34.229,55.075,51.786,33.287,,,,,,,,,,,0.21,,,,
06-12-2019 11:00,34.15,35.636,52.686,47.106,33.469,,,,,,,,,,,1.17,,,,
06-12-2019 12:00,34.466,36.688,51.851,45.069,33.626,,,,,,,,,,,1.878,,,,
