Date and Time,TA in,TA out,RH in,RH out,TWl-1 in,TWl-1 out,TWl-2 in,TWl-2 out,TRf in,TRf out,TG in,TG out,TW in,TW out,V in,iDampA,iDampW,iDampW2,Clo ,Wl-1Facing,Wl-2Facing
06/25/19 06:00:00 PM,32.665,33.287,74.539,70.044,33.235,35.395,33.105,35.342,,,,,,,,0.622,2.16,2.237,,,
06/25/19 07:00:00 PM,32.82,32.433,74.9,74.134,33.391,34.176,33.313,34.097,,,,,,,,-0.387,0.785,0.784,,,
06/25/19 08:00:00 PM,32.872,32.278,75.12,74.825,33.365,33.495,33.339,33.469,,,,,,,,-0.594,0.13,0.13,,,
06/25/19 09:00:00 PM,32.613,31.689,75.25,75.28,33.157,32.975,33.079,32.949,,,,,,,,-0.924,-0.182,-0.13,,,
06/25/19 10:00:00 PM,32.536,31.484,67.733,65.611,32.924,32.562,32.898,32.51,,,,,,,,-1.052,-0.362,-0.388,,,
06/25/19 11:00:00 PM,32.433,31.077,68.237,69.982,32.768,32.047,32.742,32.021,,,,,,,,-1.356,-0.721,-0.721,,,
06/26/19 12:00:00 AM,32.201,30.419,64.243,66.108,32.484,31.382,32.458,31.306,,,,,,,,-1.782,-1.102,-1.152,,,
06/26/19 01:00:00 AM,32.098,30.192,65.776,69.063,32.278,31.001,32.278,30.925,,,,,,,,-1.906,-1.277,-1.353,,,
06/26/19 02:00:00 AM,32.047,29.89,67.525,72.781,32.098,30.697,32.124,30.621,,,,,,,,-2.157,-1.401,-1.503,,,
06/26/19 03:00:00 AM,31.893,29.69,69.458,75.189,31.868,30.444,31.919,30.394,,,,,,,,-2.203,-1.424,-1.525,,,
06/26/19 04:00:00 AM,31.765,29.365,69.649,76.458,31.689,30.268,31.714,30.217,,,,,,,,-2.4,-1.421,-1.497,,,
06/26/19 05:00:00 AM,31.663,29.315,69.874,76.271,31.51,30.091,31.535,30.041,,,,,,,,-2.348,-1.419,-1.494,,,
06/26/19 06:00:00 AM,31.484,29.265,69.599,75.699,31.306,29.941,31.331,29.865,,,,,,,,-2.219,-1.365,-1.466,,,
06/26/19 07:00:00 AM,31.357,29.665,70.245,74.411,31.153,30.091,31.179,30.016,,,,,,,,-1.692,-1.062,-1.163,,,
06/26/19 08:00:00 AM,31.357,29.74,71.216,73.352,31.052,30.849,31.077,30.824,,,,,,,,-1.617,-0.203,-0.253,,,
06/26/19 09:00:00 AM,31.331,30.091,70.241,70.923,30.976,31.433,31.001,31.408,,,,,,,,-1.24,0.457,0.407,,,
06/26/19 10:00:00 AM,31.281,30.646,68.739,66.146,30.976,32.124,30.976,32.124,,,,,,,,-0.635,1.148,1.148,,,
06/26/19 11:00:00 AM,31.51,32.073,66.386,60.217,31.077,33.704,31.052,33.783,,,,,,,,0.563,2.627,2.731,,,
06/26/19 12:00:00 PM,31.74,33.287,63.825,55.726,31.281,35.395,31.204,35.502,,,,,,,,1.547,4.114,4.298,,,
06/26/19 01:00:00 PM,31.868,33.391,62.599,55.484,31.586,35.985,31.459,36.012,,,,,,,,1.523,4.399,4.553,,,
06/26/19 02:00:00 PM,32.073,33.626,63.879,55.357,31.944,36.012,31.791,36.065,,,,,,,,1.553,4.068,4.274,,,
06/26/19 03:00:00 PM,32.278,33.783,62.946,54.317,32.304,36.092,32.15,36.065,,,,,,,,1.505,3.788,3.915,,,
06/26/19 04:00:00 PM,32.484,33.809,64.849,60.612,32.613,35.77,32.484,35.77,,,,,,,,1.325,3.157,3.286,,,
06/26/19 05:00:00 PM,32.717,33.235,68.656,65.036,32.872,36.119,32.768,36.146,,,,,,,,0.518,3.247,3.378,,,
06/26/19 06:00:00 PM,32.665,32.717,70.908,70.674,32.975,34.81,32.872,34.757,,,,,,,,0.052,1.835,1.885,,,
06/26/19 07:00:00 PM,32.768,32.15,72.052,72.815,33.131,33.574,33.027,33.495,,,,,,,,-0.618,0.443,0.468,,,
06/26/19 08:00:00 PM,32.562,32.047,75.54,76.395,33.053,33.027,32.949,32.975,,,,,,,,-0.515,-0.026,0.026,,,
06/26/19 09:00:00 PM,31.996,31.459,71.424,70.567,32.717,32.51,32.665,32.433,,,,,,,,-0.537,-0.207,-0.232,,,
06/26/19 10:00:00 PM,32.15,31.128,72.784,72.503,32.613,32.098,32.562,32.021,,,,,,,,-1.022,-0.515,-0.541,,,
06/26/19 11:00:00 PM,32.175,30.849,74.656,77.404,32.433,31.637,32.407,31.561,,,,,,,,-1.326,-0.796,-0.846,,,
06/27/19 12:00:00 AM,32.124,30.672,75.395,78.49,32.278,31.281,32.253,31.204,,,,,,,,-1.452,-0.997,-1.049,,,
06/27/19 01:00:00 AM,31.996,29.991,74.771,79.729,32.098,30.925,32.098,30.849,,,,,,,,-2.005,-1.173,-1.249,,,
06/27/19 02:00:00 AM,31.637,29.365,73.652,80.793,31.816,30.444,31.816,30.343,,,,,,,,-2.272,-1.372,-1.473,,,
06/27/19 03:00:00 AM,31.586,29.389,73.492,79.4,31.612,30.142,31.612,30.041,,,,,,,,-2.197,-1.47,-1.571,,,
06/27/19 04:00:00 AM,31.535,29.215,73.783,80.209,31.459,29.941,31.459,29.865,,,,,,,,-2.32,-1.518,-1.594,,,
06/27/19 05:00:00 AM,31.433,28.99,73.162,79.988,31.281,29.69,31.281,29.59,,,,,,,,-2.443,-1.591,-1.691,,,
06/27/19 06:00:00 AM,31.052,29.065,74.14,80.265,31.052,29.54,31.001,29.439,,,,,,,,-1.987,-1.512,-1.562,,,
06/27/19 07:00:00 AM,30.925,29.19,75.341,80.64,30.824,29.715,30.773,29.615,,,,,,,,-1.735,-1.109,-1.158,,,
06/27/19 08:00:00 AM,30.95,29.14,75.763,81.123,30.697,30.293,30.672,30.243,,,,,,,,-1.81,-0.404,-0.429,,,
06/27/19 09:00:00 AM,31.026,29.916,73.956,75.471,30.672,31.23,30.646,31.204,,,,,,,,-1.11,0.558,0.558,,,
06/27/19 10:00:00 AM,31.484,31.663,67.918,64.247,30.849,32.355,30.874,32.355,,,,,,,,0.179,1.506,1.481,,,
06/27/19 11:00:00 AM,31.586,32.458,66.399,59.929,30.976,33.339,30.95,33.313,,,,,,,,0.872,2.363,2.363,,,
06/27/19 12:00:00 PM,31.816,33.574,63.9,55.125,31.23,34.73,31.128,34.704,,,,,,,,1.758,3.5,3.576,,,
06/27/19 01:00:00 PM,32.021,34.545,61.998,51.796,31.586,36.254,31.408,36.308,,,,,,,,2.524,4.668,4.9,,,
06/27/19 02:00:00 PM,32.355,34.624,66.191,57.554,32.021,37.866,31.893,37.893,,,,,,,,2.269,5.845,6,,,
06/27/19 03:00:00 PM,32.768,34.598,65.579,56.62,32.51,39.46,32.407,39.488,,,,,,,,1.83,6.95,7.081,,,
06/27/19 04:00:00 PM,32.768,34.413,65.579,60.484,32.872,38.812,32.665,38.784,,,,,,,,1.645,5.94,6.119,,,
