Date,Time,inttime,Comfort m/s,Acceptibly warm m/s,Mixed m/s,Temp,Rh,tw,TSI,PMV,PPD,Standrd Eff Temp,TA adj,Cool effect
06-01-2019,00:00,0,2.26,0.29,2.26,31.74,71.498,27.35289577318622,28.578091956831845,1.0237450946042261,27.130075810666668,27.630930731376623,29.014983930339092,2.7250160696609074
06-01-2019,01:00,1,2.26,0.29,2.26,31.561,70.707,27.05623675911562,28.353365980498094,0.9842945321073565,25.463055753191696,27.519663282398096,28.856287248265424,2.704712751734576
06-01-2019,02:00,2,2.26,0.29,2.26,31.561,70.434,27.01053607736253,28.339290170518144,0.984271643991561,25.462105762885784,27.51956922202669,28.856276460824393,2.704723539175608
06-01-2019,03:00,3,1.04,0.0,1.04,31.433000000000003,71.018,26.991562680583627,28.98492053801695,0.9561627145537926,24.31072574602686,27.44002552276058,28.742787762972153,2.690212237027852
06-01-2019,04:00,4,1.04,0.0,1.04,31.305999999999997,71.691,26.987642679549026,28.88909817769829,0.9282914352518644,23.1996923568322,27.36081680525899,28.630173428001143,2.675826571998856
06-01-2019,05:00,5,1.04,0.0,1.04,31.381999999999998,71.61399999999999,27.044293773308084,28.96316671457608,0.9449960468436112,23.8618953671201,27.40836508018431,28.69757894329706,2.6844210567029383
06-01-2019,06:00,6,1.04,0.0,1.04,31.305999999999997,71.661,26.982341947205896,28.887465552136604,0.928288967388688,23.199595347267305,27.360806809910645,28.63017231559771,2.6758276844022864
06-01-2019,07:00,7,1.04,0.0,1.04,31.204,69.97399999999999,26.60783748580411,28.696128178024857,0.9057344788662497,22.323213523541412,27.296242364573292,28.539653537058925,2.664346462941074
06-01-2019,08:00,8,1.04,0.0,1.04,31.459,67.57600000000001,26.432692640700452,28.832158565732932,0.9615949925776217,24.53084135963944,27.45507927918013,28.76571346073746,2.6932865392625396
06-01-2019,09:00,9,2.26,0.29,2.26,31.74,66.98,26.583226309475037,28.3410337620088,1.023361312957461,27.113577100030625,27.62933786832066,29.01479783062941,2.7252021693705912
06-01-2019,10:00,10,2.26,0.29,2.26,32.175,65.17,26.65638254065965,28.687640881213657,1.1190039440278847,31.38875670298671,27.895784861294537,29.400204210904455,2.7747957890955415
06-01-2019,11:00,11,3.0,0.6,3.0,32.665,62.978,26.699526527824673,28.682464899623202,1.226890730425903,36.571839744559355,28.191563618175465,29.83419239723311,2.8308076027668876
06-01-2019,12:00,12,3.0,0.6,3.0,33.053000000000004,60.558,26.59647288202666,28.939784376717416,1.3123631722138112,40.90607831667009,28.422185080254664,30.177632831403145,2.8753671685968616
06-01-2019,13:00,13,3.0,0.6,3.0,33.391,57.56399999999999,26.32491362479061,29.107954125488707,1.3868287165970665,44.811108505039506,28.620392900758546,30.47670830778918,2.914291692210817
06-01-2019,14:00,14,3.0,0.6,3.0,33.391,63.471000000000004,27.43260674414131,29.449123606248722,1.3873982117960297,44.841350148387995,28.622930119390627,30.477066080455504,2.913933919544493
06-01-2019,15:00,15,3.0,0.6,3.0,33.313,62.33,27.153781159848222,29.305135326286457,1.3700284553827207,43.92132306456125,28.576583417913344,30.40794215658898,2.905057843411023
06-01-2019,16:00,16,-1.0,1.04,3,33.001,68.152,27.925197754072542,29.31029163730754,1.3015824283758386,40.349849536169096,28.394435348560958,30.13201601601657,2.8689839839834255
06-01-2019,17:00,17,-1.0,1.04,3,32.742,69.824,27.982168947265336,29.13488376481092,1.2445170686444669,37.45070818769478,28.240487081473354,29.902743551488147,2.839256448511851
06-01-2019,18:00,18,2.26,0.29,2.26,32.433,73.411,28.311435328900075,29.389607139991707,1.1766344322252358,34.11357348361881,28.055715930549585,29.629209703377104,2.8037902966228954
06-01-2019,19:00,19,2.26,0.29,2.26,32.355,73.818,28.307631540175862,29.330325573064645,1.1594632235925875,33.29075818059073,28.008581715088525,29.560122923082876,2.7948770769171203
06-01-2019,20:00,20,2.26,0.29,2.26,32.304,74.47,28.36909092539713,29.311260063712805,1.1482722688124563,32.759427188909086,27.97784522096034,29.514966118308013,2.7890338816919886
06-01-2019,21:00,21,2.26,0.29,2.26,32.381,74.785,28.492983337575424,29.406783926663717,1.1652848935379032,33.56870844903314,28.02472801985984,29.583205636203726,2.7977943637962746
06-01-2019,22:00,22,2.26,0.29,2.26,32.227,71.01100000000001,27.716160268033946,29.05279242124494,1.1309838322791108,31.946425377807046,27.929672217179444,29.44656339198391,2.7804366080160863
06-01-2019,23:00,23,2.26,0.29,2.26,32.175,71.305,27.718354540494374,29.014728257162748,1.119542757824065,31.41373713527767,27.898070257259352,29.400486054523604,2.7745139454763943
06-02-2019,00:00,0,2.26,0.29,2.26,31.996,72.484,27.753243685756217,28.8921191139034,1.0801948653474482,29.61525984684748,27.788964377089048,29.241894267042525,2.754105732957474
06-02-2019,01:00,1,2.26,0.29,2.26,31.816,73.084,27.687573674431178,28.737792750415284,1.0406089999032933,27.860421226151587,27.678436204490506,29.082407687791687,2.7335923122083106
06-02-2019,02:00,2,2.26,0.29,2.26,31.714000000000002,72.824,27.5504418277568,28.619566141639584,1.0181355770863527,26.889468596498062,27.61531286634573,28.991993845533585,2.722006154466416
06-02-2019,03:00,3,2.26,0.29,2.26,31.663,72.331,27.421577688572086,28.54188098677069,1.0068710458552954,26.409855077109782,27.583550546527324,28.94676898192962,2.716231018070381
06-02-2019,04:00,4,2.26,0.29,2.26,31.561,72.222,27.309528762178047,28.431379917441323,0.9844215532076784,25.468328235575214,27.52018534277469,28.85634712945061,2.7046528705493875
06-02-2019,05:00,5,1.04,0.0,1.04,31.484,72.268,27.246631092239795,29.10147660880705,0.9674847023100446,24.770795512302485,27.472263015669117,28.788065288631813,2.695934711368189
06-02-2019,06:00,6,1.04,0.0,1.04,31.357,72.515,27.171006048311654,28.983569095277183,0.9395729917476543,23.64569925198124,27.39303027488009,28.675439582924813,2.6815604170751874
06-02-2019,07:00,7,1.04,0.0,1.04,31.331,73.113,27.245765528174957,28.987225015075076,0.9339052284343113,23.42099520325459,27.3769538824569,28.652400911909307,2.6785990880906927
06-02-2019,08:00,8,2.26,0.29,2.26,31.586,73.01,27.463620238222234,28.497465092062935,0.9899873583088138,25.69996545813069,27.535997645051978,28.878541316810672,2.7074586831893273
