Date,Time,inttime,Comfort m/s,Acceptibly warm m/s,Mixed m/s,Temp,Rh,tw,TSI,PMV,PPD,Standrd Eff Temp,TA adj,Cool effect
21/06/19,04:00:00,4,-1.0,2.1,3,34.571999999999996,53.586000000000006,26.54976110917653,30.057052150679564,1.6482625858318012,58.96549293665086,29.298662469242558,31.521415692151145,3.0505843078488493
21/06/19,05:00:00,5,-1.0,0.94,3,34.308,54.132,26.436343273746957,29.825439457367263,1.5896992009854793,55.784540424935045,29.149142075923063,31.28794038733636,3.0200596126636405
21/06/19,06:00:00,6,-1.0,0.94,3,33.992,53.765,26.09497492617345,29.48487800631462,1.5195684820508952,51.964117023808626,28.968025025597345,31.008360307099412,2.983639692900586
21/06/19,07:00:00,7,-1.0,0.94,3,33.548,54.735,25.910366966669528,29.097238754787416,1.4213018534795174,46.65031298443694,28.7110758219237,30.61550440956654,2.9324955904334606
21/06/19,08:00:00,8,2.12,0.24,2.12,33.391,53.133,25.461654628100348,29.302982261233794,1.3864016399488224,44.78843298342798,28.618491361340915,30.476440349229833,2.9145596507701637
21/06/19,09:00:00,9,2.12,0.24,2.12,33.417,51.549,25.16773709017184,29.231825659551816,1.3920011582381495,45.08596301621572,28.633058521036208,30.499358291632785,2.917641708367216
21/06/19,10:00:00,10,-1.0,0.94,3,33.6,50.27,25.061571567291026,28.874549771778835,1.4323767948892117,47.24457193864589,28.739450949844954,30.661245930978446,2.9387540690215554
21/06/19,11:00:00,11,-1.0,0.94,3,33.757,48.72,24.87285331178805,28.933389549083916,1.4669886430331591,49.11058186335424,28.83000789882338,30.80008194903369,2.9569180509663093
21/06/19,12:00:00,24,-1.0,0.94,3,33.861,47.81399999999999,24.769818859873453,28.97913493789422,1.4899366715333064,50.3537838280833,28.889782824557283,30.892046003003255,2.9689539969967407
21/06/19,01:00:00,13,-1.0,0.94,3,33.992,47.501000000000005,24.811419932144076,29.08954306815357,1.5189357577037697,51.92968715620887,28.96515561814392,31.007929341540603,2.9840706584593937
21/06/19,02:00:00,14,-1.0,0.94,3,34.097,47.382,24.872032542942804,29.186436752279587,1.5422019037661918,53.196569895135354,29.025396763887436,31.100814403261825,2.9961855967381767
21/06/19,03:00:00,15,-1.0,0.94,3,34.44,45.406000000000006,24.72827111222273,29.397693231617797,1.618084414510464,57.328765057492014,29.219991143272953,31.404023291429514,3.0359767085704834
21/06/19,04:00:00,16,-1.0,2.1,3,34.519,46.938,25.121471706262867,29.577654014582162,1.6357870244044688,58.28967259852833,29.265469777170043,31.474017401766826,3.0449825982331724
21/06/19,05:00:00,17,-1.0,2.1,3,34.598,54.075,26.670943839000756,30.113746431465433,1.6540918547211578,59.280824181266304,29.313586188934927,31.544454774522915,3.0535452254770847
21/06/19,06:00:00,18,-1.0,1.6,3,34.44,57.653999999999996,27.247944378874934,30.17375259774668,1.6193660122364713,57.398396851815676,29.225875086099176,31.4049482052392,3.0350517947607965
21/06/19,07:00:00,19,-1.0,1.6,3,34.308,61.606,27.89499547734829,30.27470433607648,1.5904733934337998,55.826698953093064,29.15268728296144,31.288490479370402,3.0195095206295965
