date and time,TPI_wall1,TPI_wall2,TPI_roof,Depreciation_factor,Damping_Percentage,Max_Damping_day,Max_Damping_night,Time_lag_day,Time_lag_night
01/06/2019,nan,nan,65.43299999999998,0.33319604612850084,66.68039538714991,3.5660000000000025,1.2909999999999968,6,0
02/06/2019,nan,nan,71.275,0.33465903579396633,66.53409642060338,5.266999999999996,1.5920000000000059,0,0
03/06/2019,nan,nan,69.42349999999999,0.19122137404580147,80.87786259541984,4.045000000000002,2.312000000000001,-4,0
04/06/2019,nan,nan,70.04450000000003,0.3081054077682027,69.18945922317972,4.741,0.7989999999999995,-4,0
05/06/2019,nan,nan,68.19300000000001,0.12902837902837905,87.0971620971621,4.073,3.1700000000000017,-15,0
06/06/2019,nan,nan,62.36250000000003,0.17255075022065283,82.74492497793472,4.169000000000004,1.4559999999999995,-14,0
07/06/2019,nan,nan,60.53399999999996,0.2383303411131059,76.1669658886894,3.9639999999999986,1.1270000000000024,-3,0
08/06/2019,nan,nan,64.2025,0.3575636323218851,64.24363676781148,4.326999999999998,1.4529999999999994,-1,0
09/06/2019,nan,nan,73.138,0.44293425872373204,55.706574127626794,4.818000000000005,0.9610000000000021,1,0
10/06/2019,nan,nan,74.05799999999998,0.43513451892384886,56.48654810761511,3.8499999999999943,1.1050000000000004,1,0
11/06/2019,nan,nan,83.097,0.5042108717051293,49.57891282948707,3.225999999999999,1.3070000000000057,0,0
12/06/2019,nan,nan,86.23649999999996,0.4516853932584274,54.83146067415726,3.6429999999999936,0.9930000000000021,1,0
13/06/19,nan,nan,85.29350000000004,0.5411825192802063,45.881748071979366,3.3319999999999936,1.129999999999999,-1,0
14/06/19,nan,nan,74.3685,0.4231135443941912,57.68864556058089,2.778000000000006,2.0690000000000026,-2,0
15/06/19,nan,nan,76.542,0.4549524342473415,54.50475657526586,3.1940000000000026,0.7019999999999982,10,0
16/06/19,nan,nan,75.61049999999997,0.4173620457604308,58.26379542395692,2.738999999999997,1.5899999999999999,0,0
17/06/19,nan,nan,76.23149999999998,0.471554487179488,52.8445512820512,2.827999999999996,1.1289999999999978,0,0
18/06/19,nan,nan,74.05799999999998,0.359508630073084,64.0491369926916,2.835000000000001,1.283999999999999,5,0
19/06/19,nan,nan,68.81399999999995,0.3212924606462301,67.87075393537698,2.1750000000000043,1.9209999999999994,7,0
20/06/19,nan,nan,74.98950000000002,0.35619813278008283,64.38018672199172,3.679000000000002,1.2860000000000014,4,0
21/06/19,nan,nan,73.74749999999997,0.42423590185105536,57.57640981489447,1.1769999999999996,1.4979999999999976,-4,0
22/06/19,nan,nan,77.16299999999994,0.4034950443401148,59.650495565988514,3.041000000000004,1.5329999999999977,4,0
23/06/19,nan,nan,75.92099999999996,0.3971155799309362,60.28844200690637,1.1749999999999972,1.7930000000000028,-4,0
24/06/19,nan,nan,70.04450000000003,0.652299542499397,34.7700457500603,-0.6119999999999948,2.056000000000001,-3,0
25/06/19,nan,nan,43.59450000000006,0.29404553415061346,70.59544658493866,2.6299999999999955,1.4009999999999998,6,0
26/06/19,nan,nan,42.09950000000003,0.3811619718309868,61.88380281690131,1.7609999999999957,1.0509999999999984,4,0
