C,30,40,50,60,70,80,90
4.368174726989079,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.5241809672386895,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.6801872074882995,0.0,0.0,0.0,0.0,0.31201248049922,0.15600624024961,0.0
4.83619344773791,0.0,0.0,0.0,0.31201248049922,9.51638065522621,5.61622464898596,0.0
4.99219968798752,0.0,0.0,0.15600624024961,12.480499219968799,19.18876755070203,3.74414976599064,0.0
5.14820592823713,0.0,0.0,3.9001560062402496,14.040561622464898,10.29641185647426,0.0,0.0
5.30421216848674,0.0,0.31201248049922,8.424336973478939,5.30421216848674,0.46801872074883,0.0,0.0
5.46021840873635,0.0,1.24804992199688,4.368174726989079,0.15600624024961,0.0,0.0,0.0
5.61622464898596,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.77223088923557,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.928237129485179,0.0,0.0,0.0,0.0,0.0,0.0,0.0
